anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,delta_temperatura_C,delta_temperatura_abs_C,salinidad_chile_PSU,salinidad_noruega_PSU,delta_salinidad_PSU,delta_salinidad_abs_PSU,cumple_temperatura,cumple_salinidad,cumple_ambos_criterios,comparabilidad_general
2024,16,2024,42,13.655,12.02,1.635,1.635,32.075,32.328,-0.253,0.253,True,True,True,Comparable
2024,17,2024,43,12.95,12.55,0.4,0.4,31.996,32.368,-0.372,0.372,True,True,True,Comparable
2024,18,2024,44,11.96,11.903,0.057,0.057,31.972,32.332,-0.36,0.36,True,True,True,Comparable
2024,19,2024,45,11.031,11.304,-0.273,0.273,31.942,31.948,-0.006,0.006,True,True,True,Comparable
2024,20,2024,46,10.654,10.676,-0.022,0.022,31.833,31.532,0.301,0.301,True,True,True,Comparable
2024,21,2024,47,10.314,9.078,1.236,1.236,31.85,31.825,0.025,0.025,True,True,True,Comparable
2024,22,2024,48,9.987,9.234,0.753,0.753,31.878,32.882,-1.004,1.004,True,True,True,Comparable
2024,23,2024,49,9.816,9.135,0.681,0.681,31.703,33.396,-1.693,1.693,True,True,True,Comparable
2024,24,2024,50,9.918,8.709,1.209,1.209,31.648,33.555,-1.907,1.907,True,True,True,Comparable
2024,25,2024,51,9.718,8.166,1.552,1.552,31.715,33.41,-1.695,1.695,True,True,True,Comparable
2024,26,2024,52,9.377,7.646,1.731,1.731,31.657,33.236,-1.579,1.579,True,True,True,Comparable
