centro_chile,region_chile,centro_noruega,region_noruega,anio_chile,semana_chile,anio_noruega,semana_noruega,semana_noruega_equivalente,anio_noruega_equivalente,temperatura_chile_C,temperatura_noruega_C,dif_temperatura_C,salinidad_chile_PSU,salinidad_noruega_PSU,dif_salinidad_PSU,comparabilidad_temperatura,comparabilidad_salinidad,comparabilidad_general
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,40,2017,14,14,2017,10.677,4.496,6.181,32.813,34.026,1.213,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,41,2017,15,15,2017,10.414,4.648,5.766,32.842,34.15,1.308,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,42,2017,16,16,2017,11.197,4.801,6.396,32.658,34.21,1.552,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,43,2017,17,17,2017,12.112,5.158,6.954,32.587,34.217,1.63,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,44,2017,18,18,2017,11.565,5.479,6.086,32.69,34.293,1.603,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,45,2017,19,19,2017,11.459,5.598,5.861,32.737,34.348,1.611,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,46,2017,20,20,2017,11.316,6.406,4.91,32.841,34.16,1.319,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,47,2017,21,21,2017,12.766,6.78,5.986,32.732,33.975,1.243,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,48,2017,22,22,2017,13.553,6.692,6.861,32.688,33.997,1.309,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,49,2017,23,23,2017,13.813,7.676,6.137,32.589,33.923,1.334,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,50,2017,24,24,2017,12.682,8.735,3.947,32.839,33.741,0.902,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,51,2017,25,25,2017,13.31,9.803,3.507,32.803,33.43,0.627,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2016,52,2017,26,26,2017,13.714,8.814,4.9,32.763,33.852,1.089,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,1,2017,27,27,2017,13.649,10.315,3.334,32.811,33.672,0.861,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,2,2017,28,28,2017,13.514,11.621,1.893,32.835,33.596,0.761,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,3,2017,29,29,2017,13.977,11.765,2.212,32.785,33.728,0.943,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,4,2017,30,30,2017,14.814,12.035,2.779,32.697,33.866,1.169,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,5,2017,31,31,2017,14.826,10.781,4.045,32.668,34.213,1.545,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,6,2017,32,32,2017,14.88,12.256,2.624,32.656,33.709,1.053,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,7,2017,33,33,2017,15.132,11.75,3.382,32.598,33.879,1.281,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,8,2017,34,34,2017,14.841,10.969,3.872,32.591,33.962,1.371,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,9,2017,35,35,2017,14.461,10.904,3.557,32.671,33.853,1.182,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,10,2017,36,36,2017,14.068,11.115,2.953,32.624,33.766,1.142,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,11,2017,37,37,2017,14.062,11.028,3.034,32.665,33.773,1.108,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,12,2017,38,38,2017,14.534,10.824,3.71,32.632,33.726,1.094,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,13,2017,39,39,2017,14.523,11.345,3.178,32.456,33.608,1.152,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,14,2017,40,40,2017,13.79,11.301,2.489,32.648,33.613,0.965,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,15,2017,41,41,2017,12.635,10.786,1.849,32.888,33.621,0.733,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,16,2017,42,42,2017,12.712,10.543,2.169,32.893,33.543,0.65,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,17,2017,43,43,2017,12.209,9.817,2.392,32.939,33.5,0.561,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,18,2017,44,44,2017,12.164,8.983,3.181,32.851,33.565,0.714,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,19,2017,45,45,2017,11.953,8.853,3.1,32.572,33.493,0.921,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,20,2017,46,46,2017,11.665,8.298,3.367,32.783,33.459,0.676,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,21,2017,47,47,2017,11.003,7.219,3.784,32.788,33.506,0.718,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,22,2017,48,48,2017,10.674,7.29,3.384,32.71,33.548,0.838,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,23,2017,49,49,2017,10.383,6.778,3.605,32.825,33.537,0.712,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,24,2017,50,50,2017,9.796,6.716,3.08,32.904,33.505,0.601,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,25,2017,51,51,2017,9.385,6.687,2.698,32.905,33.524,0.619,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,26,2017,52,52,2017,9.107,5.917,3.19,32.897,33.635,0.738,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,27,2018,1,1,2018,9.245,5.723,3.522,33.057,33.817,0.76,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,28,2018,2,2,2018,8.896,5.901,2.995,33.103,33.91,0.807,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,29,2018,3,3,2018,8.588,5.561,3.027,33.031,33.904,0.873,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,30,2018,4,4,2018,8.815,4.876,3.939,33.157,33.887,0.73,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,31,2018,5,5,2018,8.883,4.498,4.385,33.141,33.909,0.768,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,32,2018,6,6,2018,9.345,5.131,4.214,33.234,33.999,0.765,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,33,2018,7,7,2018,9.282,4.932,4.35,33.213,34.019,0.806,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,34,2018,8,8,2018,9.2,4.356,4.844,33.172,34.002,0.83,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,35,2018,9,9,2018,9.229,4.199,5.03,33.131,34.011,0.88,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,36,2018,10,10,2018,9.18,3.508,5.672,33.109,34.077,0.968,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,37,2018,11,11,2018,9.099,3.568,5.531,33.099,34.15,1.051,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,38,2018,12,12,2018,9.211,3.619,5.592,33.054,34.196,1.142,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,39,2018,13,13,2018,9.422,3.402,6.02,33.015,34.226,1.211,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,40,2018,14,14,2018,9.575,3.458,6.117,33.019,34.152,1.133,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,41,2018,15,15,2018,9.909,3.932,5.977,33.047,34.078,1.031,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,42,2018,16,16,2018,10.26,4.756,5.504,33.022,34.049,1.027,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,43,2018,17,17,2018,10.489,4.75,5.739,32.971,34.052,1.081,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,44,2018,18,18,2018,11.697,5.203,6.494,32.667,34.09,1.423,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,45,2018,19,19,2018,12.501,6.487,6.014,32.611,34.122,1.511,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,46,2018,20,20,2018,12.046,7.457,4.589,32.679,34.12,1.441,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,47,2018,21,21,2018,11.129,7.073,4.056,32.921,34.052,1.131,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,48,2018,22,22,2018,11.801,7.483,4.318,32.929,34.059,1.13,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,49,2018,23,23,2018,11.775,7.632,4.143,33.053,34.031,0.978,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,50,2018,24,24,2018,12.394,8.262,4.132,33.041,33.84,0.799,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,51,2018,25,25,2018,12.383,8.876,3.507,33.095,33.756,0.661,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2017,52,2018,26,26,2018,12.54,8.455,4.085,33.081,33.782,0.701,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,1,2018,27,27,2018,12.574,9.522,3.052,33.042,33.673,0.631,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,2,2018,28,28,2018,13.488,10.561,2.927,32.936,33.419,0.483,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,3,2018,29,29,2018,13.522,11.661,1.861,32.954,33.429,0.475,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,4,2018,30,30,2018,13.449,12.605,0.844,33.013,33.295,0.282,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,5,2018,31,31,2018,13.674,14.529,0.855,33.026,33.167,0.141,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,6,2018,32,32,2018,14.195,13.489,0.706,33.013,33.367,0.354,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,7,2018,33,33,2018,13.79,11.97,1.82,33.027,33.592,0.565,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,8,2018,34,34,2018,14.429,12.258,2.171,32.888,33.429,0.541,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,9,2018,35,35,2018,14.529,11.847,2.682,32.811,33.533,0.722,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,10,2018,36,36,2018,14.39,11.727,2.663,32.822,33.516,0.694,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,11,2018,37,37,2018,13.495,11.634,1.861,32.89,33.461,0.571,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,12,2018,38,38,2018,12.847,11.18,1.667,32.961,33.353,0.392,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,13,2018,39,39,2018,12.674,10.05,2.624,32.957,33.33,0.373,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,14,2018,40,40,2018,12.412,9.269,3.143,32.901,33.338,0.437,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,15,2018,41,41,2018,11.815,9.129,2.686,32.843,33.351,0.508,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,16,2018,42,42,2018,11.722,9.328,2.394,32.769,33.392,0.623,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,17,2018,43,43,2018,11.508,8.929,2.579,32.787,33.549,0.762,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,18,2018,44,44,2018,11.215,8.379,2.836,32.684,33.805,1.121,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,19,2018,45,45,2018,10.96,8.365,2.595,32.583,33.661,1.078,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,20,2018,46,46,2018,10.63,8.472,2.158,32.484,33.621,1.137,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,21,2018,47,47,2018,10.449,7.877,2.572,32.657,33.589,0.932,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,22,2018,48,48,2018,9.876,7.367,2.509,32.665,33.655,0.99,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,23,2018,49,49,2018,9.569,7.276,2.293,32.736,33.55,0.814,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,24,2018,50,50,2018,9.091,7.309,1.782,32.735,33.667,0.932,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,25,2018,51,51,2018,8.959,6.877,2.082,32.842,33.664,0.822,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,26,2018,52,52,2018,8.758,6.421,2.337,32.919,33.776,0.857,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,27,2019,1,1,2019,8.329,5.883,2.446,32.821,33.786,0.965,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,28,2019,2,2,2019,8.185,5.791,2.394,32.697,33.796,1.099,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,29,2019,3,3,2019,7.987,5.129,2.858,32.555,33.813,1.258,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,30,2019,4,4,2019,8.002,4.104,3.898,32.656,33.876,1.22,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,31,2019,5,5,2019,8.109,3.197,4.912,32.726,34.008,1.282,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,32,2019,6,6,2019,8.224,3.647,4.577,32.686,34.069,1.383,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,33,2019,7,7,2019,8.396,4.459,3.937,32.714,34.029,1.315,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,34,2019,8,8,2019,8.491,4.292,4.199,32.594,33.977,1.383,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,35,2019,9,9,2019,8.571,4.469,4.102,32.454,33.881,1.427,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,36,2019,10,10,2019,8.624,3.447,5.177,32.358,33.929,1.571,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,37,2019,11,11,2019,8.891,3.294,5.597,32.26,34.023,1.763,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,38,2019,12,12,2019,9.233,3.586,5.647,32.069,34.043,1.974,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,39,2019,13,13,2019,9.504,3.634,5.87,31.898,33.938,2.04,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,40,2019,14,14,2019,9.331,3.792,5.539,32.122,33.907,1.785,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,41,2019,15,15,2019,9.46,3.794,5.666,32.114,33.932,1.818,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,42,2019,16,16,2019,10.072,4.166,5.906,31.934,33.888,1.954,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,43,2019,17,17,2019,11.156,5.168,5.988,31.679,33.815,2.136,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,44,2019,18,18,2019,11.355,5.118,6.237,31.732,33.829,2.097,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,45,2019,19,19,2019,11.583,5.208,6.375,31.769,33.867,2.098,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,46,2019,20,20,2019,11.99,5.984,6.006,31.773,33.8,2.027,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,47,2019,21,21,2019,11.785,6.595,5.19,31.92,33.892,1.972,No comparable,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,48,2019,22,22,2019,12.141,7.148,4.993,31.918,33.871,1.953,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,49,2019,23,23,2019,12.138,8.363,3.775,32.035,33.508,1.473,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,50,2019,24,24,2019,12.658,7.672,4.986,32.036,33.874,1.838,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,51,2019,25,25,2019,12.671,9.48,3.191,32.132,33.449,1.317,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2018,52,2019,26,26,2019,13.177,9.9,3.277,32.172,33.47,1.298,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,1,2019,27,27,2019,13.043,10.424,2.619,32.094,33.643,1.549,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,2,2019,28,28,2019,12.79,11.709,1.081,32.098,33.713,1.615,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,3,2019,29,29,2019,13.586,11.42,2.166,31.964,33.82,1.856,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,4,2019,30,30,2019,13.157,14.201,1.044,31.865,33.163,1.298,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,5,2019,31,31,2019,13.435,11.633,1.802,31.822,33.814,1.992,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,6,2019,32,32,2019,14.932,11.182,3.75,31.702,34.02,2.318,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,7,2019,33,33,2019,14.096,11.338,2.758,31.955,34.002,2.047,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,8,2019,34,34,2019,13.914,12.818,1.096,31.822,33.58,1.758,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,9,2019,35,35,2019,12.302,12.269,0.033,32.164,33.703,1.539,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,10,2019,36,36,2019,12.74,12.138,0.602,31.886,33.777,1.891,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,11,2019,37,37,2019,13.438,11.729,1.709,31.755,33.806,2.051,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,12,2019,38,38,2019,12.683,10.869,1.814,31.99,33.776,1.786,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,13,2019,39,39,2019,12.914,10.317,2.597,31.886,33.735,1.849,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,14,2019,40,40,2019,12.684,10.027,2.657,31.726,33.811,2.085,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,15,2019,41,41,2019,12.36,9.26,3.1,31.58,33.823,2.243,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,16,2019,42,42,2019,11.717,9.038,2.679,31.666,33.665,1.999,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,17,2019,43,43,2019,11.398,9.006,2.392,31.705,33.527,1.822,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,18,2019,44,44,2019,10.848,7.981,2.867,31.714,33.512,1.798,Muy similar,Muy similar,Comparable
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,19,2019,45,45,2019,10.628,6.976,3.652,31.699,33.446,1.747,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,20,2019,46,46,2019,10.53,6.012,4.518,31.833,33.473,1.64,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,21,2019,47,47,2019,10.026,6.149,3.877,31.821,33.447,1.626,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,22,2019,48,48,2019,9.614,5.853,3.761,31.801,33.369,1.568,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,23,2019,49,49,2019,9.756,5.655,4.101,31.699,33.316,1.617,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,24,2019,50,50,2019,9.276,5.063,4.213,31.661,33.395,1.734,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,25,2019,51,51,2019,9.339,4.869,4.47,31.76,33.472,1.712,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,26,2019,52,52,2019,8.866,4.832,4.034,31.625,33.615,1.99,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,27,2020,1,1,2020,8.521,4.816,3.705,31.671,33.532,1.861,Diferente,Muy similar,No comparable / revisar
110758_Semanal_2014_2024,Aysén,24175_Semanal_2014_2024,Norte,2019,28,2020,2,2,2020,8.69,5.095,3.595,31.618,33.549,1.931,Diferente,Muy similar,No comparable / revisar
