pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2023,32,2023.0,33.0,4.92,6.699999999999999,6.515030624098124,4.92,0.18496937590187557,0.18496937590187557
Chile,Magallanes,120128,120128,2023,33,2023.0,34.0,6.699999999999999,6.05,8.596047584415587,6.699999999999999,-2.5460475844155868,2.5460475844155868
Chile,Magallanes,120128,120128,2023,34,2023.0,35.0,6.05,3.85,6.671562893939397,6.05,-2.821562893939397,2.821562893939397
Chile,Magallanes,120128,120128,2023,35,2023.0,36.0,3.85,6.66,5.481449087301586,3.85,1.1785509126984142,1.1785509126984142
Chile,Magallanes,120128,120128,2023,36,2023.0,37.0,6.66,5.36,8.462684774891775,6.66,-3.1026847748917747,3.1026847748917747
Chile,Magallanes,120128,120128,2023,37,2023.0,38.0,5.36,6.62,5.852592520923518,5.36,0.767407479076482,0.767407479076482
Chile,Magallanes,120128,120128,2023,38,2023.0,39.0,6.62,1.29,6.975564481240981,6.62,-5.685564481240981,5.685564481240981
Chile,Magallanes,120128,120128,2023,39,2023.0,40.0,1.29,0.5,3.890608523809527,1.29,-3.390608523809527,3.390608523809527
Chile,Magallanes,120128,120128,2023,40,2023.0,41.0,0.5,0.68,0.6342906031746028,0.5,0.04570939682539721,0.04570939682539721
Chile,Magallanes,120128,120128,2023,41,2023.0,42.0,0.68,1.75,0.7802664365079365,0.68,0.9697335634920635,0.9697335634920635
Chile,Magallanes,120128,120128,2023,42,2023.0,43.0,1.75,3.13,2.5370255476190495,1.75,0.5929744523809504,0.5929744523809504
Chile,Magallanes,120128,120128,2023,43,2023.0,44.0,3.13,2.45,3.7106824920634915,3.13,-1.2606824920634914,1.2606824920634914
Chile,Magallanes,120128,120128,2023,44,2023.0,45.0,2.45,2.85,2.9427818492063507,2.45,-0.09278184920635058,0.09278184920635058
Chile,Magallanes,120128,120128,2023,45,2023.0,46.0,2.85,4.749999999999999,3.5394224841269843,2.85,1.2105775158730148,1.2105775158730148
Chile,Magallanes,120128,120128,2023,46,2023.0,47.0,4.749999999999999,5.08,5.854857028860034,4.749999999999999,-0.7748570288600343,0.7748570288600343
Chile,Magallanes,120128,120128,2023,47,2023.0,48.0,5.08,4.15,6.388010973304477,5.08,-2.238010973304477,2.238010973304477
Chile,Magallanes,120128,120128,2023,48,2023.0,49.0,4.15,2.55,5.21771338888889,4.15,-2.66771338888889,2.66771338888889
Chile,Magallanes,120128,120128,2023,49,2023.0,50.0,2.55,1.28,2.4948865793650796,2.55,-1.2148865793650796,1.2148865793650796
Chile,Magallanes,120128,120128,2023,50,2023.0,51.0,1.28,1.9,2.7600153015873032,1.28,-0.8600153015873033,0.8600153015873033
Chile,Magallanes,120128,120128,2023,51,2023.0,52.0,1.9,8.5,2.9784573968253967,1.9,5.521542603174604,5.521542603174604
Chile,Magallanes,120128,120128,2023,52,2024.0,1.0,8.5,18.0,6.910469166666669,8.5,11.089530833333331,11.089530833333331
Chile,Magallanes,120128,120128,2024,1,2024.0,2.0,18.0,14.98,8.592775392496389,18.0,6.387224607503612,6.387224607503612
Chile,Magallanes,120128,120128,2024,2,2024.0,3.0,14.98,15.28,6.7899975793650835,14.98,8.490002420634916,8.490002420634916
Chile,Magallanes,120128,120128,2024,3,2024.0,4.0,15.28,6.409999999999999,6.783689825396827,15.28,-0.37368982539682793,0.37368982539682793
Chile,Magallanes,120128,120128,2024,4,2024.0,5.0,6.409999999999999,29.99,5.7977419177489145,6.409999999999999,24.192258082251083,24.192258082251083
Chile,Magallanes,120128,120128,2024,5,2024.0,6.0,29.99,7.31,10.097538276334765,29.99,-2.7875382763347654,2.7875382763347654
Chile,Magallanes,120128,120128,2024,6,2024.0,7.0,7.31,7.78,6.51577874603175,7.31,1.26422125396825,1.26422125396825
Chile,Magallanes,120128,120128,2024,7,2024.0,8.0,7.78,7.5,7.630907476190479,7.78,-0.1309074761904787,0.1309074761904787
Chile,Magallanes,120128,120128,2024,8,2024.0,9.0,7.5,7.32,6.296624198412703,7.5,1.0233758015872976,1.0233758015872976
