pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Aysén,110758,110758,2023,4,Verano,2023.0,5.0,3.33,7.999999999999999,4.192457419610945,3.33,3.807542580389054,3.807542580389054
Chile,Aysén,110758,110758,2023,5,Verano,2023.0,6.0,7.999999999999999,4.39,7.399838955164716,7.999999999999999,-3.0098389551647164,3.0098389551647164
Chile,Aysén,110758,110758,2023,6,Verano,2023.0,7.0,4.39,7.029999999999999,4.373452957271982,4.39,2.6565470427280173,2.6565470427280173
Chile,Aysén,110758,110758,2023,7,Verano,2023.0,8.0,7.029999999999999,4.84,6.718988233724793,7.029999999999999,-1.878988233724793,1.878988233724793
Chile,Aysén,110758,110758,2023,8,Verano,2023.0,9.0,4.84,5.34,5.184227746080635,4.84,0.15577225391936445,0.15577225391936445
Chile,Aysén,110758,110758,2023,9,Verano,2023.0,10.0,5.34,6.98,5.3785025946256075,5.34,1.601497405374393,1.601497405374393
Chile,Aysén,110758,110758,2023,10,Verano,2023.0,11.0,6.98,6.21,6.878018407027292,6.98,-0.6680184070272919,0.6680184070272919
Chile,Aysén,110758,110758,2023,11,Verano,2023.0,12.0,6.21,4.52,5.728748033779045,6.21,-1.2087480337790453,1.2087480337790453
Chile,Aysén,110758,110758,2023,12,Verano,2023.0,13.0,4.52,4.84,4.520654942809834,4.52,0.3193450571901657,0.3193450571901657
Chile,Aysén,110758,110758,2023,13,Verano,2023.0,14.0,4.84,5.35,5.060241564021952,4.84,0.2897584359780474,0.2897584359780474
Chile,Aysén,110758,110758,2024,19,Otoño,2024.0,20.0,0.93,0.33,1.5063192012479243,0.93,-1.1763192012479242,1.1763192012479242
Chile,Aysén,110758,110758,2024,20,Otoño,2024.0,21.0,0.33,0.9,0.7303868178950177,0.33,0.16961318210498233,0.16961318210498233
Chile,Aysén,110758,110758,2024,21,Otoño,2024.0,22.0,0.9,0.4399999999999999,1.3102248945504436,0.9,-0.8702248945504436,0.8702248945504436
Chile,Aysén,110758,110758,2024,22,Otoño,2024.0,23.0,0.4399999999999999,2.85,0.8840635049921471,0.4399999999999999,1.965936495007853,1.965936495007853
Chile,Aysén,110758,110758,2024,23,Otoño,2024.0,24.0,2.85,3.32,3.72486929811762,2.85,-0.40486929811762007,0.40486929811762007
Chile,Aysén,110758,110758,2024,24,Otoño,2024.0,25.0,3.32,5.6,3.9840091574166627,3.32,1.615990842583337,1.615990842583337
Chile,Aysén,110758,110758,2024,25,Otoño,2024.0,26.0,5.6,4.1,5.18821022648672,5.6,-1.0882102264867202,1.0882102264867202
Chile,Aysén,110758,110758,2024,26,Otoño,2024.0,27.0,4.1,0.99,4.832581290455393,4.1,-3.842581290455393,3.842581290455393
Chile,Aysén,110758,110758,2024,27,Invierno,2024.0,28.0,0.99,1.62,1.588869556782948,0.99,0.03113044321705205,0.03113044321705205
Chile,Aysén,110758,110758,2024,28,Invierno,2024.0,29.0,1.62,0.84,2.395665065391723,1.62,-1.555665065391723,1.555665065391723
Chile,Aysén,110758,110758,2024,29,Invierno,2024.0,30.0,0.84,2.8,1.4465368865797938,0.84,1.353463113420206,1.353463113420206
Chile,Magallanes,120128,120128,2022,52,Primavera,2023.0,1.0,0.0,0.0,0.04014435157998289,0.0,-0.04014435157998289,0.04014435157998289
Chile,Magallanes,120128,120128,2023,1,Verano,2023.0,2.0,0.0,0.0,0.12318591439316269,0.0,-0.12318591439316269,0.12318591439316269
Chile,Magallanes,120128,120128,2023,2,Verano,2023.0,3.0,0.0,0.0,0.12175828211803039,0.0,-0.12175828211803039,0.12175828211803039
Chile,Magallanes,120128,120128,2023,3,Verano,2023.0,4.0,0.0,0.0,0.12948938718126782,0.0,-0.12948938718126782,0.12948938718126782
Chile,Magallanes,120128,120128,2023,4,Verano,2023.0,5.0,0.0,0.0,0.1282577998796805,0.0,-0.1282577998796805,0.1282577998796805
Chile,Magallanes,120128,120128,2023,5,Verano,2023.0,6.0,0.0,0.06,0.12413825165013231,0.0,-0.06413825165013232,0.06413825165013232
Chile,Magallanes,120128,120128,2023,6,Verano,2023.0,7.0,0.06,0.03,0.20676989206504368,0.06,-0.17676989206504368,0.17676989206504368
