pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Centro,32677,32677,2024,3,Invierno,2024.0,4.0,0.64,0.6500000000000001,0.9106353439153436,0.64,-0.2606353439153435,0.2606353439153435
Noruega,Centro,32677,32677,2024,4,Invierno,2024.0,5.0,0.6500000000000001,0.88,0.8476048412698414,0.6500000000000001,0.032395158730158635,0.032395158730158635
Noruega,Centro,32677,32677,2024,5,Invierno,2024.0,6.0,0.88,0.75,1.121069876142377,0.88,-0.37106987614237696,0.37106987614237696
Noruega,Centro,32677,32677,2024,6,Invierno,2024.0,7.0,0.75,0.8200000000000001,1.0078506283853026,0.75,-0.18785062838530253,0.18785062838530253
Noruega,Centro,32677,32677,2024,7,Invierno,2024.0,8.0,0.8200000000000001,1.09,1.1155397967772978,0.8200000000000001,-0.025539796777297674,0.025539796777297674
Noruega,Centro,32677,32677,2024,8,Invierno,2024.0,9.0,1.09,0.7999999999999999,1.393531651034152,1.09,-0.5935316510341521,0.5935316510341521
Noruega,Centro,32677,32677,2024,9,Invierno,2024.0,10.0,0.7999999999999999,0.0,1.0943346627768376,0.7999999999999999,-1.0943346627768376,1.0943346627768376
Noruega,Centro,32677,32677,2024,10,Invierno,2024.0,11.0,0.0,0.06,0.28932760257053736,0.0,-0.22932760257053736,0.22932760257053736
Noruega,Centro,32677,32677,2024,11,Invierno,2024.0,12.0,0.06,0.08,0.2997198874273873,0.06,-0.2197198874273873,0.2197198874273873
Noruega,Centro,32677,32677,2024,12,Invierno,2024.0,13.0,0.08,0.04,0.33699830317830304,0.08,-0.29699830317830306,0.29699830317830306
Noruega,Centro,32677,32677,2024,13,Invierno,2024.0,14.0,0.04,0.12,0.3445464284789284,0.04,-0.22454642847892842,0.22454642847892842
Noruega,Centro,32677,32677,2024,14,Primavera,2024.0,15.0,0.12,0.18,0.3761818879268878,0.12,-0.1961818879268878,0.1961818879268878
Noruega,Centro,32677,32677,2024,15,Primavera,2024.0,16.0,0.18,0.18,0.4327860582010583,0.18,-0.2527860582010583,0.2527860582010583
Noruega,Centro,32677,32677,2024,16,Primavera,2024.0,17.0,0.18,0.37,0.4230982551707551,0.18,-0.053098255170755115,0.053098255170755115
Noruega,Centro,32677,32677,2024,17,Primavera,2024.0,18.0,0.37,0.8900000000000001,0.6604173941798941,0.37,0.22958260582010603,0.22958260582010603
Noruega,Centro,32677,32677,2024,18,Primavera,2024.0,19.0,0.8900000000000001,1.2000000000000002,1.211443849206349,0.8900000000000001,-0.011443849206348888,0.011443849206348888
Noruega,Centro,32677,32677,2024,19,Primavera,2024.0,20.0,1.2000000000000002,1.4600000000000002,1.614425357142857,1.2000000000000002,-0.15442535714285688,0.15442535714285688
Noruega,Centro,32677,32677,2024,20,Primavera,2024.0,21.0,1.4600000000000002,1.29,2.169471879509381,1.4600000000000002,-0.879471879509381,0.879471879509381
Noruega,Centro,32677,32677,2024,21,Primavera,2024.0,22.0,1.29,0.4899999999999999,2.1978364959114964,1.29,-1.7078364959114967,1.7078364959114967
Noruega,Centro,32677,32677,2024,22,Primavera,2024.0,23.0,0.4899999999999999,0.61,1.225753149350649,0.4899999999999999,-0.6157531493506491,0.6157531493506491
Noruega,Centro,32677,32677,2024,23,Primavera,2024.0,24.0,0.61,1.27,1.4773252587499643,0.61,-0.20732525874996433,0.20732525874996433
Noruega,Centro,32677,32677,2024,24,Primavera,2024.0,25.0,1.27,3.77,2.333359181096681,1.27,1.436640818903319,1.436640818903319
Noruega,Centro,32677,32677,2024,25,Primavera,2024.0,26.0,3.77,2.0900000000000003,3.786147306979513,3.77,-1.6961473069795128,1.6961473069795128
Noruega,Centro,32677,32677,2024,26,Primavera,2024.0,27.0,2.0900000000000003,3.47,3.1339487905905,2.0900000000000003,0.3360512094095003,0.3360512094095003
