anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,centro,region,indice_temporal
2021,50,32677,0.23,0.67,0.07,7.578,33.124,Noruega,Otoño,0.97,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,414
2021,51,32677,0.23,0.71,0.08,7.227,33.226,Noruega,Otoño,1.02,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,415
2021,52,32677,0.16,0.7,0.12,6.683,33.243,Noruega,Otoño,0.98,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,416
2022,1,32677,0.27,0.78,0.28,6.546,33.438,Noruega,Invierno,1.33,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,417
2022,2,32677,0.27,1.09,0.15,6.501,33.5,Noruega,Invierno,1.51,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,418
2022,3,32677,0.25,1.43,0.13,6.688,33.782,Noruega,Invierno,1.81,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,419
2022,4,32677,0.19,1.46,0.17,6.644,33.86,Noruega,Invierno,1.82,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,420
2022,5,32677,0.39,1.35,0.32,6.223,33.951,Noruega,Invierno,2.06,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,421
2022,6,32677,0.38,1.14,0.24,6.134,33.92,Noruega,Invierno,1.76,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,422
2022,7,32677,0.49,1.6,0.09,5.734,33.85,Noruega,Invierno,2.18,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,423
2022,8,32677,0.37,1.49,0.07,5.515,33.735,Noruega,Invierno,1.93,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,424
2022,9,32677,0.41,1.23,0.04,5.498,33.665,Noruega,Invierno,1.68,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,425
2022,10,32677,0.37,1.23,0.08,5.563,33.724,Noruega,Invierno,1.6800000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,426
2022,11,32677,0.47,1.01,0.13,5.633,33.78,Noruega,Invierno,1.61,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,427
2022,12,32677,0.49,0.92,0.11,6.03,33.875,Noruega,Invierno,1.5200000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,428
2022,13,32677,0.3,0.86,0.05,6.074,33.903,Noruega,Invierno,1.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,429
2022,14,32677,0.48,0.87,0.05,6.076,33.897,Noruega,Primavera,1.4,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,430
2022,15,32677,0.45,0.88,0.09,6.343,33.927,Noruega,Primavera,1.4200000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,431
2022,16,32677,0.17,0.42,0.12,7.126,33.862,Noruega,Primavera,0.71,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,432
2022,17,32677,0.1,0.25,0.13,6.975,33.773,Noruega,Primavera,0.48,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,433
2022,18,32677,0.12,0.46,0.15,7.031,34.002,Noruega,Primavera,0.7300000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,434
2022,19,32677,0.14,0.61,0.33,7.392,34.063,Noruega,Primavera,1.08,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,435
2022,20,32677,0.15,1.25,0.84,8.057,34.095,Noruega,Primavera,2.24,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,436
2022,21,32677,0.14,1.3,0.73,9.087,34.019,Noruega,Primavera,2.17,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,437
2022,22,32677,0.45,2.26,1.29,9.766,33.978,Noruega,Primavera,4.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,438
2022,23,32677,0.3,2.41,0.32,9.722,33.985,Noruega,Primavera,3.03,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,439
2022,24,32677,0.39,1.93,0.65,10.008,33.748,Noruega,Primavera,2.97,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,440
2022,25,32677,0.28,1.04,0.89,10.948,33.478,Noruega,Primavera,2.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,441
2022,26,32677,0.43,2.71,0.94,12.176,33.251,Noruega,Primavera,4.08,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,442
2022,27,32677,0.35,2.84,0.68,11.905,33.01,Noruega,Verano,3.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,443
2022,28,32677,0.33,2.32,0.92,11.979,32.987,Noruega,Verano,3.57,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,444
2022,29,32677,0.4,1.23,0.52,12.409,32.887,Noruega,Verano,2.15,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,445
2022,30,32677,0.18,0.37,0.25,12.991,32.8,Noruega,Verano,0.8,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,446
2022,31,32677,0.42,3.16,0.76,13.429,32.742,Noruega,Verano,4.34,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,447
2022,32,32677,0.42,1.37,0.08,13.694,32.723,Noruega,Verano,1.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,448
2022,33,32677,0.24,0.54,0.14,14.071,32.6,Noruega,Verano,0.92,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,449
2022,34,32677,0.89,1.58,0.8,13.705,32.033,Noruega,Verano,3.2700000000000005,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,450
2022,35,32677,0.3,3.1,1.1,13.351,32.014,Noruega,Verano,4.5,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,451
2022,36,32677,0.43,1.76,0.81,13.293,32.047,Noruega,Verano,3.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,452
2022,37,32677,0.27,0.53,0.13,13.087,32.053,Noruega,Verano,0.93,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,453
2022,38,32677,0.48,3.15,0.53,12.608,32.19,Noruega,Verano,4.16,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,454
2022,39,32677,0.34,1.7,0.48,12.428,32.516,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,455
2022,40,32677,0.71,2.64,1.21,12.17,33.329,Noruega,Otoño,4.5600000000000005,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,456
2022,41,32677,0.46,2.21,1.72,11.871,33.414,Noruega,Otoño,4.39,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,457
2022,42,32677,0.15,0.68,0.29,11.395,33.241,Noruega,Otoño,1.12,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,458
2022,43,32677,0.32,2.01,0.54,11.03,32.998,Noruega,Otoño,2.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,459
2022,44,32677,0.46,2.82,1.34,10.91,32.623,Noruega,Otoño,4.62,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,460
2022,45,32677,1.46,5.26,1.94,10.756,32.227,Noruega,Otoño,8.66,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,461
2022,46,32677,6.05,7.31,2.04,10.168,32.176,Noruega,Otoño,15.4,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,462
2022,47,32677,7.68,12.15,3.85,9.293,32.574,Noruega,Otoño,23.68,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,463
2022,48,32677,,,,9.566,32.943,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,464
2022,49,32677,,,,8.684,32.947,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,465
2022,50,32677,,,,7.328,32.898,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,466
2022,51,32677,,,,7.025,32.925,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,467
2022,52,32677,,,,6.831,33.134,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,468
2023,1,32677,,,,6.706,33.342,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,469
2023,2,32677,,,,6.978,33.489,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,470
2023,3,32677,,,,6.444,33.485,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,471
2023,4,32677,,,,7.046,33.793,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,472
2023,5,32677,,,,6.824,33.89,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,473
2023,6,32677,,,,6.73,33.774,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,474
2023,7,32677,,,,6.728,33.677,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,475
2023,8,32677,,,,6.255,33.695,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,476
2023,9,32677,,,,6.175,33.749,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,477
2023,10,32677,,,,5.428,33.735,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,478
2023,11,32677,,,,5.341,33.788,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,479
2023,12,32677,,,,5.464,33.797,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,480
2023,13,32677,,,,5.28,33.808,Noruega,Invierno,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,481
2023,14,32677,,,,5.71,33.795,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,482
2023,15,32677,,,,6.144,33.767,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,483
2023,16,32677,,,,6.94,33.778,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,484
2023,17,32677,,,,6.349,33.932,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,485
2023,18,32677,,,,6.865,33.902,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,486
2023,19,32677,,,,8.135,33.896,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,487
2023,20,32677,,,,8.237,33.892,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,488
2023,21,32677,,,,8.394,33.878,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,489
2023,22,32677,,,,8.113,33.866,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,490
2023,23,32677,,,,8.813,33.895,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,491
2023,24,32677,,,,10.06,33.742,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,492
2023,25,32677,,,,11.155,33.526,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,493
2023,26,32677,,,,12.215,33.679,Noruega,Primavera,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,494
2023,27,32677,,,,12.979,33.737,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,495
2023,28,32677,,,,13.939,33.64,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,496
2023,29,32677,0.0,0.0,0.0,13.726,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,497
2023,30,32677,0.0,0.0,0.0,14.022,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,498
2023,31,32677,0.0,0.0,0.0,14.601,33.498,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,499
2023,32,32677,0.0,0.0,0.02,13.891,33.253,Noruega,Verano,0.02,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,500
2023,33,32677,0.0,0.05,0.28,14.253,33.301,Noruega,Verano,0.33,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,501
2023,34,32677,0.03,0.43,2.06,14.243,33.132,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,502
2023,35,32677,0.09,2.98,3.41,13.815,33.103,Noruega,Verano,6.48,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,503
2023,36,32677,0.24,2.75,0.41,13.822,32.841,Noruega,Verano,3.4000000000000004,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,504
2023,37,32677,0.09,0.29,0.04,13.652,32.776,Noruega,Verano,0.42,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,505
2023,38,32677,0.09,0.08,0.04,13.311,32.675,Noruega,Verano,0.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,506
2023,39,32677,0.08,0.12,0.02,13.535,32.401,Noruega,Verano,0.22,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,507
2023,40,32677,0.18,0.19,0.06,13.432,32.376,Noruega,Otoño,0.43,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,508
2023,41,32677,0.15,0.38,0.01,12.515,32.447,Noruega,Otoño,0.54,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,509
2023,42,32677,0.19,0.54,0.21,11.447,32.591,Noruega,Otoño,0.94,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,510
2023,43,32677,0.31,0.69,0.22,10.471,32.503,Noruega,Otoño,1.22,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,511
2023,44,32677,0.4,0.68,0.24,9.298,32.563,Noruega,Otoño,1.32,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,512
2023,45,32677,0.21,0.68,0.01,9.376,32.59,Noruega,Otoño,0.9,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,513
2023,46,32677,0.32,0.71,0.04,9.096,32.67,Noruega,Otoño,1.07,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,514
2023,47,32677,0.29,0.92,0.16,8.85,32.863,Noruega,Otoño,1.37,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,515
2023,48,32677,0.42,0.66,0.18,7.928,33.088,Noruega,Otoño,1.26,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,516
2023,49,32677,0.46,1.15,0.17,7.24,33.163,Noruega,Otoño,1.7799999999999998,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,517
2023,50,32677,0.09,0.09,0.02,7.327,33.449,Noruega,Otoño,0.1999999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,518
2023,51,32677,0.0,0.07,0.09,7.233,33.554,Noruega,Otoño,0.16,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,519
2023,52,32677,0.01,0.07,0.09,6.503,33.636,Noruega,Otoño,0.1699999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,520
2024,1,32677,0.0,0.23,0.04,6.095,33.759,Noruega,Invierno,0.27,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,521
2024,2,32677,0.0,0.41,0.03,6.528,33.843,Noruega,Invierno,0.4399999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,522
2024,3,32677,0.07,0.46,0.11,6.084,33.786,Noruega,Invierno,0.64,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,523
2024,4,32677,0.06,0.56,0.03,6.066,33.578,Noruega,Invierno,0.6500000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,524
2024,5,32677,0.24,0.59,0.05,6.096,33.484,Noruega,Invierno,0.88,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,525
2024,6,32677,0.21,0.46,0.08,5.689,33.557,Noruega,Invierno,0.75,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,526
2024,7,32677,0.3,0.46,0.06,5.528,33.645,Noruega,Invierno,0.8200000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,527
2024,8,32677,0.49,0.48,0.12,5.517,33.588,Noruega,Invierno,1.09,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,528
2024,9,32677,0.31,0.4,0.09,5.516,33.472,Noruega,Invierno,0.7999999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,529
2024,10,32677,0.0,0.0,0.0,5.406,33.418,Noruega,Invierno,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,530
2024,11,32677,0.04,0.02,0.0,5.318,33.372,Noruega,Invierno,0.06,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,531
2024,12,32677,0.04,0.02,0.02,5.318,33.288,Noruega,Invierno,0.08,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,532
2024,13,32677,0.02,0.02,0.0,5.375,33.278,Noruega,Invierno,0.04,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,533
2024,14,32677,0.02,0.03,0.07,5.113,33.322,Noruega,Primavera,0.12,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,534
2024,15,32677,0.02,0.05,0.11,5.396,33.256,Noruega,Primavera,0.18,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,535
2024,16,32677,0.01,0.06,0.11,5.756,33.359,Noruega,Primavera,0.18,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,536
2024,17,32677,0.02,0.18,0.17,6.17,33.375,Noruega,Primavera,0.37,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,537
2024,18,32677,0.01,0.56,0.32,7.221,33.363,Noruega,Primavera,0.8900000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,538
2024,19,32677,0.03,0.89,0.28,7.598,33.147,Noruega,Primavera,1.2000000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,539
2024,20,32677,0.12,1.12,0.22,9.215,32.805,Noruega,Primavera,1.4600000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,540
2024,21,32677,0.15,0.84,0.3,10.303,32.776,Noruega,Primavera,1.29,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,541
2024,22,32677,0.16,0.29,0.04,11.4,32.75,Noruega,Primavera,0.4899999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,542
2024,23,32677,0.21,0.37,0.03,11.215,32.695,Noruega,Primavera,0.61,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,543
2024,24,32677,0.21,0.79,0.27,11.386,32.66,Noruega,Primavera,1.27,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,544
2024,25,32677,0.44,2.82,0.51,11.952,32.616,Noruega,Primavera,3.77,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,545
2024,26,32677,0.31,1.36,0.42,12.229,32.509,Noruega,Primavera,2.0900000000000003,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,546
2024,27,32677,0.37,1.93,1.17,12.267,32.456,Noruega,Verano,3.47,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,547
2024,28,32677,0.38,2.17,1.16,12.962,32.452,Noruega,Verano,3.71,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,548
2024,29,32677,0.2,0.65,0.29,14.14,32.197,Noruega,Verano,1.14,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,549
2024,30,32677,0.47,2.52,0.14,14.853,32.169,Noruega,Verano,3.1300000000000003,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,550
2024,31,32677,0.14,0.27,0.04,15.197,32.383,Noruega,Verano,0.45,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,551
2024,32,32677,0.48,1.83,0.48,16.001,32.307,Noruega,Verano,2.79,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,552
2024,33,32677,1.75,5.61,0.53,15.272,32.297,Noruega,Verano,7.890000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,553
2024,34,32677,4.62,6.81,0.23,14.803,32.282,Noruega,Verano,11.66,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,554
2024,35,32677,0.49,0.64,0.05,14.465,32.054,Noruega,Verano,1.18,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,555
2024,36,32677,,,,14.569,31.929,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,556
2024,37,32677,,,,14.205,31.849,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,557
2024,38,32677,,,,13.78,32.097,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,558
2024,39,32677,,,,12.843,32.007,Noruega,Verano,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,559
2024,40,32677,,,,12.108,32.058,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,560
2024,41,32677,,,,11.253,32.119,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,561
2024,42,32677,,,,10.582,32.478,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,562
2024,43,32677,,,,10.859,32.854,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,563
2024,44,32677,,,,10.49,32.875,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,564
2024,45,32677,,,,10.477,33.127,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,565
2024,46,32677,,,,10.24,33.189,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,566
2024,47,32677,,,,8.972,33.285,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,567
2024,48,32677,,,,8.53,33.153,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,568
2024,49,32677,,,,8.329,33.148,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,569
2024,50,32677,,,,7.917,33.038,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,570
2024,51,32677,,,,7.558,33.041,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,571
2024,52,32677,,,,7.418,33.381,Noruega,Otoño,,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,572
2014,1,24175,,,,5.912,33.496,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,573
2014,2,24175,,,,5.634,33.581,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,574
2014,3,24175,,,,4.998,33.653,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,575
2014,4,24175,,,,4.972,33.696,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,576
2014,5,24175,,,,4.704,33.705,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,577
2014,6,24175,,,,4.696,33.776,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,578
2014,7,24175,,,,4.74,33.816,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,579
2014,8,24175,,,,4.346,33.827,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,580
2014,9,24175,,,,4.421,33.987,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,581
2014,10,24175,,,,4.812,34.082,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,582
2014,11,24175,,,,4.825,34.007,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,583
2014,12,24175,,,,4.269,34.084,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,584
2014,13,24175,,,,4.606,34.24,Noruega,Invierno,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,585
2014,14,24175,,,,4.631,34.413,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,586
2014,15,24175,,,,5.026,34.474,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,587
2014,16,24175,,,,5.289,34.402,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,588
2014,17,24175,,,,5.356,34.363,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,589
2014,18,24175,,,,5.526,34.408,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,590
2014,19,24175,,,,5.937,34.487,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,591
2014,20,24175,,,,6.237,34.512,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,592
2014,21,24175,,,,6.819,34.356,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,593
2014,22,24175,,,,7.527,34.335,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,594
2014,23,24175,,,,9.28,34.111,Noruega,Primavera,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,595
2014,24,24175,0.0,0.0,0.0,9.856,34.044,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,596
2014,25,24175,0.0,0.0,0.0,8.615,34.093,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,597
2014,26,24175,0.0,0.0,0.0,8.217,34.177,Noruega,Primavera,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,598
2014,27,24175,0.0,0.0,0.0,10.372,33.911,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,599
2014,28,24175,0.0,0.0,0.0,12.507,33.526,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,600
2014,29,24175,0.0,0.0,0.0,12.099,33.87,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,601
2014,30,24175,0.0,0.0,0.0,13.068,33.745,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,602
2014,31,24175,0.0,0.0,0.01,13.831,33.348,Noruega,Verano,0.01,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,603
2014,32,24175,0.0,0.01,0.18,13.789,33.5,Noruega,Verano,0.19,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,604
2014,33,24175,0.0,0.03,0.13,13.165,33.72,Noruega,Verano,0.16,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,605
2014,34,24175,0.0,0.0,0.03,9.656,34.127,Noruega,Verano,0.03,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,606
2014,35,24175,0.0,0.0,0.0,9.9,34.015,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,607
2014,36,24175,0.0,0.0,0.1,11.127,33.872,Noruega,Verano,0.1,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,608
2014,37,24175,0.0,0.0,0.0,10.881,33.992,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,609
2014,38,24175,0.0,0.0,0.0,10.314,34.053,Noruega,Verano,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,610
2014,39,24175,0.0,0.0,0.22,9.538,34.086,Noruega,Verano,0.22,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,611
2014,40,24175,0.04,0.01,0.46,9.664,34.044,Noruega,Otoño,0.51,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,612
2014,41,24175,,,,9.306,33.978,Noruega,Otoño,,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,613
2014,42,24175,0.0,0.0,0.0,8.422,33.977,Noruega,Otoño,0.0,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,614
2014,43,24175,0.06,0.03,2.81,8.511,33.867,Noruega,Otoño,2.9,barentswatch_24175_piojos_temp_sal_2014_2024,Norte,615
