anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,centro,region,indice_temporal
2022,14,110758,0.0,0.0,0.0,12.118,31.479,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,430
2022,15,110758,0.0,0.0,0.0,11.912,31.451,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,431
2022,16,110758,0.0,0.0,0.0,11.836,31.766,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,432
2022,17,110758,0.0,0.0,0.0,10.903,31.544,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,433
2022,18,110758,0.02,0.03,0.03,10.55,31.504,Chile,Otoño,0.08,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,434
2022,19,110758,0.0,0.0,0.0,10.286,31.427,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,435
2022,20,110758,0.02,0.05,0.0,10.016,31.615,Chile,Otoño,0.07,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,436
2022,21,110758,0.17,0.1,0.13,9.558,31.492,Chile,Otoño,0.4,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,437
2022,22,110758,0.08,0.08,0.08,8.944,31.563,Chile,Otoño,0.24,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,438
2022,23,110758,0.0,0.0,0.0,9.149,31.658,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,439
2022,24,110758,0.05,0.03,0.0,8.828,31.321,Chile,Otoño,0.08,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,440
2022,25,110758,0.4,0.25,0.18,8.096,31.43,Chile,Otoño,0.8300000000000001,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,441
2022,26,110758,0.0,0.0,0.0,8.127,31.384,Chile,Otoño,0.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,442
2022,27,110758,0.25,0.13,0.22,7.841,31.29,Chile,Invierno,0.6,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,443
2022,28,110758,0.57,0.43,0.03,7.707,31.406,Chile,Invierno,1.03,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,444
2022,29,110758,0.47,0.27,0.02,7.965,31.737,Chile,Invierno,0.76,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,445
2022,30,110758,1.03,0.73,0.78,7.654,31.735,Chile,Invierno,2.54,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,446
2022,31,110758,0.85,0.58,0.5,7.566,31.658,Chile,Invierno,1.93,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,447
2022,32,110758,0.72,0.6,0.47,7.818,31.893,Chile,Invierno,1.7899999999999998,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,448
2022,33,110758,1.33,1.12,0.57,7.703,31.804,Chile,Invierno,3.02,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,449
2022,34,110758,1.98,1.92,1.62,7.72,31.727,Chile,Invierno,5.52,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,450
2022,35,110758,1.82,2.02,1.32,7.781,31.787,Chile,Invierno,5.16,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,451
2022,36,110758,1.62,1.33,0.9,7.937,31.636,Chile,Invierno,3.85,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,452
2022,37,110758,1.67,1.38,0.95,8.369,31.482,Chile,Invierno,4.0,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,453
2022,38,110758,2.17,1.65,0.75,8.715,31.41,Chile,Invierno,4.57,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,454
2022,39,110758,1.67,1.27,0.72,9.239,31.385,Chile,Invierno,3.66,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,455
2022,40,110758,2.77,2.75,2.3,9.539,31.568,Chile,Primavera,7.819999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,456
2022,41,110758,2.65,7.45,7.22,9.803,31.517,Chile,Primavera,17.32,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,457
2022,42,110758,2.58,3.37,2.77,10.959,31.278,Chile,Primavera,8.72,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,458
2022,43,110758,2.87,8.55,7.3,10.771,31.494,Chile,Primavera,18.72,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,459
2022,44,110758,2.82,1.87,2.17,11.518,31.387,Chile,Primavera,6.859999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,460
2022,45,110758,1.23,1.2,2.35,12.201,31.247,Chile,Primavera,4.779999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,461
2022,46,110758,1.08,1.22,0.53,12.427,31.25,Chile,Primavera,2.83,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,462
2022,47,110758,2.63,2.32,2.5,12.757,31.142,Chile,Primavera,7.449999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,463
2022,48,110758,2.18,1.78,1.15,12.938,31.35,Chile,Primavera,5.109999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,464
2022,49,110758,5.1,3.77,1.52,13.013,31.074,Chile,Primavera,10.39,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,465
2022,50,110758,0.65,0.55,0.4,13.564,30.979,Chile,Primavera,1.6,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,466
2022,51,110758,1.38,1.28,0.85,14.176,31.251,Chile,Primavera,3.51,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,467
2022,52,110758,1.67,1.55,1.2,13.314,31.52,Chile,Primavera,4.42,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,468
2023,1,110758,2.63,3.15,3.5,13.611,31.41,Chile,Verano,9.28,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,469
2023,2,110758,2.77,1.45,0.73,13.812,31.222,Chile,Verano,4.949999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,470
2023,3,110758,2.4,1.93,2.75,14.899,31.383,Chile,Verano,7.08,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,471
2023,4,110758,1.5,1.0,0.83,15.282,31.359,Chile,Verano,3.33,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,472
2023,5,110758,2.8,2.4,2.8,15.089,31.505,Chile,Verano,7.999999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,473
2023,6,110758,1.88,1.43,1.08,14.997,31.728,Chile,Verano,4.39,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,474
2023,7,110758,2.23,2.2,2.6,13.806,31.784,Chile,Verano,7.029999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,475
2023,8,110758,1.87,1.67,1.3,13.374,31.985,Chile,Verano,4.84,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,476
2023,9,110758,2.65,1.67,1.02,13.578,31.859,Chile,Verano,5.34,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,477
2023,10,110758,2.47,2.13,2.38,13.478,31.486,Chile,Verano,6.98,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,478
2023,11,110758,2.37,2.22,1.62,13.098,31.417,Chile,Verano,6.21,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,479
2023,12,110758,1.75,1.5,1.27,12.765,31.908,Chile,Verano,4.52,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,480
2023,13,110758,1.85,1.62,1.37,12.198,31.992,Chile,Verano,4.84,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,481
2023,14,110758,1.9,1.73,1.72,12.0,31.697,Chile,Otoño,5.35,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,482
2023,15,110758,,,,11.44,31.666,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,483
2023,16,110758,,,,11.275,31.972,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,484
2023,17,110758,,,,11.103,31.774,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,485
2023,18,110758,,,,10.922,31.581,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,486
2023,19,110758,,,,10.908,31.64,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,487
2023,20,110758,,,,10.79,31.754,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,488
2023,21,110758,,,,10.142,31.657,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,489
2023,22,110758,,,,9.909,31.636,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,490
2023,23,110758,,,,9.485,31.537,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,491
2023,24,110758,,,,8.933,31.538,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,492
2023,25,110758,,,,8.919,31.82,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,493
2023,26,110758,,,,8.715,31.473,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,494
2023,27,110758,,,,8.659,31.593,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,495
2023,28,110758,,,,8.275,31.502,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,496
2023,29,110758,,,,8.26,31.598,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,497
2023,30,110758,,,,8.341,31.579,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,498
2023,31,110758,,,,8.5,31.71,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,499
2023,32,110758,,,,8.342,31.469,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,500
2023,33,110758,,,,8.14,31.257,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,501
2023,34,110758,,,,8.25,31.541,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,502
2023,35,110758,,,,8.501,31.57,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,503
2023,36,110758,,,,8.554,31.514,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,504
2023,37,110758,,,,9.042,31.573,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,505
2023,38,110758,,,,9.022,31.343,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,506
2023,39,110758,,,,9.424,31.655,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,507
2023,40,110758,,,,9.78,31.739,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,508
2023,41,110758,,,,9.682,31.69,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,509
2023,42,110758,,,,10.436,31.487,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,510
2023,43,110758,,,,10.981,31.844,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,511
2023,44,110758,,,,11.182,31.439,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,512
2023,45,110758,,,,11.4,31.463,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,513
2023,46,110758,,,,10.918,31.762,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,514
2023,47,110758,,,,11.013,31.501,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,515
2023,48,110758,,,,11.28,31.628,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,516
2023,49,110758,,,,12.151,31.523,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,517
2023,50,110758,,,,12.715,31.675,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,518
2023,51,110758,,,,13.569,31.271,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,519
2023,52,110758,,,,13.833,31.536,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,520
2024,1,110758,,,,14.792,31.625,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,521
2024,2,110758,,,,13.988,31.704,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,522
2024,3,110758,,,,14.145,31.771,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,523
2024,4,110758,,,,14.679,31.82,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,524
2024,5,110758,,,,15.79,31.718,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,525
2024,6,110758,,,,15.468,31.848,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,526
2024,7,110758,,,,15.259,32.017,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,527
2024,8,110758,,,,15.369,31.874,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,528
2024,9,110758,,,,15.291,31.728,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,529
2024,10,110758,,,,14.522,31.97,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,530
2024,11,110758,,,,13.8,32.001,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,531
2024,12,110758,,,,12.989,32.029,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,532
2024,13,110758,,,,12.988,31.91,Chile,Verano,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,533
2024,14,110758,,,,12.407,32.024,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,534
2024,15,110758,,,,12.111,31.813,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,535
2024,16,110758,,,,12.393,31.996,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,536
2024,17,110758,,,,11.568,31.939,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,537
2024,18,110758,,,,10.533,31.832,Chile,Otoño,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,538
2024,19,110758,0.0,0.3,0.63,9.651,31.795,Chile,Otoño,0.93,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,539
2024,20,110758,0.02,0.08,0.23,9.18,31.959,Chile,Otoño,0.33,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,540
2024,21,110758,0.18,0.37,0.35,9.1,31.801,Chile,Otoño,0.9,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,541
2024,22,110758,0.12,0.02,0.3,8.972,31.72,Chile,Otoño,0.4399999999999999,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,542
2024,23,110758,1.08,0.77,1.0,8.905,31.541,Chile,Otoño,2.85,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,543
2024,24,110758,1.05,1.25,1.02,9.065,31.427,Chile,Otoño,3.32,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,544
2024,25,110758,2.62,1.48,1.5,8.76,31.544,Chile,Otoño,5.6,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,545
2024,26,110758,1.77,1.35,0.98,8.602,31.72,Chile,Otoño,4.1,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,546
2024,27,110758,0.3,0.37,0.32,8.309,31.783,Chile,Invierno,0.99,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,547
2024,28,110758,0.57,0.65,0.4,7.674,31.623,Chile,Invierno,1.62,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,548
2024,29,110758,0.63,0.13,0.08,7.865,31.862,Chile,Invierno,0.84,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,549
2024,30,110758,1.23,0.85,0.72,8.029,31.829,Chile,Invierno,2.8,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,550
2024,31,110758,,,,7.792,31.564,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,551
2024,32,110758,,,,7.788,31.536,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,552
2024,33,110758,,,,8.175,31.598,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,553
2024,34,110758,,,,7.968,31.632,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,554
2024,35,110758,,,,8.155,31.723,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,555
2024,36,110758,,,,8.226,31.495,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,556
2024,37,110758,,,,8.18,31.365,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,557
2024,38,110758,,,,8.252,31.275,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,558
2024,39,110758,,,,8.521,31.551,Chile,Invierno,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,559
2024,40,110758,,,,8.531,31.349,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,560
2024,41,110758,,,,9.401,31.646,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,561
2024,42,110758,,,,10.398,31.419,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,562
2024,43,110758,,,,10.737,31.366,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,563
2024,44,110758,,,,11.249,31.572,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,564
2024,45,110758,,,,11.213,31.554,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,565
2024,46,110758,,,,11.147,31.409,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,566
2024,47,110758,,,,11.742,31.544,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,567
2024,48,110758,,,,12.199,31.296,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,568
2024,49,110758,,,,11.999,31.476,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,569
2024,50,110758,,,,12.762,31.437,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,570
2024,51,110758,,,,13.313,31.428,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,571
2024,52,110758,,,,13.862,31.298,Chile,Primavera,,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024_con_estacion_y_totales,Aysén,572
2014,1,102424,0.43,0.25,0.08,14.942,33.137,Chile,Verano,0.7599999999999999,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,573
2014,2,102424,0.38,0.17,0.05,15.428,33.182,Chile,Verano,0.6000000000000001,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,574
2014,3,102424,0.3,0.1,0.08,16.371,33.24,Chile,Verano,0.48,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,575
2014,4,102424,0.17,0.25,0.05,15.815,33.238,Chile,Verano,0.47,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,576
2014,5,102424,0.28,0.2,0.13,15.504,33.246,Chile,Verano,0.6100000000000001,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,577
2014,6,102424,0.45,0.28,0.22,15.325,33.251,Chile,Verano,0.95,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,578
2014,7,102424,0.3,0.22,0.13,15.613,33.28,Chile,Verano,0.65,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,579
2014,8,102424,0.63,0.25,0.1,15.911,33.321,Chile,Verano,0.98,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,580
2014,9,102424,0.68,0.35,0.15,15.515,33.396,Chile,Verano,1.18,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,581
2014,10,102424,0.75,0.52,0.17,15.511,33.424,Chile,Verano,1.44,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,582
2014,11,102424,0.95,0.73,0.17,14.904,33.427,Chile,Verano,1.85,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,583
2014,12,102424,1.02,0.57,0.13,14.462,33.454,Chile,Verano,1.7199999999999998,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,584
2014,13,102424,0.95,0.8,0.08,14.181,33.484,Chile,Verano,1.83,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,585
2014,14,102424,0.73,0.73,0.08,13.765,33.509,Chile,Otoño,1.54,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,586
2014,15,102424,0.98,0.47,0.0,13.538,33.513,Chile,Otoño,1.45,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,587
2014,16,102424,0.63,0.35,0.0,13.088,33.504,Chile,Otoño,0.98,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,588
2014,17,102424,0.55,0.38,0.05,12.885,33.499,Chile,Otoño,0.98,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,589
2014,18,102424,0.63,0.47,0.1,12.524,33.491,Chile,Otoño,1.2000000000000002,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,590
2014,19,102424,0.32,0.15,0.03,12.172,33.434,Chile,Otoño,0.5,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,591
2014,20,102424,0.47,0.4,0.17,11.927,33.423,Chile,Otoño,1.04,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,592
2014,21,102424,0.5,0.4,0.25,11.676,33.383,Chile,Otoño,1.15,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,593
2014,22,102424,0.47,0.4,0.17,11.44,33.417,Chile,Otoño,1.04,cargas_parasitarias_chile_102424_piojos_temp_sal_2014_2024,Los Lagos,594
