pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Norte,24175,24175,2024,49,2024.0,50.0,0.04,0.04,0.09298139473553269,0.04,-0.052981394735532684,0.052981394735532684
Noruega,Norte,24175,24175,2024,50,2024.0,51.0,0.04,0.02,0.05820357142857149,0.04,-0.03820357142857149,0.03820357142857149
Noruega,Norte,24175,24175,2024,51,2024.0,52.0,0.02,0.17,0.07529805555555563,0.02,0.09470194444444438,0.09470194444444438
Noruega,Centro,32677,32677,2023,29,2023.0,30.0,0.0,0.0,0.16678144072642234,0.0,-0.16678144072642234,0.16678144072642234
Noruega,Centro,32677,32677,2023,30,2023.0,31.0,0.0,0.0,0.11756133619304672,0.0,-0.11756133619304672,0.11756133619304672
Noruega,Centro,32677,32677,2023,31,2023.0,32.0,0.0,0.02,0.050196307997558046,0.0,-0.030196307997558045,0.030196307997558045
Noruega,Centro,32677,32677,2023,32,2023.0,33.0,0.02,0.33,0.18214939874939864,0.02,0.14785060125060137,0.14785060125060137
Noruega,Centro,32677,32677,2023,33,2023.0,34.0,0.33,2.52,0.3723598015873017,0.33,2.1476401984126983,2.1476401984126983
Noruega,Centro,32677,32677,2023,34,2023.0,35.0,2.52,6.48,2.5424313359788355,2.52,3.937568664021165,3.937568664021165
Noruega,Centro,32677,32677,2023,35,2023.0,36.0,6.48,3.4000000000000004,5.441568055555556,6.48,-2.0415680555555555,2.0415680555555555
Noruega,Centro,32677,32677,2023,36,2023.0,37.0,3.4000000000000004,0.42,4.213159462481962,3.4000000000000004,-3.7931594624819622,3.7931594624819622
Noruega,Centro,32677,32677,2023,37,2023.0,38.0,0.42,0.21,2.3706495550745523,0.42,-2.1606495550745524,2.1606495550745524
Noruega,Centro,32677,32677,2023,38,2023.0,39.0,0.21,0.22,1.680500925925926,0.21,-1.460500925925926,1.460500925925926
Noruega,Centro,32677,32677,2023,39,2023.0,40.0,0.22,0.43,1.1475078218694885,0.22,-0.7175078218694886,0.7175078218694886
Noruega,Centro,32677,32677,2023,40,2023.0,41.0,0.43,0.54,0.6256736904761903,0.43,-0.08567369047619022,0.08567369047619022
Noruega,Centro,32677,32677,2023,41,2023.0,42.0,0.54,0.94,0.7428674603174602,0.54,0.19713253968253974,0.19713253968253974
Noruega,Centro,32677,32677,2023,42,2023.0,43.0,0.94,1.22,1.100880806878306,0.94,0.11911919312169394,0.11911919312169394
