anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,centro,region,carga_total_piojos,adultos_totales,indice_temporal,cluster,PCA1,PCA2
2014,31,32677,0.33,1.61,0.96,16.487,32.675,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.9000000000000004,1.9400000000000002,29,0,0.7840578816078275,1.5640579053867882
2014,32,32677,0.51,6.25,2.41,16.314,32.905,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,9.17,6.76,30,1,4.3115901493234965,0.6779820417207446
2014,33,32677,0.02,0.46,0.27,15.637,32.905,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.75,0.48000000000000004,31,0,-0.6052661023044485,1.462577270241673
2014,34,32677,0.11,0.59,0.06,14.377,33.009,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.76,0.7,32,0,-0.5811136144750099,1.117467228406431
2014,35,32677,0.36,1.77,0.22,14.329,33.037,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.35,2.13,33,0,0.4481305329189019,0.9008461694845016
2014,36,32677,0.1,1.57,0.08,14.114,32.963,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.7500000000000002,1.6700000000000002,34,0,-0.00869158647094182,0.9858150529029917
2014,37,32677,0.26,1.24,0.28,14.083,32.879,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.78,1.5,35,0,0.07718059087344374,1.0343195195697188
2014,38,32677,0.42,2.14,0.39,14.107,32.775,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.95,2.56,36,0,0.8470233974292465,0.9783921195877452
2014,39,32677,0.29,2.18,0.11,13.462,32.66,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.58,2.47,37,0,0.603171201609839,0.9698687452852458
2014,40,32677,0.37,2.84,0.08,12.801,32.644,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.29,3.21,38,0,1.0467958155112314,0.7608876585820477
2014,41,32677,0.48,2.79,0.32,12.268,32.671,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.59,3.27,39,0,1.226689941434804,0.597735342199934
2014,42,32677,0.46,4.0,1.39,11.708,32.643,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,5.85,4.46,40,0,2.3899885487127914,0.27104475657763627
2014,45,32677,0.49,3.15,0.03,10.938,32.865,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.6699999999999995,3.6399999999999997,41,0,1.244231496295872,0.16674460884147743
2014,46,32677,0.74,2.76,0.16,10.488,32.983,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.66,3.5,42,0,1.3136512981916282,-0.018599839576480596
2014,47,32677,2.43,2.39,0.38,10.153,33.092,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,5.2,4.82,43,1,3.0067583548097594,-0.4077185698379607
2014,48,32677,2.73,2.76,0.3,10.045,33.196,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,5.79,5.49,44,1,3.4918340827100494,-0.5863668632642587
2014,49,32677,2.99,11.03,0.38,9.894,33.203,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,14.4,14.02,45,1,8.646107616763576,-1.6018930766174022
2014,50,32677,1.46,5.72,0.03,9.317,33.131,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,7.21,7.18,46,1,3.7107154276005527,-0.8011472563943122
2014,51,32677,0.48,3.43,0.07,8.607,33.236,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.98,3.91,47,0,1.284171009544674,-0.6175568781511969
2014,52,32677,0.63,4.26,0.01,7.707,33.266,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,4.8999999999999995,4.89,48,0,1.8748932398356413,-0.9365416719913775
2015,1,32677,0.56,3.12,0.15,7.634,33.597,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.83,3.68,49,0,1.1352939123070527,-1.0652086413385529
