pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Sur/Oeste,33077,33077,2023,48,2023.0,49.0,0.75,2.25,3.1398669841269857,0.75,-0.8898669841269857,0.8898669841269857
Noruega,Sur/Oeste,33077,33077,2023,49,2023.0,50.0,2.25,4.51,4.731461825396826,2.25,-0.22146182539682613,0.22146182539682613
Noruega,Sur/Oeste,33077,33077,2023,50,2023.0,51.0,4.51,5.2700000000000005,9.430370343915357,4.51,-4.160370343915356,4.160370343915356
Noruega,Sur/Oeste,33077,33077,2023,51,2023.0,52.0,5.2700000000000005,6.84,5.3676851587301595,5.2700000000000005,1.4723148412698404,1.4723148412698404
Noruega,Sur/Oeste,33077,33077,2023,52,2024.0,1.0,6.84,7.76,5.839997638888887,6.84,1.9200023611111128,1.9200023611111128
Noruega,Sur/Oeste,33077,33077,2024,1,2024.0,2.0,7.76,0.45,6.888925238095236,7.76,-6.438925238095236,6.438925238095236
Noruega,Sur/Oeste,33077,33077,2024,2,2024.0,3.0,0.45,1.55,3.1908612674362673,0.45,-1.6408612674362673,1.6408612674362673
Noruega,Sur/Oeste,33077,33077,2024,3,2024.0,4.0,1.55,1.86,3.3898997835497835,1.55,-1.5298997835497834,1.5298997835497834
Noruega,Sur/Oeste,33077,33077,2024,4,2024.0,5.0,1.86,2.28,4.164485992063492,1.86,-1.884485992063492,1.884485992063492
Noruega,Sur/Oeste,33077,33077,2024,5,2024.0,6.0,2.28,1.39,2.677806507936508,2.28,-1.287806507936508,1.287806507936508
Noruega,Sur/Oeste,33077,33077,2024,6,2024.0,7.0,1.39,3.52,2.0783493915343914,1.39,1.4416506084656087,1.4416506084656087
Noruega,Sur/Oeste,33077,33077,2024,7,2024.0,8.0,3.52,3.49,3.6912807407407393,3.52,-0.2012807407407391,0.2012807407407391
Noruega,Sur/Oeste,33077,33077,2024,8,2024.0,9.0,3.49,0.14,3.3656520779220775,3.49,-3.2256520779220774,3.2256520779220774
Noruega,Sur/Oeste,33077,33077,2024,9,2024.0,10.0,0.14,0.6,1.50094855940356,0.14,-0.9009485594035601,0.9009485594035601
Noruega,Sur/Oeste,33077,33077,2024,10,2024.0,11.0,0.6,0.38,1.7156581746031756,0.6,-1.3356581746031755,1.3356581746031755
Noruega,Sur/Oeste,33077,33077,2024,11,2024.0,12.0,0.38,0.75,1.4601546428571421,0.38,-0.7101546428571421,0.7101546428571421
Noruega,Sur/Oeste,33077,33077,2024,12,2024.0,13.0,0.75,0.62,0.9487076058201054,0.75,-0.3287076058201054,0.3287076058201054
Noruega,Sur/Oeste,33077,33077,2024,13,2024.0,14.0,0.62,0.6000000000000001,0.8439452380952377,0.62,-0.2439452380952376,0.2439452380952376
Noruega,Sur/Oeste,33077,33077,2024,14,2024.0,15.0,0.6000000000000001,0.7200000000000001,0.7886859992784988,0.6000000000000001,-0.06868599927849872,0.06868599927849872
Noruega,Sur/Oeste,33077,33077,2024,15,2024.0,16.0,0.7200000000000001,0.4599999999999999,0.9247230038480042,0.7200000000000001,-0.4647230038480043,0.4647230038480043
Noruega,Sur/Oeste,33077,33077,2024,16,2024.0,17.0,0.4599999999999999,0.14,0.7450336507936508,0.4599999999999999,-0.6050336507936508,0.6050336507936508
Noruega,Sur/Oeste,33077,33077,2024,17,2024.0,18.0,0.14,0.42,0.527459074074074,0.14,-0.10745907407407401,0.10745907407407401
Noruega,Sur/Oeste,33077,33077,2024,18,2024.0,19.0,0.42,0.64,0.7554315476190481,0.42,-0.11543154761904806,0.11543154761904806
Noruega,Sur/Oeste,33077,33077,2024,19,2024.0,20.0,0.64,0.5,0.8900013888888894,0.64,-0.39000138888888936,0.39000138888888936
Noruega,Sur/Oeste,33077,33077,2024,20,2024.0,21.0,0.5,0.8200000000000001,0.8777373280423281,0.5,-0.05773732804232801,0.05773732804232801
Noruega,Sur/Oeste,33077,33077,2024,21,2024.0,22.0,0.8200000000000001,0.8300000000000001,1.2324706216931216,0.8200000000000001,-0.40247062169312153,0.40247062169312153
Noruega,Sur/Oeste,33077,33077,2024,22,2024.0,23.0,0.8300000000000001,0.67,1.3723271488696485,0.8300000000000001,-0.7023271488696484,0.7023271488696484
Noruega,Sur/Oeste,33077,33077,2024,23,2024.0,24.0,0.67,1.25,1.16720492063492,0.67,0.08279507936508002,0.08279507936508002
Noruega,Sur/Oeste,33077,33077,2024,24,2024.0,25.0,1.25,0.6000000000000001,1.8299295502645505,1.25,-1.2299295502645504,1.2299295502645504
Noruega,Sur/Oeste,33077,33077,2024,25,2024.0,26.0,0.6000000000000001,0.68,1.2062202910052913,0.6000000000000001,-0.5262202910052912,0.5262202910052912
Noruega,Sur/Oeste,33077,33077,2024,26,2024.0,27.0,0.68,0.68,1.1979946428571417,0.68,-0.5179946428571417,0.5179946428571417
Noruega,Sur/Oeste,33077,33077,2024,27,2024.0,28.0,0.68,0.62,1.2845982936507938,0.68,-0.6645982936507938,0.6645982936507938
Noruega,Sur/Oeste,33077,33077,2024,28,2024.0,29.0,0.62,0.63,1.1483494973544968,0.62,-0.5183494973544968,0.5183494973544968
Noruega,Sur/Oeste,33077,33077,2024,29,2024.0,30.0,0.63,1.13,1.1167711904761901,0.63,0.013228809523809781,0.013228809523809781
Noruega,Sur/Oeste,33077,33077,2024,30,2024.0,31.0,1.13,1.55,1.7828000793650802,1.13,-0.23280007936508018,0.23280007936508018
Noruega,Sur/Oeste,33077,33077,2024,31,2024.0,32.0,1.55,1.1,2.2633725793650803,1.55,-1.1633725793650802,1.1633725793650802
