año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles
2015,4,120128,NA,NA,NA
2015,5,120128,0.0,0.0,0.0
2015,6,120128,NA,NA,NA
2015,7,120128,NA,NA,NA
2015,8,120128,NA,NA,NA
2015,9,120128,0.0,0.0,0.0
2015,10,120128,NA,NA,NA
2015,11,120128,NA,NA,NA
2015,12,120128,NA,NA,NA
2015,13,120128,0.0,0.0,0.0
2015,14,120128,NA,NA,NA
2015,15,120128,NA,NA,NA
2015,16,120128,NA,NA,NA
2015,17,120128,NA,NA,NA
2015,18,120128,0.0,0.0,0.0
2015,19,120128,NA,NA,NA
2015,20,120128,NA,NA,NA
2015,21,120128,NA,NA,NA
2015,22,120128,NA,NA,NA
2015,23,120128,NA,NA,NA
2015,24,120128,NA,NA,NA
2015,25,120128,NA,NA,NA
2015,26,120128,NA,NA,NA
2015,27,120128,NA,NA,NA
2015,28,120128,NA,NA,NA
2015,29,120128,NA,NA,NA
2015,30,120128,NA,NA,NA
2015,31,120128,NA,NA,NA
2015,32,120128,NA,NA,NA
2015,33,120128,NA,NA,NA
2015,34,120128,NA,NA,NA
2015,35,120128,NA,NA,NA
2015,36,120128,NA,NA,NA
2015,37,120128,NA,NA,NA
2015,38,120128,NA,NA,NA
2015,39,120128,NA,NA,NA
2015,40,120128,NA,NA,NA
2015,41,120128,NA,NA,NA
2015,42,120128,NA,NA,NA
2015,43,120128,NA,NA,NA
2015,44,120128,NA,NA,NA
2015,45,120128,NA,NA,NA
2015,46,120128,NA,NA,NA
2015,47,120128,NA,NA,NA
2015,48,120128,NA,NA,NA
2015,49,120128,NA,NA,NA
2015,50,120128,NA,NA,NA
2015,51,120128,NA,NA,NA
2015,52,120128,NA,NA,NA
2016,1,120128,NA,NA,NA
2016,2,120128,NA,NA,NA
2016,3,120128,NA,NA,NA
2016,4,120128,NA,NA,NA
2016,5,120128,NA,NA,NA
2016,6,120128,NA,NA,NA
2016,7,120128,NA,NA,NA
2016,8,120128,NA,NA,NA
2016,9,120128,NA,NA,NA
2016,10,120128,NA,NA,NA
2016,11,120128,NA,NA,NA
2016,12,120128,NA,NA,NA
2016,13,120128,NA,NA,NA
2016,14,120128,NA,NA,NA
2016,15,120128,NA,NA,NA
2016,16,120128,NA,NA,NA
2016,17,120128,NA,NA,NA
2016,18,120128,NA,NA,NA
2016,19,120128,NA,NA,NA
2016,20,120128,NA,NA,NA
2016,21,120128,NA,NA,NA
2016,22,120128,NA,NA,NA
2016,23,120128,NA,NA,NA
2016,24,120128,NA,NA,NA
2016,25,120128,NA,NA,NA
2016,26,120128,0.0,0.0,0.0
2016,27,120128,NA,NA,NA
2016,28,120128,NA,NA,NA
2016,29,120128,NA,NA,NA
2016,30,120128,0.0,0.0,0.0
2016,31,120128,NA,NA,NA
2016,32,120128,NA,NA,NA
2016,33,120128,NA,NA,NA
2016,34,120128,NA,NA,NA
2016,35,120128,0.0,0.0,0.0
2016,36,120128,NA,NA,NA
2016,37,120128,NA,NA,NA
2016,38,120128,NA,NA,NA
2016,39,120128,0.0,0.0,0.0
2016,40,120128,NA,NA,NA
2016,41,120128,NA,NA,NA
2016,42,120128,NA,NA,NA
2016,43,120128,0.0,0.0,0.0
2016,44,120128,NA,NA,NA
2016,45,120128,NA,NA,NA
2016,46,120128,NA,NA,NA
2016,47,120128,0.0,0.0,0.0
2016,48,120128,NA,NA,NA
2016,49,120128,NA,NA,NA
2016,50,120128,NA,NA,NA
2016,51,120128,NA,NA,NA
2016,52,120128,0.0,0.0,0.0
2017,1,120128,NA,NA,NA
2017,2,120128,NA,NA,NA
2017,3,120128,NA,NA,NA
2017,4,120128,0.0,0.0,0.0
2017,5,120128,NA,NA,NA
2017,6,120128,NA,NA,NA
2017,7,120128,NA,NA,NA
2017,8,120128,0.0,0.0,0.0
2017,9,120128,NA,NA,NA
2017,10,120128,NA,NA,NA
2017,11,120128,NA,NA,NA
2017,12,120128,NA,NA,NA
2017,13,120128,0.0,0.0,0.0
2017,14,120128,NA,NA,NA
2017,15,120128,NA,NA,NA
2017,16,120128,NA,NA,NA
2017,17,120128,0.0,0.0,0.0
2017,18,120128,NA,NA,NA
2017,19,120128,NA,NA,NA
2017,20,120128,NA,NA,NA
2017,21,120128,0.0,0.0,0.0
2017,22,120128,NA,NA,NA
2017,23,120128,NA,NA,NA
2017,24,120128,NA,NA,NA
2017,25,120128,NA,NA,NA
2017,26,120128,0.0,0.0,0.0
2017,27,120128,NA,NA,NA
2017,28,120128,NA,NA,NA
2017,29,120128,NA,NA,NA
2017,30,120128,0.95,0.73,0.52
2017,31,120128,NA,NA,NA
2017,32,120128,NA,NA,NA
2017,33,120128,NA,NA,NA
2017,34,120128,7.78,6.78,11.48
2017,35,120128,13.3,11.18,13.6
2017,36,120128,3.6,5.8,13.85
2017,37,120128,NA,NA,NA
2017,38,120128,0.0,0.0,5.5
2017,39,120128,0.0,0.63,0.68
2017,40,120128,0.68,1.8,0.4
2017,41,120128,0.75,1.25,0.8
2017,42,120128,0.0,0.0,0.0
2017,43,120128,0.0,0.08,0.17
2017,44,120128,0.03,0.13,0.0
2017,45,120128,0.08,0.17,0.22
2017,46,120128,0.0,0.03,0.08
2017,47,120128,0.0,0.1,0.17
2017,48,120128,0.13,0.3,0.55
2017,49,120128,0.03,0.1,0.0
2017,50,120128,0.3,0.2,0.03
2017,51,120128,0.28,0.3,0.35
2017,52,120128,0.6,0.35,0.43
2018,1,120128,0.47,0.5,0.35
2018,2,120128,0.6,0.5,0.57
2018,3,120128,1.0,1.0,0.08
2018,4,120128,1.05,1.02,0.2
2018,5,120128,1.13,1.15,0.32
2018,6,120128,1.58,0.73,0.9
2018,7,120128,0.8,0.53,0.43
2018,8,120128,0.9,0.9,0.8
2018,9,120128,0.9,0.3,0.3
2018,10,120128,NA,NA,NA
2018,11,120128,NA,NA,NA
2018,12,120128,NA,NA,NA
2018,13,120128,NA,NA,NA
2018,14,120128,NA,NA,NA
2018,15,120128,NA,NA,NA
2018,16,120128,NA,NA,NA
2018,17,120128,NA,NA,NA
2018,18,120128,NA,NA,NA
2018,19,120128,NA,NA,NA
2018,20,120128,NA,NA,NA
2018,21,120128,NA,NA,NA
2018,22,120128,NA,NA,NA
2018,23,120128,NA,NA,NA
2018,24,120128,NA,NA,NA
2018,25,120128,NA,NA,NA
2018,26,120128,NA,NA,NA
2018,27,120128,NA,NA,NA
2018,28,120128,NA,NA,NA
2018,29,120128,NA,NA,NA
2018,30,120128,NA,NA,NA
2018,31,120128,NA,NA,NA
2018,32,120128,NA,NA,NA
2018,33,120128,NA,NA,NA
2018,34,120128,NA,NA,NA
2018,35,120128,NA,NA,NA
2018,36,120128,NA,NA,NA
2018,37,120128,NA,NA,NA
2018,38,120128,NA,NA,NA
2018,39,120128,NA,NA,NA
2018,40,120128,NA,NA,NA
2018,41,120128,NA,NA,NA
2018,42,120128,NA,NA,NA
2018,43,120128,NA,NA,NA
2018,44,120128,0.0,0.0,0.0
2018,45,120128,0.0,0.0,0.0
2018,46,120128,0.0,0.0,0.0
2018,47,120128,0.0,0.0,0.0
2018,48,120128,0.0,0.0,0.0
2018,49,120128,0.0,0.0,0.0
2018,50,120128,0.0,0.0,0.0
2018,51,120128,0.0,0.0,0.0
2018,52,120128,0.0,0.0,0.0
2019,1,120128,0.0,0.0,0.0
2019,2,120128,0.0,0.0,0.0
2019,3,120128,0.0,0.0,0.0
2019,4,120128,0.0,0.0,0.0
2019,5,120128,0.0,0.0,0.0
2019,6,120128,0.0,0.0,0.0
2019,7,120128,0.0,0.0,0.0
2019,8,120128,0.0,0.0,0.0
2019,9,120128,0.0,0.0,0.0
2019,10,120128,0.0,0.03,0.0
2019,11,120128,0.0,0.0,0.0
2019,12,120128,0.0,0.05,0.0
2019,13,120128,0.0,0.03,0.0
2019,14,120128,0.0,0.0,0.0
2019,15,120128,0.0,0.1,0.0
2019,16,120128,0.0,0.0,0.0
2019,17,120128,0.0,0.03,0.0
2019,18,120128,0.0,0.08,0.0
2019,19,120128,0.0,0.0,0.0
2019,20,120128,0.0,0.03,0.0
2019,21,120128,0.03,0.05,0.0
2019,22,120128,0.0,0.08,0.0
2019,23,120128,0.08,0.25,0.2
2019,24,120128,0.0,0.1,0.0
2019,25,120128,0.08,0.15,0.05
2019,26,120128,0.05,0.22,0.0
2019,27,120128,0.03,0.2,0.0
2019,28,120128,0.1,0.2,0.05
2019,29,120128,0.13,0.15,0.05
2019,30,120128,0.13,0.17,0.03
2019,31,120128,0.28,0.13,0.13
2019,32,120128,0.28,0.05,0.2
2019,33,120128,0.22,0.68,0.13
2019,34,120128,0.17,0.88,0.3
2019,35,120128,0.22,0.77,0.32
2019,36,120128,0.22,0.82,0.38
2019,37,120128,0.8,1.2,0.63
2019,38,120128,0.35,0.75,0.65
2019,39,120128,0.73,1.02,0.8
2019,40,120128,1.3,1.85,0.08
2019,41,120128,1.83,1.95,0.05
2019,42,120128,1.52,1.48,0.08
2019,43,120128,0.32,0.28,0.05
2019,44,120128,0.5,1.05,0.03
2019,45,120128,0.03,0.13,0.08
2019,46,120128,0.0,0.0,0.0
2019,47,120128,0.13,0.57,0.22
2019,48,120128,0.08,0.22,0.15
2019,49,120128,0.17,0.38,0.08
2019,50,120128,0.73,1.6,0.03
2019,51,120128,1.2,1.92,0.13
2019,52,120128,1.08,1.02,0.03
2020,1,120128,0.85,0.77,0.25
2020,2,120128,0.05,0.08,0.08
2020,3,120128,0.25,0.75,0.22
2020,4,120128,0.4,0.63,0.38
2020,5,120128,0.68,0.73,0.5
2020,6,120128,0.9,0.88,0.47
2020,7,120128,2.2,3.03,0.0
2020,8,120128,3.22,4.35,0.0
2020,9,120128,0.8,1.33,0.4
2020,10,120128,0.17,0.13,0.0
2020,11,120128,0.32,0.32,0.0
2020,12,120128,0.57,0.73,0.63
2020,13,120128,0.7,0.6,0.8
2020,14,120128,2.0,1.4,2.3
2020,15,120128,1.2,1.0,3.5
2020,16,120128,1.2,1.0,1.5
2020,17,120128,1.75,1.58,1.35
2020,18,120128,4.9,4.1,2.7
2020,19,120128,0.9,1.1,3.0
2020,20,120128,1.15,1.2,8.95
2020,21,120128,0.73,1.17,14.98
2020,22,120128,1.3,1.3,14.8
2020,23,120128,1.4,1.6,15.2
2020,24,120128,1.7,4.0,14.0
2020,25,120128,1.8,3.4,18.9
2020,26,120128,2.7,3.1,19.1
2020,27,120128,NA,NA,NA
2020,28,120128,NA,NA,NA
2020,29,120128,NA,NA,NA
2020,30,120128,NA,NA,NA
2020,31,120128,NA,NA,NA
2020,32,120128,NA,NA,NA
2020,33,120128,NA,NA,NA
2020,34,120128,NA,NA,NA
2020,35,120128,NA,NA,NA
2020,36,120128,NA,NA,NA
2020,37,120128,NA,NA,NA
2020,38,120128,NA,NA,NA
2020,39,120128,NA,NA,NA
2020,40,120128,NA,NA,NA
2020,41,120128,NA,NA,NA
2020,42,120128,NA,NA,NA
2020,43,120128,NA,NA,NA
2020,44,120128,NA,NA,NA
2020,45,120128,NA,NA,NA
2020,46,120128,NA,NA,NA
2020,47,120128,NA,NA,NA
2020,48,120128,NA,NA,NA
2020,49,120128,NA,NA,NA
2020,50,120128,NA,NA,NA
2020,51,120128,NA,NA,NA
2020,52,120128,NA,NA,NA
2021,1,120128,NA,NA,NA
2021,2,120128,NA,NA,NA
2021,3,120128,NA,NA,NA
2021,4,120128,NA,NA,NA
2021,5,120128,NA,NA,NA
2021,6,120128,NA,NA,NA
2021,7,120128,NA,NA,NA
2021,8,120128,NA,NA,NA
2021,9,120128,NA,NA,NA
2021,10,120128,NA,NA,NA
2021,11,120128,NA,NA,NA
2021,12,120128,NA,NA,NA
2021,13,120128,NA,NA,NA
2021,14,120128,NA,NA,NA
2021,15,120128,NA,NA,NA
2021,16,120128,NA,NA,NA
2021,17,120128,NA,NA,NA
2021,18,120128,NA,NA,NA
2021,19,120128,NA,NA,NA
2021,20,120128,NA,NA,NA
2021,21,120128,NA,NA,NA
2021,22,120128,NA,NA,NA
2021,23,120128,NA,NA,NA
2021,24,120128,NA,NA,NA
2021,25,120128,NA,NA,NA
2021,26,120128,NA,NA,NA
2021,27,120128,NA,NA,NA
2021,28,120128,NA,NA,NA
2021,29,120128,NA,NA,NA
2021,30,120128,NA,NA,NA
2021,31,120128,NA,NA,NA
2021,32,120128,NA,NA,NA
2021,33,120128,NA,NA,NA
2021,34,120128,NA,NA,NA
2021,35,120128,NA,NA,NA
2021,36,120128,NA,NA,NA
2021,37,120128,NA,NA,NA
2021,38,120128,NA,NA,NA
2021,39,120128,NA,NA,NA
2021,40,120128,NA,NA,NA
2021,41,120128,NA,NA,NA
2021,42,120128,NA,NA,NA
2021,43,120128,NA,NA,NA
2021,44,120128,NA,NA,NA
2021,45,120128,NA,NA,NA
2021,46,120128,NA,NA,NA
2021,47,120128,NA,NA,NA
2021,48,120128,NA,NA,NA
2021,49,120128,NA,NA,NA
2021,50,120128,NA,NA,NA
2021,51,120128,NA,NA,NA
2021,52,120128,NA,NA,NA
2022,1,120128,NA,NA,NA
2022,2,120128,NA,NA,NA
2022,3,120128,NA,NA,NA
2022,4,120128,NA,NA,NA
2022,5,120128,NA,NA,NA
2022,6,120128,NA,NA,NA
2022,7,120128,NA,NA,NA
2022,8,120128,NA,NA,NA
2022,9,120128,NA,NA,NA
2022,10,120128,NA,NA,NA
2022,11,120128,NA,NA,NA
2022,12,120128,NA,NA,NA
2022,13,120128,NA,NA,NA
2022,14,120128,NA,NA,NA
2022,15,120128,NA,NA,NA
2022,16,120128,NA,NA,NA
2022,17,120128,NA,NA,NA
2022,18,120128,NA,NA,NA
2022,19,120128,NA,NA,NA
2022,20,120128,NA,NA,NA
2022,21,120128,NA,NA,NA
2022,22,120128,NA,NA,NA
2022,23,120128,NA,NA,NA
2022,24,120128,NA,NA,NA
2022,25,120128,NA,NA,NA
2022,26,120128,NA,NA,NA
2022,27,120128,NA,NA,NA
2022,28,120128,NA,NA,NA
2022,29,120128,NA,NA,NA
2022,30,120128,NA,NA,NA
2022,31,120128,NA,NA,NA
2022,32,120128,NA,NA,NA
2022,33,120128,NA,NA,NA
2022,34,120128,NA,NA,NA
2022,35,120128,NA,NA,NA
2022,36,120128,NA,NA,NA
2022,37,120128,NA,NA,NA
2022,38,120128,NA,NA,NA
2022,39,120128,0.0,0.0,0.0
2022,40,120128,0.0,0.0,0.0
2022,41,120128,0.0,0.0,0.0
2022,42,120128,0.0,0.0,0.0
2022,43,120128,0.0,0.0,0.0
2022,44,120128,0.0,0.0,0.0
2022,45,120128,0.0,0.0,0.0
2022,46,120128,0.0,0.0,0.0
2022,47,120128,0.0,0.0,0.0
2022,48,120128,0.0,0.0,0.0
2022,49,120128,0.0,0.0,0.0
2022,50,120128,0.0,0.0,0.0
2022,51,120128,0.0,0.0,0.0
2022,52,120128,0.0,0.0,0.0
2023,1,120128,0.0,0.0,0.0
2023,2,120128,0.0,0.0,0.0
2023,3,120128,0.0,0.0,0.0
2023,4,120128,0.0,0.0,0.0
2023,5,120128,0.0,0.0,0.0
2023,6,120128,0.03,0.03,0.0
2023,7,120128,0.0,0.03,0.0
2023,8,120128,0.03,0.13,0.0
2023,9,120128,0.05,0.0,0.03
2023,10,120128,0.1,0.05,0.03
2023,11,120128,0.05,0.13,0.0
2023,12,120128,0.0,0.08,0.0
2023,13,120128,0.1,0.25,0.0
2023,14,120128,0.2,0.28,0.03
2023,15,120128,0.17,0.32,0.08
2023,16,120128,0.25,0.4,0.0
2023,17,120128,0.25,0.45,0.03
2023,18,120128,0.17,0.45,0.05
2023,19,120128,0.73,1.05,0.57
2023,20,120128,0.88,1.55,0.6
2023,21,120128,1.25,1.67,0.77
2023,22,120128,1.1,2.45,0.5
2023,23,120128,1.08,1.98,0.43
2023,24,120128,1.73,1.83,1.45
2023,25,120128,2.9,2.9,2.15
2023,26,120128,1.9,4.57,0.68
2023,27,120128,3.83,6.95,2.03
2023,28,120128,0.3,1.0,2.25
2023,29,120128,0.45,0.95,0.7
2023,30,120128,0.45,4.25,2.55
2023,31,120128,0.6,4.2,1.73
2023,32,120128,1.77,2.22,0.93
2023,33,120128,1.65,3.45,1.6
2023,34,120128,2.15,2.35,1.55
2023,35,120128,0.15,2.1,1.6
2023,36,120128,2.05,3.28,1.33
2023,37,120128,1.83,2.45,1.08
2023,38,120128,1.92,4.13,0.57
2023,39,120128,0.08,0.13,1.08
2023,40,120128,0.05,0.13,0.32
2023,41,120128,0.1,0.2,0.38
2023,42,120128,0.25,0.8,0.7
2023,43,120128,0.45,0.98,1.7
2023,44,120128,0.5,0.68,1.27
2023,45,120128,0.6,0.95,1.3
2023,46,120128,1.4,2.88,0.47
2023,47,120128,2.0,2.88,0.2
2023,48,120128,1.88,1.52,0.75
2023,49,120128,1.02,0.8,0.73
2023,50,120128,0.17,0.43,0.68
2023,51,120128,0.17,1.1,0.63
2023,52,120128,2.05,5.85,0.6
2024,1,120128,3.95,10.05,4.0
2024,2,120128,3.67,10.68,0.63
2024,3,120128,3.2,11.63,0.45
2024,4,120128,2.75,3.28,0.38
2024,5,120128,16.02,10.77,3.2
2024,6,120128,2.8,3.63,0.88
2024,7,120128,1.5,3.95,2.33
2024,8,120128,3.0,2.9,1.6
2024,9,120128,2.95,3.42,0.95
2024,10,120128,5.97,5.7,0.08
2024,11,120128,7.25,11.55,0.08
2024,12,120128,6.93,4.95,2.05
2024,13,120128,1.88,2.4,2.6
2024,14,120128,1.13,2.45,1.77
2024,15,120128,1.25,5.43,1.77
2024,16,120128,1.63,3.88,3.72
2024,17,120128,4.97,5.47,1.7
2024,18,120128,2.9,4.53,0.28
2024,19,120128,2.78,5.35,0.52
2024,20,120128,6.65,6.07,3.63
2024,21,120128,8.05,6.1,2.28
2024,22,120128,1.33,1.85,1.45
2024,23,120128,1.33,3.0,1.92
2024,24,120128,1.77,2.33,2.28
2024,25,120128,2.78,3.2,4.1
2024,26,120128,3.88,9.48,5.88
2024,27,120128,8.4,11.45,6.53
2024,28,120128,11.73,24.08,6.4
2024,29,120128,5.43,4.32,3.53
2024,30,120128,7.13,15.93,1.17
2024,31,120128,NA,NA,NA
2024,32,120128,NA,NA,NA
2024,33,120128,NA,NA,NA
2024,34,120128,NA,NA,NA
2024,35,120128,NA,NA,NA
2024,36,120128,NA,NA,NA
2024,37,120128,NA,NA,NA
2024,38,120128,NA,NA,NA
2024,39,120128,NA,NA,NA
2024,40,120128,NA,NA,NA
2024,41,120128,NA,NA,NA
2024,42,120128,NA,NA,NA
2024,43,120128,NA,NA,NA
2024,44,120128,NA,NA,NA
2024,45,120128,NA,NA,NA
2024,46,120128,NA,NA,NA
2024,47,120128,NA,NA,NA
2024,48,120128,NA,NA,NA
2024,49,120128,NA,NA,NA
2024,50,120128,NA,NA,NA
2024,51,120128,NA,NA,NA
2024,52,120128,NA,NA,NA
