fecha,profundidad_m,latitud_promedio,longitud_promedio,temperatura_C,salinidad_PSU,archivo_origen,codigo_establecimiento,centro
2014-01-01,0.494025,69.48333,17.266666,5.996612459421158,33.482161900028586,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-02,0.494025,69.48333,17.266666,5.855690190196038,33.487960416823626,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-03,0.494025,69.48333,17.266666,5.854371790587902,33.49253819324076,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-04,0.494025,69.48333,17.266666,5.894070267677307,33.501693746075034,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-05,0.494025,69.48333,17.266666,5.959990248084068,33.514511520043015,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-06,0.494025,69.48333,17.266666,5.988555572926998,33.53221225552261,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-07,0.494025,69.48333,17.266666,5.946366785466671,33.55204928666353,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-08,0.494025,69.48333,17.266666,5.885573914647102,33.57097076252103,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-09,0.494025,69.48333,17.266666,5.6869350403547285,33.58684038743377,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-10,0.494025,69.48333,17.266666,5.438929425179959,33.60179445706308,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-11,0.494025,69.48333,17.266666,5.277059251070023,33.61247593536973,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-12,0.494025,69.48333,17.266666,5.212018203735352,33.61400186084211,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-13,0.494025,69.48333,17.266666,5.1645558178424835,33.61766408197582,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-14,0.494025,69.48333,17.266666,5.131742316484451,33.622241858392954,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-15,0.494025,69.48333,17.266666,4.990527069568634,33.63261815160513,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-16,0.494025,69.48333,17.266666,4.899703985452652,33.64970851689577,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-17,0.494025,69.48333,17.266666,4.896627719700336,33.668019622564316,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-18,0.494025,69.48333,17.266666,4.943064683675766,33.684499617666006,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-19,0.494025,69.48333,17.266666,4.9599109008908275,33.696096651256084,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-20,0.494025,69.48333,17.266666,5.025391414761543,33.70158998295665,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-21,0.494025,69.48333,17.266666,4.996533112227917,33.706167759373784,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-22,0.494025,69.48333,17.266666,5.055568116903305,33.70769368484616,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-23,0.494025,69.48333,17.266666,4.9931638687849045,33.700979612767696,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-24,0.494025,69.48333,17.266666,4.947898815572262,33.6921292450279,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-25,0.494025,69.48333,17.266666,4.912448514997959,33.68541517294943,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-26,0.494025,69.48333,17.266666,4.871138660609722,33.67931147105992,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-27,0.494025,69.48333,17.266666,4.712930707633495,33.678090730682015,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-28,0.494025,69.48333,17.266666,4.654921124875545,33.67412332445383,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-29,0.494025,69.48333,17.266666,4.7199621722102165,33.67992184124887,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-30,0.494025,69.48333,17.266666,4.86147039681673,33.702505538240075,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-01-31,0.494025,69.48333,17.266666,4.812689611315728,33.72020627371967,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-01,0.494025,69.48333,17.266666,4.6467177495360374,33.734855158254504,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-02,0.494025,69.48333,17.266666,4.522348719835281,33.74858848750591,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-03,0.494025,69.48333,17.266666,4.553990310430526,33.75835441052914,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-04,0.494025,69.48333,17.266666,4.732706701755523,33.76476329751313,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-05,0.494025,69.48333,17.266666,4.769328913092613,33.76537366770208,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-06,0.494025,69.48333,17.266666,4.762297448515892,33.77025662921369,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-07,0.494025,69.48333,17.266666,4.724649815261364,33.778496626764536,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-08,0.494025,69.48333,17.266666,4.676162007451057,33.78917810507119,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-09,0.494025,69.48333,17.266666,4.653163258731365,33.802301064133644,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-10,0.494025,69.48333,17.266666,4.701504577696324,33.81145661696792,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-11,0.494025,69.48333,17.266666,4.8014099702239035,33.81603439338505,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-12,0.494025,69.48333,17.266666,4.841987380385399,33.819391429424286,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-13,0.494025,69.48333,17.266666,4.799505615234375,33.81756031885743,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-14,0.494025,69.48333,17.266666,4.710879863798619,33.81756031885743,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-15,0.494025,69.48333,17.266666,4.684804849326611,33.81572920829058,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-16,0.494025,69.48333,17.266666,4.642762550711632,33.81572920829058,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-17,0.494025,69.48333,17.266666,4.61170691549778,33.8142032828182,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-18,0.494025,69.48333,17.266666,4.591344965994358,33.812372172251344,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-19,0.494025,69.48333,17.266666,4.503012192249298,33.812982542440295,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-20,0.494025,69.48333,17.266666,4.346562105417251,33.81847587414086,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-21,0.494025,69.48333,17.266666,4.143675054609775,33.82580031640828,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-22,0.494025,69.48333,17.266666,4.053584414720535,33.83770253509283,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-23,0.494025,69.48333,17.266666,4.169310602545738,33.864558823406696,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-24,0.494025,69.48333,17.266666,4.301004074513912,33.899044739082456,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-25,0.494025,69.48333,17.266666,4.406769020855426,33.93261509947479,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-26,0.494025,69.48333,17.266666,4.404864665865898,33.957945462316275,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-27,0.494025,69.48333,17.266666,4.4662434920668606,34.00067137554288,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-02-28,0.494025,69.48333,17.266666,4.504770058393478,34.01654100045562,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-03-01,0.494025,69.48333,17.266666,4.446174520254135,34.03790395706892,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-03-02,0.494025,69.48333,17.266666,4.419953016936779,34.06323431991041,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
2014-03-03,0.494025,69.48333,17.266666,4.472396023571491,34.07391579821706,Outer_Lavollsfjord_24175_temp_sal_2014.nc,24175,Outer Lavollsfjord
