anio,semana,temperatura_media_C,salinidad_media_PSU,temperatura_min_C,temperatura_max_C,salinidad_min_PSU,salinidad_max_PSU,n_dias
2014,41,12.268,32.671,12.014,12.618,32.621,32.72,7
2014,42,11.708,32.643,11.527,11.978,32.597,32.703,7
2014,43,11.794,32.726,11.672,11.913,32.623,32.807,7
2014,44,11.593,32.76,11.355,11.918,32.699,32.799,7
2014,45,10.938,32.865,10.663,11.417,32.812,32.908,7
2014,46,10.488,32.983,10.29,10.664,32.908,33.051,7
2014,47,10.153,33.092,10.087,10.211,33.055,33.146,7
2014,48,10.045,33.196,9.974,10.133,33.156,33.239,7
2014,49,9.894,33.203,9.819,9.994,33.169,33.224,7
2014,50,9.317,33.131,8.893,9.76,33.091,33.162,7
2014,51,8.607,33.236,8.278,8.866,33.159,33.29,7
2014,52,7.707,33.266,7.267,8.105,33.232,33.295,7
2015,1,7.634,33.597,7.196,7.95,33.299,33.932,7
2015,2,7.609,33.987,7.369,7.729,33.959,34.011,7
2015,3,7.194,34.072,7.076,7.277,33.981,34.147,7
2015,4,6.714,34.136,6.575,6.937,34.131,34.139,7
2015,5,6.787,34.174,6.506,6.917,34.157,34.186,7
2015,6,6.448,34.222,6.283,6.675,34.198,34.282,7
2015,7,6.821,34.253,6.637,6.964,34.23,34.28,7
2015,8,6.78,34.143,6.641,6.919,34.108,34.193,7
2015,9,6.751,34.136,6.644,6.887,34.128,34.154,7
2015,10,6.92,34.173,6.874,6.979,34.146,34.198,7
2015,11,6.73,34.063,6.669,6.782,34.034,34.104,7
2015,12,6.724,34.058,6.55,6.827,34.039,34.102,7
2015,13,6.515,34.043,6.438,6.607,34.024,34.067,7
2015,14,6.516,34.061,6.475,6.56,34.038,34.103,7
2015,15,6.488,33.984,6.448,6.519,33.948,34.034,7
2015,16,6.573,33.921,6.435,6.803,33.891,33.945,7
2015,17,6.825,33.889,6.737,6.89,33.864,33.913,7
2015,18,7.172,33.933,6.851,7.369,33.926,33.944,7
2015,19,7.676,33.917,7.317,7.977,33.912,33.924,7
2015,20,7.997,33.905,7.805,8.203,33.855,33.951,7
2015,21,8.524,33.782,8.32,8.814,33.691,33.859,7
2015,22,9.081,33.599,8.809,9.369,33.542,33.663,7
2015,23,9.165,33.49,8.975,9.446,33.46,33.513,7
2015,24,9.104,33.463,8.986,9.205,33.446,33.484,7
2015,25,9.528,33.488,9.071,10.003,33.471,33.503,7
2015,26,10.499,33.407,10.009,11.139,33.296,33.497,7
2015,27,11.471,33.309,11.118,11.581,33.241,33.37,7
2015,28,11.565,32.83,11.442,11.949,32.43,33.321,7
2015,29,12.381,32.937,12.264,12.487,32.617,33.077,7
2015,30,13.178,33.052,12.601,13.626,33.033,33.079,7
2015,31,13.199,33.09,12.924,13.419,33.042,33.13,7
2015,32,13.435,33.028,13.113,13.718,32.892,33.12,7
2015,33,13.783,32.724,13.543,14.319,32.656,32.837,7
2015,34,15.019,32.656,14.66,15.351,32.626,32.671,7
2015,35,15.105,32.522,14.807,15.283,32.406,32.621,7
2015,36,14.374,32.454,13.899,14.843,32.389,32.516,7
2015,37,13.962,32.506,13.809,14.054,32.483,32.525,7
2015,38,13.969,32.437,13.73,14.045,32.411,32.468,7
2015,39,13.526,32.486,13.332,13.665,32.472,32.506,7
2015,40,13.128,32.507,12.825,13.323,32.441,32.582,7
2015,41,12.518,32.531,12.397,12.716,32.418,32.635,7
2015,42,12.146,32.395,12.004,12.369,32.351,32.438,7
2015,43,11.906,32.256,11.846,11.977,32.136,32.332,7
2015,44,11.459,32.094,11.274,11.713,31.964,32.15,7
2015,45,11.27,32.018,11.066,11.471,31.94,32.109,7
2015,46,10.752,32.391,10.55,10.97,32.101,32.52,7
2015,47,9.875,32.46,9.141,10.392,32.326,32.586,7
2015,48,9.285,32.618,9.111,9.361,32.358,32.853,7
2015,49,8.936,33.047,8.852,9.126,32.876,33.362,7
2015,50,8.904,33.482,8.851,8.963,33.424,33.573,7
2015,51,8.635,33.426,8.526,8.718,33.373,33.509,7
2015,52,8.462,33.241,8.099,8.688,33.166,33.295,7
2015,53,7.97,33.289,7.852,8.072,33.228,33.386,7
2016,1,7.005,33.404,6.679,7.599,33.389,33.431,7
2016,2,5.993,33.413,5.634,6.615,33.394,33.443,7
2016,3,5.729,33.485,5.562,6.183,33.398,33.582,7
2016,4,6.69,33.853,6.324,6.924,33.636,33.971,7
2016,5,6.679,34.01,6.526,6.771,33.961,34.094,7
2016,6,6.43,34.042,6.333,6.493,33.978,34.091,7
2016,7,6.197,34.093,5.915,6.459,33.995,34.211,7
2016,8,6.349,34.28,6.249,6.457,34.217,34.339,7
2016,9,6.076,34.262,5.996,6.179,34.218,34.334,7
2016,10,6.027,34.236,5.916,6.167,34.207,34.255,7
2016,11,6.301,34.22,6.236,6.361,34.196,34.254,7
2016,12,6.222,34.219,6.174,6.317,34.19,34.242,7
2016,13,6.395,34.162,6.346,6.435,34.154,34.169,7
2016,14,6.632,34.187,6.541,6.873,34.164,34.202,7
2016,15,6.726,34.209,6.612,6.905,34.203,34.216,7
2016,16,6.731,34.264,6.673,6.764,34.208,34.339,7
2016,17,6.941,34.316,6.788,7.18,34.26,34.341,7
2016,18,7.346,34.11,7.135,7.862,34.048,34.21,7
2016,19,7.811,34.066,7.707,8.056,34.051,34.078,7
2016,20,7.987,34.015,7.667,8.506,33.969,34.058,7
2016,21,9.046,33.948,8.629,9.858,33.931,33.958,7
2016,22,9.715,33.447,9.574,9.978,32.818,33.911,7
2016,23,9.996,32.974,9.797,10.248,32.852,33.16,7
2016,24,10.061,32.713,9.591,10.481,32.263,33.006,7
2016,25,10.349,32.757,9.727,10.898,32.265,33.081,7
2016,26,11.342,33.104,10.999,11.704,33.076,33.155,7
2016,27,12.066,33.51,11.524,12.977,33.334,33.594,7
2016,28,13.136,33.626,12.91,13.237,33.606,33.664,7
2016,29,14.152,33.603,13.146,15.052,33.563,33.632,7
2016,30,14.992,33.473,14.774,15.241,33.332,33.566,7
2016,31,15.184,33.077,14.979,15.312,32.957,33.232,7
2016,32,14.29,32.484,13.988,14.952,32.329,32.653,7
2016,33,14.586,32.255,13.977,15.135,32.213,32.318,7
2016,34,14.85,32.148,14.555,15.157,32.1,32.193,7
2016,35,14.134,32.107,13.87,14.524,32.08,32.135,7
2016,36,13.831,32.0,13.787,13.896,31.953,32.088,7
2016,37,13.894,32.103,13.756,14.038,32.041,32.146,7
2016,38,14.47,32.394,14.107,14.69,32.244,32.496,7
2016,39,14.496,32.608,14.113,14.75,32.544,32.646,7
2016,40,13.7,32.639,13.358,14.019,32.59,32.68,7
2016,41,12.933,32.422,12.651,13.224,32.383,32.461,7
2016,42,12.399,32.437,12.175,12.609,32.382,32.464,7
2016,43,12.035,32.283,11.921,12.1,32.13,32.433,7
2016,44,11.506,32.256,10.852,11.908,32.214,32.367,7
2016,45,9.906,32.403,9.501,10.591,32.295,32.543,7
2016,46,9.662,32.786,9.398,9.805,32.344,32.973,7
2016,47,9.098,32.852,8.76,9.309,32.815,32.897,7
2016,48,8.33,32.943,8.089,8.579,32.822,33.03,7
2016,49,7.946,33.019,7.635,8.094,32.967,33.086,7
2016,50,7.654,33.32,7.448,7.943,32.981,33.701,7
2016,51,7.989,33.729,7.873,8.079,33.611,33.821,7
2016,52,7.755,33.596,7.716,7.803,33.563,33.648,7
2017,1,7.354,33.696,7.109,7.664,33.607,33.757,7
2017,2,7.363,33.951,7.019,7.532,33.836,34.035,7
2017,3,7.103,34.013,6.898,7.249,33.97,34.053,7
2017,4,7.192,34.05,7.118,7.241,34.024,34.077,7
2017,5,6.977,34.088,6.926,7.067,34.065,34.131,7
2017,6,6.489,34.174,6.273,6.862,34.15,34.196,7
2017,7,6.599,34.234,6.508,6.686,34.212,34.255,7
2017,8,6.334,34.292,6.136,6.531,34.232,34.371,7
2017,9,6.006,34.292,5.806,6.081,34.284,34.305,7
2017,10,5.675,34.282,5.552,5.881,34.277,34.289,7
2017,11,6.11,34.275,6.021,6.167,34.259,34.285,7
2017,12,6.151,34.31,6.03,6.467,34.259,34.409,7
2017,13,6.589,34.477,6.527,6.699,34.443,34.504,7
2017,14,6.718,34.434,6.646,6.862,34.401,34.469,7
2017,15,6.827,34.452,6.746,6.891,34.4,34.482,7
2017,16,6.874,34.404,6.775,7.115,34.337,34.445,7
2017,17,6.988,34.434,6.846,7.296,34.404,34.462,7
2017,18,7.526,34.375,7.4,7.667,34.347,34.395,7
2017,19,7.464,34.197,7.356,7.64,34.121,34.33,7
2017,20,8.453,34.128,7.962,8.988,34.09,34.186,7
2017,21,9.308,33.982,8.984,9.502,33.873,34.099,7
2017,22,9.26,33.968,9.001,9.572,33.89,34.008,7
2017,23,10.381,33.939,9.675,11.367,33.879,33.988,7
2017,24,11.723,33.799,11.527,11.963,33.753,33.847,7
2017,25,11.536,33.748,11.23,11.98,33.719,33.767,7
2017,26,11.779,33.747,11.441,12.172,33.702,33.773,7
2017,27,12.602,33.688,12.227,13.071,33.638,33.715,7
2017,28,13.266,33.596,13.127,13.473,33.575,33.613,7
2017,29,13.647,33.552,13.23,14.326,33.513,33.572,7
2017,30,15.118,33.38,14.276,15.678,33.222,33.502,7
2017,31,15.52,33.285,15.418,15.683,33.221,33.357,7
2017,32,15.118,33.098,14.65,15.432,32.799,33.332,7
2017,33,14.785,32.658,14.55,15.157,32.555,32.769,7
2017,34,14.776,32.573,14.702,14.831,32.558,32.599,7
2017,35,14.457,32.479,14.272,14.678,32.443,32.526,7
2017,36,14.444,32.407,14.392,14.507,32.385,32.455,7
2017,37,14.507,32.264,14.359,14.603,32.172,32.368,7
2017,38,14.144,32.139,14.015,14.34,31.98,32.216,7
2017,39,13.983,31.806,13.777,14.094,31.729,31.938,7
2017,40,13.595,32.025,13.32,13.773,31.959,32.118,7
2017,41,13.09,32.158,12.972,13.305,32.09,32.379,7
2017,42,12.402,32.523,11.973,12.838,32.439,32.573,7
2017,43,11.505,32.488,11.078,11.806,32.372,32.693,7
2017,44,10.613,32.745,10.521,10.752,32.703,32.79,7
2017,45,10.277,32.925,10.01,10.441,32.827,33.044,7
2017,46,9.638,33.092,9.531,9.873,33.063,33.164,7
2017,47,9.23,33.095,9.072,9.409,33.032,33.139,7
2017,48,8.805,33.188,8.624,9.176,33.16,33.231,7
2017,49,8.257,33.26,7.972,8.539,33.201,33.306,7
2017,50,7.537,33.165,7.264,7.857,33.118,33.196,7
2017,51,7.227,33.255,7.14,7.265,33.093,33.47,7
2017,52,6.825,33.413,6.485,7.127,33.316,33.473,7
2018,1,6.386,33.394,6.293,6.513,33.348,33.418,7
2018,2,6.103,33.477,5.968,6.237,33.393,33.566,7
2018,3,6.297,33.753,6.242,6.395,33.653,33.809,7
2018,4,6.256,33.821,6.171,6.334,33.804,33.844,7
2018,5,6.104,33.899,5.745,6.293,33.855,33.928,7
2018,6,6.067,33.957,5.844,6.21,33.92,33.985,7
2018,7,6.072,33.926,6.009,6.154,33.871,33.975,7
2018,8,5.938,33.857,5.878,6.025,33.847,33.868,7
2018,9,5.592,33.889,5.353,5.959,33.864,33.9,7
2018,10,5.333,33.878,5.275,5.435,33.863,33.892,7
2018,11,5.322,33.881,5.063,5.503,33.834,33.901,7
2018,12,5.128,33.747,5.076,5.156,33.595,33.818,7
2018,13,5.118,33.657,5.066,5.148,33.599,33.683,7
2018,14,5.035,33.454,4.989,5.101,33.307,33.576,7
2018,15,5.34,33.255,5.065,5.612,33.084,33.422,7
2018,16,5.808,32.75,5.708,5.901,32.671,32.97,7
2018,17,6.236,32.598,6.003,6.579,32.554,32.672,7
2018,18,6.721,32.559,6.522,6.952,32.506,32.624,7
2018,19,8.045,32.68,7.125,9.019,32.609,32.737,7
2018,20,9.298,32.675,9.028,9.755,32.621,32.732,7
2018,21,9.621,32.616,9.056,10.197,32.591,32.658,7
2018,22,10.738,32.575,10.306,11.284,32.529,32.613,7
2018,23,10.439,32.446,10.234,10.848,32.399,32.529,7
2018,24,10.591,32.485,10.293,10.727,32.391,32.648,7
2018,25,10.373,32.946,10.165,10.739,32.652,33.147,7
2018,26,10.585,32.961,10.321,11.145,32.916,33.038,7
2018,27,11.652,32.851,11.325,11.918,32.821,32.902,7
2018,28,12.597,32.555,12.032,12.826,32.065,32.855,7
2018,29,14.337,32.532,13.524,14.9,32.368,32.635,7
2018,30,14.949,32.662,14.278,15.44,32.587,32.719,7
2018,31,16.06,32.441,15.613,16.425,32.323,32.61,7
2018,32,15.514,32.763,15.147,15.792,32.657,32.892,7
2018,33,14.88,33.102,14.177,15.12,32.931,33.506,7
2018,34,13.797,33.604,13.705,13.957,33.583,33.63,7
2018,35,13.826,33.586,13.699,13.891,33.562,33.612,7
2018,36,14.156,33.531,13.982,14.241,33.507,33.554,7
2018,37,14.065,33.36,13.774,14.269,33.327,33.444,7
2018,38,13.855,33.057,13.542,14.096,32.804,33.32,7
2018,39,12.719,32.984,12.164,13.185,32.841,33.097,7
2018,40,11.625,33.125,11.307,11.957,33.013,33.212,7
2018,41,10.96,33.095,10.886,11.164,32.96,33.224,7
2018,42,10.71,33.236,10.583,10.852,33.172,33.272,7
2018,43,10.163,33.347,9.738,10.527,33.29,33.419,7
2018,44,9.587,33.227,9.385,9.774,33.077,33.423,7
2018,45,9.741,33.068,9.649,9.817,32.973,33.134,7
2018,46,9.706,32.876,9.624,9.781,32.81,32.953,7
2018,47,9.408,32.855,9.073,9.698,32.826,32.884,7
2018,48,8.924,32.797,8.716,9.168,32.692,32.962,7
2018,49,8.711,32.987,8.312,9.127,32.911,33.008,7
2018,50,7.913,32.859,7.505,8.301,32.785,32.917,7
2018,51,7.191,33.139,6.956,7.398,32.956,33.282,7
2018,52,7.205,33.637,7.0,7.282,33.374,33.804,7
2019,1,7.175,33.935,7.077,7.272,33.808,34.01,7
2019,2,6.805,34.028,6.617,7.077,33.971,34.111,7
2019,3,6.083,34.171,5.645,6.489,34.088,34.237,7
2019,4,5.53,34.118,5.448,5.584,34.083,34.198,7
2019,5,5.468,34.291,5.408,5.543,34.223,34.373,7
2019,6,5.466,34.39,5.368,5.554,34.368,34.41,7
2019,7,5.545,34.208,5.396,5.634,34.061,34.379,7
2019,8,5.543,34.003,5.433,5.744,33.963,34.037,7
2019,9,5.888,33.928,5.835,5.954,33.91,33.957,7
2019,10,5.528,34.053,5.231,5.806,33.969,34.095,7
2019,11,5.019,34.084,4.912,5.114,34.06,34.103,7
2019,12,5.254,34.08,5.013,5.511,34.033,34.114,7
2019,13,5.761,34.18,5.652,5.903,34.153,34.219,7
2019,14,5.935,34.24,5.78,6.024,34.197,34.268,7
2019,15,5.874,34.255,5.785,6.067,34.24,34.267,7
2019,16,6.467,34.189,6.157,6.625,34.164,34.228,7
2019,17,7.629,34.168,7.01,8.475,34.161,34.179,7
2019,18,7.994,34.174,7.42,8.632,34.118,34.231,7
2019,19,7.512,34.199,7.397,7.704,34.175,34.223,7
2019,20,8.151,34.155,7.624,8.928,34.106,34.203,7
2019,21,9.426,34.066,9.301,9.567,34.035,34.092,7
2019,22,9.029,33.965,8.755,9.281,33.882,34.07,7
2019,23,9.985,33.705,9.363,10.418,33.644,33.832,7
2019,24,10.807,33.644,10.326,11.488,33.612,33.682,7
2019,25,11.996,33.452,11.36,12.432,33.373,33.566,7
2019,26,11.676,33.527,11.586,11.897,33.485,33.547,7
2019,27,11.971,33.499,11.819,12.298,33.47,33.515,7
2019,28,13.156,33.185,12.394,13.684,32.847,33.432,7
2019,29,14.244,32.823,13.795,14.941,32.628,32.932,7
2019,30,15.955,33.021,14.88,17.303,32.939,33.113,7
2019,31,17.279,33.071,16.424,17.856,32.89,33.229,7
2019,32,15.528,33.104,15.269,16.063,33.068,33.14,7
2019,33,15.053,32.973,14.862,15.523,32.872,33.089,7
2019,34,14.946,32.847,14.779,15.28,32.738,32.938,7
2019,35,15.306,32.538,14.967,15.493,32.225,32.831,7
2019,36,14.766,32.303,14.405,15.102,32.26,32.328,7
2019,37,14.243,32.062,13.847,14.472,31.885,32.233,7
2019,38,13.458,31.978,13.329,13.636,31.916,32.052,7
2019,39,13.794,31.962,13.732,13.851,31.937,31.987,7
2019,40,13.084,31.893,12.258,13.621,31.814,31.949,7
2019,41,11.664,31.729,11.295,12.06,31.568,31.804,7
2019,42,10.865,31.884,10.716,11.128,31.544,32.302,7
2019,43,10.842,32.373,10.626,11.036,32.251,32.543,7
2019,44,10.144,32.627,9.745,10.531,32.577,32.68,7
2019,45,8.906,32.69,8.339,9.523,32.635,32.745,7
2019,46,7.911,32.694,7.791,8.061,32.617,32.828,7
2019,47,8.303,33.04,8.041,8.426,32.882,33.129,7
2019,48,7.971,33.128,7.478,8.391,33.101,33.161,7
2019,49,7.641,33.213,7.396,7.802,33.192,33.229,7
2019,50,7.155,33.282,6.955,7.346,33.237,33.342,7
2019,51,7.083,33.345,6.901,7.28,33.312,33.379,7
2019,52,7.127,33.378,6.973,7.287,33.331,33.392,7
2020,1,7.298,33.417,7.22,7.435,33.316,33.581,7
2020,2,7.094,33.498,7.004,7.154,33.469,33.525,7
2020,3,7.092,33.58,7.003,7.184,33.527,33.615,7
2020,4,7.266,33.578,6.989,7.457,33.533,33.624,7
2020,5,6.93,33.609,6.73,7.228,33.583,33.627,7
2020,6,6.586,33.569,6.451,6.688,33.494,33.615,7
2020,7,6.347,33.525,6.203,6.552,33.504,33.555,7
2020,8,6.195,33.424,6.06,6.303,33.295,33.522,7
2020,9,5.714,33.379,5.407,6.031,33.334,33.431,7
2020,10,5.253,33.439,5.106,5.528,33.393,33.481,7
2020,11,5.253,33.354,5.1,5.327,33.318,33.397,7
2020,12,5.411,33.503,5.17,5.558,33.403,33.603,7
2020,13,5.654,33.557,5.484,5.747,33.532,33.612,7
2020,14,5.665,33.665,5.591,5.77,33.592,33.745,7
2020,15,5.824,33.618,5.756,5.898,33.555,33.711,7
2020,16,5.801,33.624,5.672,6.062,33.563,33.687,7
2020,17,6.376,33.571,6.109,6.537,33.524,33.613,7
2020,18,6.57,33.436,6.287,6.724,33.407,33.501,7
2020,19,6.642,33.493,6.591,6.693,33.429,33.558,7
2020,20,6.659,33.577,6.62,6.755,33.534,33.607,7
2020,21,7.64,33.546,6.862,8.458,33.502,33.574,7
2020,22,8.705,33.462,8.168,9.785,33.44,33.479,7
2020,23,9.986,33.421,9.701,10.456,33.348,33.479,7
2020,24,10.328,33.147,9.6,11.825,32.868,33.345,7
2020,25,12.645,32.915,12.107,13.602,32.788,33.003,7
2020,26,13.966,32.685,13.479,14.311,32.544,32.907,7
2020,27,13.308,32.95,12.994,14.115,32.689,33.152,7
2020,28,12.611,33.343,12.491,12.781,33.235,33.518,7
2020,29,13.744,33.556,12.825,14.385,33.497,33.605,7
2020,30,13.723,33.495,13.572,14.008,33.465,33.53,7
2020,31,14.647,33.386,14.023,15.407,33.264,33.473,7
2020,32,14.942,33.031,14.496,15.381,32.766,33.18,7
2020,33,15.261,32.339,15.079,15.461,31.706,32.668,7
2020,34,15.188,31.77,14.977,15.391,31.605,31.829,7
2020,35,14.527,31.59,14.271,14.82,31.464,31.7,7
2020,36,14.446,31.663,14.242,14.61,31.603,31.724,7
2020,37,13.961,32.153,13.548,14.509,31.606,32.406,7
2020,38,13.095,32.425,12.846,13.412,32.304,32.544,7
2020,39,12.338,32.646,11.894,12.745,32.555,32.737,7
2020,40,12.13,32.374,12.017,12.232,32.296,32.486,7
2020,41,11.805,32.47,11.424,12.029,32.359,32.633,7
2020,42,10.851,32.743,10.386,11.238,32.699,32.782,7
2020,43,9.854,32.772,9.608,10.216,32.676,32.804,7
2020,44,9.742,32.475,9.696,9.803,32.386,32.563,7
2020,45,10.257,32.766,9.874,10.54,32.424,32.96,7
2020,46,10.483,33.037,10.437,10.53,32.98,33.121,7
2020,47,10.151,33.194,9.757,10.465,33.154,33.229,7
2020,48,9.762,33.214,9.532,9.93,33.115,33.329,7
2020,49,9.196,32.985,8.854,9.468,32.938,33.044,7
2020,50,8.611,32.955,8.552,8.724,32.929,32.996,7
2020,51,8.496,32.875,8.417,8.548,32.833,32.951,7
2020,52,8.05,32.848,7.701,8.352,32.828,32.864,7
2020,53,7.443,32.956,7.067,7.712,32.895,32.993,7
2021,1,6.697,33.066,6.447,6.957,33.005,33.188,7
2021,2,6.142,33.288,5.653,6.708,33.268,33.321,7
2021,3,5.568,33.355,5.502,5.677,33.291,33.424,7
2021,4,5.814,33.673,5.729,5.931,33.49,33.864,7
2021,5,5.387,33.93,4.987,5.757,33.867,33.957,7
2021,6,4.912,33.94,4.782,5.085,33.874,33.973,7
2021,7,4.906,33.693,4.787,5.051,33.609,33.809,7
2021,8,5.147,33.334,4.961,5.619,33.229,33.538,7
2021,9,5.338,33.182,4.984,5.599,33.161,33.21,7
2021,10,5.155,33.311,4.945,5.236,33.2,33.393,7
2021,11,5.157,33.285,5.094,5.263,33.222,33.34,7
2021,12,5.526,33.354,5.235,5.651,33.275,33.414,7
2021,13,5.553,33.284,5.492,5.636,33.255,33.316,7
2021,14,5.437,33.396,5.369,5.523,33.33,33.45,7
2021,15,5.644,33.391,5.457,6.055,33.323,33.471,7
2021,16,5.997,33.329,5.852,6.243,33.297,33.358,7
2021,17,6.094,33.338,5.977,6.255,33.305,33.353,7
2021,18,6.268,33.383,6.111,6.558,33.275,33.475,7
2021,19,7.334,33.226,6.826,7.742,33.019,33.402,7
2021,20,8.364,33.176,7.879,9.018,33.081,33.239,7
2021,21,9.121,32.933,8.964,9.485,32.785,33.112,7
2021,22,10.998,32.966,9.68,11.948,32.865,33.041,7
2021,23,12.069,33.295,11.098,12.84,33.118,33.636,7
2021,24,11.38,33.844,11.156,11.641,33.745,33.93,7
2021,25,11.874,33.898,11.714,11.969,33.875,33.927,7
2021,26,12.402,33.73,11.883,13.375,33.654,33.804,7
2021,27,14.224,33.451,13.668,14.635,33.276,33.604,7
2021,28,14.275,33.175,13.516,14.726,33.095,33.278,7
2021,29,13.651,33.186,13.376,14.099,33.129,33.255,7
2021,30,14.591,33.089,14.168,14.932,33.029,33.175,7
2021,31,14.753,32.978,14.393,15.067,32.966,32.988,7
2021,32,15.36,32.826,15.121,15.628,32.751,32.94,7
2021,33,14.55,32.936,14.241,14.985,32.771,33.096,7
2021,34,13.945,33.205,13.849,14.15,33.104,33.27,7
2021,35,13.561,33.197,13.325,13.88,33.174,33.22,7
2021,36,13.186,33.196,13.121,13.275,32.884,33.355,7
2021,37,12.95,33.336,12.904,13.026,33.27,33.385,7
2021,38,12.529,33.185,12.199,12.865,33.088,33.266,7
2021,39,12.117,33.267,11.975,12.224,33.237,33.281,7
2021,40,11.925,33.125,11.856,12.037,33.031,33.23,7
2021,41,11.645,32.989,11.276,11.944,32.922,33.01,7
2021,42,10.999,33.038,10.756,11.165,32.943,33.108,7
2021,43,10.837,33.04,10.777,10.887,32.903,33.12,7
2021,44,10.587,32.807,10.415,10.748,32.645,32.991,7
2021,45,10.3,32.551,10.054,10.529,32.44,32.719,7
2021,46,9.934,32.316,9.651,10.159,32.222,32.424,7
2021,47,9.246,32.552,8.773,9.471,32.357,32.695,7
2021,48,7.902,32.576,7.265,8.516,32.536,32.69,7
2021,49,7.247,32.972,7.154,7.366,32.82,33.121,7
2021,50,7.578,33.124,7.303,7.773,33.079,33.189,7
2021,51,7.227,33.226,6.792,7.622,33.198,33.253,7
2021,52,6.683,33.243,6.65,6.733,33.195,33.324,7
2022,1,6.546,33.438,6.284,6.836,33.352,33.518,7
2022,2,6.501,33.5,6.076,6.752,33.378,33.636,7
2022,3,6.688,33.782,6.597,6.825,33.699,33.885,7
2022,4,6.644,33.86,6.551,6.812,33.803,33.939,7
2022,5,6.223,33.951,6.074,6.48,33.915,33.998,7
2022,6,6.134,33.92,5.892,6.351,33.8,34.019,7
2022,7,5.734,33.85,5.571,5.984,33.759,33.944,7
2022,8,5.515,33.735,5.41,5.632,33.681,33.783,7
2022,9,5.498,33.665,5.425,5.576,33.658,33.679,7
2022,10,5.563,33.724,5.486,5.612,33.676,33.762,7
2022,11,5.633,33.78,5.534,5.882,33.762,33.845,7
2022,12,6.03,33.875,5.946,6.102,33.842,33.903,7
2022,13,6.074,33.903,6.046,6.108,33.88,33.916,7
2022,14,6.076,33.897,5.97,6.135,33.857,33.921,7
2022,15,6.343,33.927,6.03,6.811,33.899,33.945,7
2022,16,7.126,33.862,6.935,7.274,33.769,33.918,7
2022,17,6.975,33.773,6.884,7.025,33.677,33.852,7
2022,18,7.031,34.002,6.961,7.08,33.887,34.061,7
2022,19,7.392,34.063,7.182,7.606,34.054,34.074,7
2022,20,8.057,34.095,7.416,8.832,34.038,34.136,7
2022,21,9.087,34.019,8.874,9.251,34.005,34.037,7
2022,22,9.766,33.978,9.156,10.387,33.917,34.029,7
2022,23,9.722,33.985,9.281,10.233,33.886,34.077,7
2022,24,10.008,33.748,9.594,10.565,33.557,33.851,7
2022,25,10.948,33.478,10.453,11.881,33.439,33.532,7
2022,26,12.176,33.251,11.622,12.84,33.14,33.408,7
2022,27,11.905,33.01,11.591,12.786,32.942,33.149,7
2022,28,11.979,32.987,11.777,12.298,32.938,33.029,7
2022,29,12.409,32.887,11.871,12.654,32.806,32.973,7
