fecha,profundidad_m,latitud_promedio,longitud_promedio,temperatura_C,salinidad_PSU,archivo_origen
2014-01-01,0.494025,61.98333,5.1833334,8.05653860270977,33.57158113270998,Verpeide_13837_temp_sal_2014.nc
2014-01-02,0.494025,61.98333,5.1833334,7.971428583562374,33.57799001969397,Verpeide_13837_temp_sal_2014.nc
2014-01-03,0.494025,61.98333,5.1833334,7.902285848557949,33.59324927441776,Verpeide_13837_temp_sal_2014.nc
2014-01-04,0.494025,61.98333,5.1833334,7.87987305521965,33.602099642157555,Verpeide_13837_temp_sal_2014.nc
2014-01-05,0.494025,61.98333,5.1833334,7.9690847620368,33.62559889443219,Verpeide_13837_temp_sal_2014.nc
2014-01-06,0.494025,61.98333,5.1833334,7.885732609033584,33.63353370688856,Verpeide_13837_temp_sal_2014.nc
2014-01-07,0.494025,61.98333,5.1833334,7.880019544064998,33.63902703858912,Verpeide_13837_temp_sal_2014.nc
2014-01-08,0.494025,61.98333,5.1833334,7.8302133366465565,33.616443341597915,Verpeide_13837_temp_sal_2014.nc
2014-01-09,0.494025,61.98333,5.1833334,7.754771581292152,33.59172334894538,Verpeide_13837_temp_sal_2014.nc
2014-01-10,0.494025,61.98333,5.1833334,7.608722202479839,33.589892238378525,Verpeide_13837_temp_sal_2014.nc
2014-01-11,0.494025,61.98333,5.1833334,7.3791741818189625,33.60301519744098,Verpeide_13837_temp_sal_2014.nc
2014-01-12,0.494025,61.98333,5.1833334,7.1466963842511175,33.62346259877086,Verpeide_13837_temp_sal_2014.nc
2014-01-13,0.494025,61.98333,5.1833334,6.8150456383824345,33.64024777896702,Verpeide_13837_temp_sal_2014.nc
2014-01-14,0.494025,61.98333,5.1833334,6.526316124200821,33.614307045936584,Verpeide_13837_temp_sal_2014.nc
2014-01-15,0.494025,61.98333,5.1833334,6.627393427491188,33.58439890667796,Verpeide_13837_temp_sal_2014.nc
2014-01-16,0.494025,61.98333,5.1833334,6.653761419653892,33.56608780100942,Verpeide_13837_temp_sal_2014.nc
2014-01-17,0.494025,61.98333,5.1833334,6.693899363279343,33.54808188043535,Verpeide_13837_temp_sal_2014.nc
2014-01-18,0.494025,61.98333,5.1833334,6.588427394628525,33.528244849294424,Verpeide_13837_temp_sal_2014.nc
2014-01-19,0.494025,61.98333,5.1833334,6.516208393871784,33.51298559457064,Verpeide_13837_temp_sal_2014.nc
2014-01-20,0.494025,61.98333,5.1833334,6.387444698810578,33.50535596720874,Verpeide_13837_temp_sal_2014.nc
2014-01-21,0.494025,61.98333,5.1833334,6.348185688257217,33.49559004418552,Verpeide_13837_temp_sal_2014.nc
2014-01-22,0.494025,61.98333,5.1833334,6.312881876528263,33.49040189757943,Verpeide_13837_temp_sal_2014.nc
2014-01-23,0.494025,61.98333,5.1833334,6.19627675563097,33.48643449135125,Verpeide_13837_temp_sal_2014.nc
2014-01-24,0.494025,61.98333,5.1833334,6.058284263312816,33.47972041927278,Verpeide_13837_temp_sal_2014.nc
2014-01-25,0.494025,61.98333,5.1833334,5.902420131862163,33.46598709002137,Verpeide_13837_temp_sal_2014.nc
2014-01-26,0.494025,61.98333,5.1833334,5.873122362792492,33.47209079191089,Verpeide_13837_temp_sal_2014.nc
2014-01-27,0.494025,61.98333,5.1833334,5.568425564467907,33.485213750973344,Verpeide_13837_temp_sal_2014.nc
2014-01-28,0.494025,61.98333,5.1833334,5.424134051799774,33.48124634474516,Verpeide_13837_temp_sal_2014.nc
2014-01-29,0.494025,61.98333,5.1833334,5.36568500250578,33.477889308705926,Verpeide_13837_temp_sal_2014.nc
2014-01-30,0.494025,61.98333,5.1833334,5.401428280770778,33.47880486398935,Verpeide_13837_temp_sal_2014.nc
2014-01-31,0.494025,61.98333,5.1833334,5.335068833827973,33.48673967644572,Verpeide_13837_temp_sal_2014.nc
2014-02-01,0.494025,61.98333,5.1833334,5.344297631084919,33.50108337588608,Verpeide_13837_temp_sal_2014.nc
2014-02-02,0.494025,61.98333,5.1833334,5.533707708120346,33.49681078456342,Verpeide_13837_temp_sal_2014.nc
2014-02-03,0.494025,61.98333,5.1833334,5.837379084527493,33.491622637957335,Verpeide_13837_temp_sal_2014.nc
2014-02-04,0.494025,61.98333,5.1833334,5.826538909971714,33.48460338078439,Verpeide_13837_temp_sal_2014.nc
2014-02-05,0.494025,61.98333,5.1833334,5.746995466947555,33.465681904926896,Verpeide_13837_temp_sal_2014.nc
2014-02-06,0.494025,61.98333,5.1833334,5.697628726065159,33.44584487378597,Verpeide_13837_temp_sal_2014.nc
2014-02-07,0.494025,61.98333,5.1833334,5.7341044485569,33.410443402826786,Verpeide_13837_temp_sal_2014.nc
2014-02-08,0.494025,61.98333,5.1833334,5.7711661264300345,33.39732044376433,Verpeide_13837_temp_sal_2014.nc
2014-02-09,0.494025,61.98333,5.1833334,5.732053604722023,33.38267155922949,Verpeide_13837_temp_sal_2014.nc
2014-02-10,0.494025,61.98333,5.1833334,5.793578919768334,33.38053526356816,Verpeide_13837_temp_sal_2014.nc
2014-02-11,0.494025,61.98333,5.1833334,5.8527604132890705,33.39579451829195,Verpeide_13837_temp_sal_2014.nc
2014-02-12,0.494025,61.98333,5.1833334,5.738206136226654,33.39426859281957,Verpeide_13837_temp_sal_2014.nc
2014-02-13,0.494025,61.98333,5.1833334,5.618231771886348,33.385418225079775,Verpeide_13837_temp_sal_2014.nc
2014-02-14,0.494025,61.98333,5.1833334,5.640205098688602,33.36069823242724,Verpeide_13837_temp_sal_2014.nc
2014-02-15,0.494025,61.98333,5.1833334,5.688692906498909,33.345133792608976,Verpeide_13837_temp_sal_2014.nc
2014-02-16,0.494025,61.98333,5.1833334,5.68678855150938,33.33933527581394,Verpeide_13837_temp_sal_2014.nc
2014-02-17,0.494025,61.98333,5.1833334,5.720188008248806,33.3738211914897,Verpeide_13837_temp_sal_2014.nc
2014-02-18,0.494025,61.98333,5.1833334,5.686642062664032,33.37809378281236,Verpeide_13837_temp_sal_2014.nc
2014-02-19,0.494025,61.98333,5.1833334,5.595965467393398,33.36710711941123,Verpeide_13837_temp_sal_2014.nc
2014-02-20,0.494025,61.98333,5.1833334,5.440687291324139,33.34055601619184,Verpeide_13837_temp_sal_2014.nc
2014-02-21,0.494025,61.98333,5.1833334,5.369347223639489,33.297830102965236,Verpeide_13837_temp_sal_2014.nc
2014-02-22,0.494025,61.98333,5.1833334,5.650019851326943,33.301492324098945,Verpeide_13837_temp_sal_2014.nc
2014-02-23,0.494025,61.98333,5.1833334,5.7064180567860605,33.27219455502927,Verpeide_13837_temp_sal_2014.nc
2014-02-24,0.494025,61.98333,5.1833334,5.694405971467495,33.24076049029827,Verpeide_13837_temp_sal_2014.nc
2014-02-25,0.494025,61.98333,5.1833334,5.654853983223438,33.227637531235814,Verpeide_13837_temp_sal_2014.nc
2014-02-26,0.494025,61.98333,5.1833334,5.647236563265324,33.21237827651203,Verpeide_13837_temp_sal_2014.nc
2014-02-27,0.494025,61.98333,5.1833334,5.633466611802578,33.20657975971699,Verpeide_13837_temp_sal_2014.nc
2014-02-28,0.494025,61.98333,5.1833334,5.603436398506164,33.19833976216614,Verpeide_13837_temp_sal_2014.nc
2014-03-01,0.494025,61.98333,5.1833334,5.5690115198493,33.19040494970977,Verpeide_13837_temp_sal_2014.nc
2014-03-02,0.494025,61.98333,5.1833334,5.517740423977375,33.18399606272578,Verpeide_13837_temp_sal_2014.nc
2014-03-03,0.494025,61.98333,5.1833334,5.460463285446167,33.175145694985986,Verpeide_13837_temp_sal_2014.nc
2014-03-04,0.494025,61.98333,5.1833334,5.443763557076454,33.160801995545626,Verpeide_13837_temp_sal_2014.nc
2014-03-05,0.494025,61.98333,5.1833334,5.506167805194854,33.14767903648317,Verpeide_13837_temp_sal_2014.nc
2014-03-06,0.494025,61.98333,5.1833334,5.6109073296189305,33.136387187987566,Verpeide_13837_temp_sal_2014.nc
2014-03-07,0.494025,61.98333,5.1833334,5.575896495580674,33.11288793571293,Verpeide_13837_temp_sal_2014.nc
2014-03-08,0.494025,61.98333,5.1833334,5.488149677217007,33.11471904627979,Verpeide_13837_temp_sal_2014.nc
2014-03-09,0.494025,61.98333,5.1833334,5.584539337456226,33.097628680989146,Verpeide_13837_temp_sal_2014.nc
2014-03-10,0.494025,61.98333,5.1833334,5.542057572305202,33.0692464672029,Verpeide_13837_temp_sal_2014.nc
2014-03-11,0.494025,61.98333,5.1833334,5.529020065069199,33.05551313795149,Verpeide_13837_temp_sal_2014.nc
2014-03-12,0.494025,61.98333,5.1833334,5.585711248219013,33.025910183787346,Verpeide_13837_temp_sal_2014.nc
2014-03-13,0.494025,61.98333,5.1833334,5.585711248219013,32.98898278735578,Verpeide_13837_temp_sal_2014.nc
2014-03-14,0.494025,61.98333,5.1833334,5.496646030247211,32.96151612885296,Verpeide_13837_temp_sal_2014.nc
2014-03-15,0.494025,61.98333,5.1833334,5.426477873325348,32.980132419615984,Verpeide_13837_temp_sal_2014.nc
2014-03-16,0.494025,61.98333,5.1833334,5.3451765641570095,32.988677602261305,Verpeide_13837_temp_sal_2014.nc
2014-03-17,0.494025,61.98333,5.1833334,5.374474333226681,33.02011166699231,Verpeide_13837_temp_sal_2014.nc
2014-03-18,0.494025,61.98333,5.1833334,5.33257852345705,33.02560499869287,Verpeide_13837_temp_sal_2014.nc
2014-03-19,0.494025,61.98333,5.1833334,5.344297631084919,33.0176701862365,Verpeide_13837_temp_sal_2014.nc
2014-03-20,0.494025,61.98333,5.1833334,5.4636860400438305,33.03140351548791,Verpeide_13837_temp_sal_2014.nc
2014-03-21,0.494025,61.98333,5.1833334,5.52887357622385,33.00119019113481,Verpeide_13837_temp_sal_2014.nc
2014-03-22,0.494025,61.98333,5.1833334,5.496646030247211,32.93069243431091,Verpeide_13837_temp_sal_2014.nc
2014-03-23,0.494025,61.98333,5.1833334,5.52711571007967,32.91512799449265,Verpeide_13837_temp_sal_2014.nc
2014-03-24,0.494025,61.98333,5.1833334,5.5785332947969435,32.94503613375127,Verpeide_13837_temp_sal_2014.nc
2014-03-25,0.494025,61.98333,5.1833334,5.619843149185181,32.935575395822525,Verpeide_13837_temp_sal_2014.nc
2014-03-26,0.494025,61.98333,5.1833334,5.727512450516224,32.92733539827168,Verpeide_13837_temp_sal_2014.nc
2014-03-27,0.494025,61.98333,5.1833334,5.932010878622532,32.927030213177204,Verpeide_13837_temp_sal_2014.nc
2014-03-28,0.494025,61.98333,5.1833334,6.108236959576606,32.92397836223245,Verpeide_13837_temp_sal_2014.nc
2014-03-29,0.494025,61.98333,5.1833334,6.210925640165806,32.91512799449265,Verpeide_13837_temp_sal_2014.nc
2014-03-30,0.494025,61.98333,5.1833334,6.298379480838776,32.93496502563357,Verpeide_13837_temp_sal_2014.nc
2014-03-31,0.494025,61.98333,5.1833334,6.2491592288017275,32.96456797979772,Verpeide_13837_temp_sal_2014.nc
2014-04-01,0.494025,61.98333,5.1833334,6.177233205735684,32.99783315509558,Verpeide_13837_temp_sal_2014.nc
2014-04-02,0.494025,61.98333,5.1833334,6.339396357536316,32.98898278735578,Verpeide_13837_temp_sal_2014.nc
2014-04-03,0.494025,61.98333,5.1833334,6.33104649335146,32.99539167433977,Verpeide_13837_temp_sal_2014.nc
2014-04-04,0.494025,61.98333,5.1833334,6.443256948888302,32.978606494143605,Verpeide_13837_temp_sal_2014.nc
2014-04-05,0.494025,61.98333,5.1833334,6.439594727754593,32.90200503543019,Verpeide_13837_temp_sal_2014.nc
2014-04-06,0.494025,61.98333,5.1833334,6.35507066398859,32.82845542766154,Verpeide_13837_temp_sal_2014.nc
2014-04-07,0.494025,61.98333,5.1833334,6.4899868905544285,32.777794701978564,Verpeide_13837_temp_sal_2014.nc
2014-04-08,0.494025,61.98333,5.1833334,6.666359460353851,32.75490581989288,Verpeide_13837_temp_sal_2014.nc
2014-04-09,0.494025,61.98333,5.1833334,6.7483932137489315,32.77443766593933,Verpeide_13837_temp_sal_2014.nc
2014-04-10,0.494025,61.98333,5.1833334,6.746342369914055,32.79610580764711,Verpeide_13837_temp_sal_2014.nc
2014-04-11,0.494025,61.98333,5.1833334,6.656544707715511,32.784813959151506,Verpeide_13837_temp_sal_2014.nc
2014-04-12,0.494025,61.98333,5.1833334,6.547264029085636,32.683797692880034,Verpeide_13837_temp_sal_2014.nc
2014-04-13,0.494025,61.98333,5.1833334,6.459663699567318,32.576067354530096,Verpeide_13837_temp_sal_2014.nc
2014-04-14,0.494025,61.98333,5.1833334,6.429633486270904,32.62581252492964,Verpeide_13837_temp_sal_2014.nc
2014-04-15,0.494025,61.98333,5.1833334,6.356828530132771,32.64809103682637,Verpeide_13837_temp_sal_2014.nc
2014-04-16,0.494025,61.98333,5.1833334,6.4056093156337734,32.65449992381036,Verpeide_13837_temp_sal_2014.nc
2014-04-17,0.494025,61.98333,5.1833334,6.4362254843115805,32.6187932677567,Verpeide_13837_temp_sal_2014.nc
2014-04-18,0.494025,61.98333,5.1833334,6.575975842773914,32.63679918833077,Verpeide_13837_temp_sal_2014.nc
2014-04-19,0.494025,61.98333,5.1833334,6.655226308107376,32.61940363794565,Verpeide_13837_temp_sal_2014.nc
2014-04-20,0.494025,61.98333,5.1833334,6.959483639895916,32.612079195678234,Verpeide_13837_temp_sal_2014.nc
2014-04-21,0.494025,61.98333,5.1833334,7.371117295324803,32.61177401058376,Verpeide_13837_temp_sal_2014.nc
2014-04-22,0.494025,61.98333,5.1833334,7.213788275420666,32.640766594558954,Verpeide_13837_temp_sal_2014.nc
2014-04-23,0.494025,61.98333,5.1833334,7.193572814762592,32.69112213514745,Verpeide_13837_temp_sal_2014.nc
2014-04-24,0.494025,61.98333,5.1833334,7.7515488266944885,32.675252510234714,Verpeide_13837_temp_sal_2014.nc
2014-04-25,0.494025,61.98333,5.1833334,7.976116226613522,32.677388805896044,Verpeide_13837_temp_sal_2014.nc
2014-04-26,0.494025,61.98333,5.1833334,8.052290426194668,32.68501843325794,Verpeide_13837_temp_sal_2014.nc
2014-04-27,0.494025,61.98333,5.1833334,8.17519456744194,32.69539472647011,Verpeide_13837_temp_sal_2014.nc
2014-04-28,0.494025,61.98333,5.1833334,8.269240406155586,32.6905117649585,Verpeide_13837_temp_sal_2014.nc
2014-04-29,0.494025,61.98333,5.1833334,7.911514645814895,32.72652360610664,Verpeide_13837_temp_sal_2014.nc
2014-04-30,0.494025,61.98333,5.1833334,7.5004669457674025,32.76802877895534,Verpeide_13837_temp_sal_2014.nc
2014-05-01,0.494025,61.98333,5.1833334,7.20807521045208,32.81197543255985,Verpeide_13837_temp_sal_2014.nc
2014-05-02,0.494025,61.98333,5.1833334,7.103775152564049,32.85103912465274,Verpeide_13837_temp_sal_2014.nc
2014-05-03,0.494025,61.98333,5.1833334,7.079897470772266,32.88155763410032,Verpeide_13837_temp_sal_2014.nc
2014-05-04,0.494025,61.98333,5.1833334,7.298751805722714,32.902615405619144,Verpeide_13837_temp_sal_2014.nc
2014-05-05,0.494025,61.98333,5.1833334,7.296847450733185,32.90200503543019,Verpeide_13837_temp_sal_2014.nc
2014-05-06,0.494025,61.98333,5.1833334,7.422095413506031,32.876064302399755,Verpeide_13837_temp_sal_2014.nc
2014-05-07,0.494025,61.98333,5.1833334,7.6774254709482195,32.83974727615714,Verpeide_13837_temp_sal_2014.nc
2014-05-08,0.494025,61.98333,5.1833334,8.076168107986451,32.80678728595376,Verpeide_13837_temp_sal_2014.nc
2014-05-09,0.494025,61.98333,5.1833334,8.568077650666236,32.78023618273437,Verpeide_13837_temp_sal_2014.nc
2014-05-10,0.494025,61.98333,5.1833334,8.935325185954571,32.75887322612107,Verpeide_13837_temp_sal_2014.nc
2014-05-11,0.494025,61.98333,5.1833334,8.73815120011568,32.80892358161509,Verpeide_13837_temp_sal_2014.nc
2014-05-12,0.494025,61.98333,5.1833334,8.561046186089516,32.873928006738424,Verpeide_13837_temp_sal_2014.nc
2014-05-13,0.494025,61.98333,5.1833334,8.22163153141737,32.92641984298825,Verpeide_13837_temp_sal_2014.nc
2014-05-14,0.494025,61.98333,5.1833334,8.037641541659832,32.96945094130933,Verpeide_13837_temp_sal_2014.nc
2014-05-15,0.494025,61.98333,5.1833334,8.084957438707352,32.93832206167281,Verpeide_13837_temp_sal_2014.nc
2014-05-16,0.494025,61.98333,5.1833334,8.257667787373066,32.87575911730528,Verpeide_13837_temp_sal_2014.nc
2014-05-17,0.494025,61.98333,5.1833334,8.47139501273632,32.83181246370077,Verpeide_13837_temp_sal_2014.nc
2014-05-18,0.494025,61.98333,5.1833334,8.699478144943715,32.78939173556864,Verpeide_13837_temp_sal_2014.nc
2014-05-19,0.494025,61.98333,5.1833334,9.385778385400773,32.74056212045252,Verpeide_13837_temp_sal_2014.nc
2014-05-20,0.494025,61.98333,5.1833334,10.018463708460331,32.69753102213144,Verpeide_13837_temp_sal_2014.nc
2014-05-21,0.494025,61.98333,5.1833334,9.95430159419775,32.628559190779924,Verpeide_13837_temp_sal_2014.nc
2014-05-22,0.494025,61.98333,5.1833334,9.943900886178017,32.64015622437,Verpeide_13837_temp_sal_2014.nc
2014-05-23,0.494025,61.98333,5.1833334,10.220911292731762,32.60811178945005,Verpeide_13837_temp_sal_2014.nc
2014-05-24,0.494025,61.98333,5.1833334,9.873000285029411,32.66884362325072,Verpeide_13837_temp_sal_2014.nc
2014-05-25,0.494025,61.98333,5.1833334,9.437342458963395,32.74513989686966,Verpeide_13837_temp_sal_2014.nc
2014-05-26,0.494025,61.98333,5.1833334,9.86875210851431,32.739646565169096,Verpeide_13837_temp_sal_2014.nc
2014-05-27,0.494025,61.98333,5.1833334,9.946977151930332,32.74452952668071,Verpeide_13837_temp_sal_2014.nc
2014-05-28,0.494025,61.98333,5.1833334,10.07207862585783,32.77260655537248,Verpeide_13837_temp_sal_2014.nc
2014-05-29,0.494025,61.98333,5.1833334,10.580101941525935,32.7307961974293,Verpeide_13837_temp_sal_2014.nc
2014-05-30,0.494025,61.98333,5.1833334,10.468037974834441,32.7622302621603,Verpeide_13837_temp_sal_2014.nc
2014-05-31,0.494025,61.98333,5.1833334,10.255189682543278,32.8012939542532,Verpeide_13837_temp_sal_2014.nc
2014-06-01,0.494025,61.98333,5.1833334,10.572923988103867,32.76680803857744,Verpeide_13837_temp_sal_2014.nc
2014-06-02,0.494025,61.98333,5.1833334,10.847883550822734,32.71858879365027,Verpeide_13837_temp_sal_2014.nc
2014-06-03,0.494025,61.98333,5.1833334,11.41040071696043,32.674336954951286,Verpeide_13837_temp_sal_2014.nc
2014-06-04,0.494025,61.98333,5.1833334,12.04748070538044,32.55287328734994,Verpeide_13837_temp_sal_2014.nc
2014-06-05,0.494025,61.98333,5.1833334,12.3408978626132,32.515945890918374,Verpeide_13837_temp_sal_2014.nc
2014-06-06,0.494025,61.98333,5.1833334,12.763664670288563,32.506485152989626,Verpeide_13837_temp_sal_2014.nc
2014-06-07,0.494025,61.98333,5.1833334,13.13149816095829,32.49488811939955,Verpeide_13837_temp_sal_2014.nc
2014-06-08,0.494025,61.98333,5.1833334,13.671602533757687,32.36823630519211,Verpeide_13837_temp_sal_2014.nc
2014-06-09,0.494025,61.98333,5.1833334,13.821753600239754,32.382274819538,Verpeide_13837_temp_sal_2014.nc
2014-06-10,0.494025,61.98333,5.1833334,14.013507498800754,32.34992519952357,Verpeide_13837_temp_sal_2014.nc
2014-06-11,0.494025,61.98333,5.1833334,14.062581261992454,32.37128815613687,Verpeide_13837_temp_sal_2014.nc
2014-06-12,0.494025,61.98333,5.1833334,13.757298508286476,32.39082000218332,Verpeide_13837_temp_sal_2014.nc
2014-06-13,0.494025,61.98333,5.1833334,13.710275588929653,32.39143037237227,Verpeide_13837_temp_sal_2014.nc
2014-06-14,0.494025,61.98333,5.1833334,13.24121830612421,32.46589553542435,Verpeide_13837_temp_sal_2014.nc
2014-06-15,0.494025,61.98333,5.1833334,12.798529015481472,32.54280217923224,Verpeide_13837_temp_sal_2014.nc
2014-06-16,0.494025,61.98333,5.1833334,12.000604274868966,32.650837702676654,Verpeide_13837_temp_sal_2014.nc
2014-06-17,0.494025,61.98333,5.1833334,11.423584713041782,32.71431620232761,Verpeide_13837_temp_sal_2014.nc
2014-06-18,0.494025,61.98333,5.1833334,11.311520746350288,32.74239323101938,Verpeide_13837_temp_sal_2014.nc
2014-06-19,0.494025,61.98333,5.1833334,11.205902288854123,32.77443766593933,Verpeide_13837_temp_sal_2014.nc
2014-06-20,0.494025,61.98333,5.1833334,10.732596829533577,32.83059172332287,Verpeide_13837_temp_sal_2014.nc
2014-06-21,0.494025,61.98333,5.1833334,10.317154464125633,32.92886132374406,Verpeide_13837_temp_sal_2014.nc
2014-06-22,0.494025,61.98333,5.1833334,9.721237841248513,33.07718127965927,Verpeide_13837_temp_sal_2014.nc
2014-06-23,0.494025,61.98333,5.1833334,9.466786716878413,33.18338569253683,Verpeide_13837_temp_sal_2014.nc
2014-06-24,0.494025,61.98333,5.1833334,9.245735049247742,33.29813528805971,Verpeide_13837_temp_sal_2014.nc
2014-06-25,0.494025,61.98333,5.1833334,8.947776737809182,33.44004635699093,Verpeide_13837_temp_sal_2014.nc
2014-06-26,0.494025,61.98333,5.1833334,8.736832800507546,33.55723743326962,Verpeide_13837_temp_sal_2014.nc
2014-06-27,0.494025,61.98333,5.1833334,8.649085982143879,33.63994259387255,Verpeide_13837_temp_sal_2014.nc
2014-06-28,0.494025,61.98333,5.1833334,8.782390831410885,33.671681843698025,Verpeide_13837_temp_sal_2014.nc
2014-06-29,0.494025,61.98333,5.1833334,8.811102645099163,33.70586257427931,Verpeide_13837_temp_sal_2014.nc
2014-06-30,0.494025,61.98333,5.1833334,8.764665681123734,33.74431589618325,Verpeide_13837_temp_sal_2014.nc
2014-07-01,0.494025,61.98333,5.1833334,8.903537106513976,33.75652329996228,Verpeide_13837_temp_sal_2014.nc
2014-07-02,0.494025,61.98333,5.1833334,9.390612517297267,33.63383889198303,Verpeide_13837_temp_sal_2014.nc
2014-07-03,0.494025,61.98333,5.1833334,9.786132399737834,33.56517224572599,Verpeide_13837_temp_sal_2014.nc
2014-07-04,0.494025,61.98333,5.1833334,10.323160506784916,33.458052277565,Verpeide_13837_temp_sal_2014.nc
2014-07-05,0.494025,61.98333,5.1833334,10.571898566186428,33.417767845094204,Verpeide_13837_temp_sal_2014.nc
2014-07-06,0.494025,61.98333,5.1833334,11.091201522946358,33.312173802405596,Verpeide_13837_temp_sal_2014.nc
2014-07-07,0.494025,61.98333,5.1833334,11.278560756146907,33.254188634455204,Verpeide_13837_temp_sal_2014.nc
2014-07-08,0.494025,61.98333,5.1833334,11.411133161187172,33.29111603088677,Verpeide_13837_temp_sal_2014.nc
2014-07-09,0.494025,61.98333,5.1833334,12.020526757836342,33.24930567294359,Verpeide_13837_temp_sal_2014.nc
2014-07-10,0.494025,61.98333,5.1833334,12.150315874814988,33.256935300305486,Verpeide_13837_temp_sal_2014.nc
2014-07-11,0.494025,61.98333,5.1833334,12.495590083301067,33.27036344446242,Verpeide_13837_temp_sal_2014.nc
2014-07-12,0.494025,61.98333,5.1833334,13.317831972241402,33.16934717819095,Verpeide_13837_temp_sal_2014.nc
2014-07-13,0.494025,61.98333,5.1833334,13.687862795591354,33.13821829855442,Verpeide_13837_temp_sal_2014.nc
2014-07-14,0.494025,61.98333,5.1833334,14.180358293652535,33.13028348609805,Verpeide_13837_temp_sal_2014.nc
2014-07-15,0.494025,61.98333,5.1833334,14.226355791091919,33.13608200289309,Verpeide_13837_temp_sal_2014.nc
2014-07-16,0.494025,61.98333,5.1833334,14.483443714678288,33.10434275306761,Verpeide_13837_temp_sal_2014.nc
2014-07-17,0.494025,61.98333,5.1833334,14.596826080977916,33.079012390226126,Verpeide_13837_temp_sal_2014.nc
2014-07-18,0.494025,61.98333,5.1833334,15.014758756756782,33.06436350569129,Verpeide_13837_temp_sal_2014.nc
2014-07-19,0.494025,61.98333,5.1833334,15.252949619293213,33.059785729274154,Verpeide_13837_temp_sal_2014.nc
2014-07-20,0.494025,61.98333,5.1833334,15.720249035954476,33.033844996243715,Verpeide_13837_temp_sal_2014.nc
2014-07-21,0.494025,61.98333,5.1833334,16.416071051359175,32.9346598405391,Verpeide_13837_temp_sal_2014.nc
2014-07-22,0.494025,61.98333,5.1833334,17.089919739961623,32.782067293301225,Verpeide_13837_temp_sal_2014.nc
2014-07-23,0.494025,61.98333,5.1833334,17.312875762581825,32.72713397629559,Verpeide_13837_temp_sal_2014.nc
2014-07-24,0.494025,61.98333,5.1833334,17.25091098099947,32.79915765859187,Verpeide_13837_temp_sal_2014.nc
2014-07-25,0.494025,61.98333,5.1833334,17.439295636117457,32.814416913315654,Verpeide_13837_temp_sal_2014.nc
2014-07-26,0.494025,61.98333,5.1833334,17.477089758217335,32.80465099029243,Verpeide_13837_temp_sal_2014.nc
2014-07-27,0.494025,61.98333,5.1833334,18.032721948623657,32.683797692880034,Verpeide_13837_temp_sal_2014.nc
2014-07-28,0.494025,61.98333,5.1833334,18.250404372811317,32.62581252492964,Verpeide_13837_temp_sal_2014.nc
2014-07-29,0.494025,61.98333,5.1833334,18.330094304680824,32.544633289799094,Verpeide_13837_temp_sal_2014.nc
2014-07-30,0.494025,61.98333,5.1833334,18.167491686344146,32.462843684479594,Verpeide_13837_temp_sal_2014.nc
2014-07-31,0.494025,61.98333,5.1833334,17.704440446197985,32.411877773702145,Verpeide_13837_temp_sal_2014.nc
2014-08-01,0.494025,61.98333,5.1833334,17.399304181337357,32.40699481219053,Verpeide_13837_temp_sal_2014.nc
2014-08-02,0.494025,61.98333,5.1833334,17.49437544196844,32.34260075725615,Verpeide_13837_temp_sal_2014.nc
2014-08-03,0.494025,61.98333,5.1833334,17.75761589705944,32.25318152457476,Verpeide_13837_temp_sal_2014.nc
2014-08-04,0.494025,61.98333,5.1833334,18.060701318085194,32.203741539269686,Verpeide_13837_temp_sal_2014.nc
2014-08-05,0.494025,61.98333,5.1833334,18.229456467926504,32.19336524605751,Verpeide_13837_temp_sal_2014.nc
2014-08-06,0.494025,61.98333,5.1833334,18.314127020537853,32.15979488566518,Verpeide_13837_temp_sal_2014.nc
2014-08-07,0.494025,61.98333,5.1833334,18.212463761866093,32.121951933950186,Verpeide_13837_temp_sal_2014.nc
2014-08-08,0.494025,61.98333,5.1833334,18.043708612024783,32.06122010014951,Verpeide_13837_temp_sal_2014.nc
2014-08-09,0.494025,61.98333,5.1833334,17.864552754163743,32.09143342450261,Verpeide_13837_temp_sal_2014.nc
2014-08-10,0.494025,61.98333,5.1833334,17.42933439463377,31.99896234087646,Verpeide_13837_temp_sal_2014.nc
2014-08-11,0.494025,61.98333,5.1833334,16.90299997329712,31.915341624990106,Verpeide_13837_temp_sal_2014.nc
2014-08-12,0.494025,61.98333,5.1833334,16.60050050765276,31.882381634786725,Verpeide_13837_temp_sal_2014.nc
2014-08-13,0.494025,61.98333,5.1833334,16.478475299477576,31.83263646438718,Verpeide_13837_temp_sal_2014.nc
2014-08-14,0.494025,61.98333,5.1833334,16.392193369567394,31.807916471734643,Verpeide_13837_temp_sal_2014.nc
2014-08-15,0.494025,61.98333,5.1833334,16.100534078478812,31.868037935346365,Verpeide_13837_temp_sal_2014.nc
2014-08-16,0.494025,61.98333,5.1833334,15.785290083289146,31.887569781392813,Verpeide_13837_temp_sal_2014.nc
2014-08-17,0.494025,61.98333,5.1833334,15.535526601970195,31.859492752701044,Verpeide_13837_temp_sal_2014.nc
2014-08-18,0.494025,61.98333,5.1833334,15.186004216969014,31.958372723311186,Verpeide_13837_temp_sal_2014.nc
2014-08-19,0.494025,61.98333,5.1833334,14.572948399186135,32.13507489301264,Verpeide_13837_temp_sal_2014.nc
2014-08-20,0.494025,61.98333,5.1833334,13.670723600685596,32.39570296369493,Verpeide_13837_temp_sal_2014.nc
