anio_chile,semana_chile,anio_noruega,semana_noruega,temperatura_chile_C,temperatura_noruega_C,dif_temperatura_C,salinidad_chile_PSU,salinidad_noruega_PSU,dif_salinidad_PSU,comparabilidad_temperatura,comparabilidad_salinidad,comparabilidad_general
2020,53,2021,27,14.343,14.224,0.119,31.214,33.451,2.237,Muy similar,Muy similar,Comparable
2021,1,2021,27,14.176,14.224,0.048,31.374,33.451,2.077,Muy similar,Muy similar,Comparable
2021,2,2021,28,13.997,14.275,0.278,31.247,33.175,1.928,Muy similar,Muy similar,Comparable
2021,3,2021,29,14.802,13.651,1.151,31.064,33.186,2.122,Muy similar,Muy similar,Comparable
2021,4,2021,30,14.268,14.591,0.323,31.442,33.089,1.647,Muy similar,Muy similar,Comparable
2021,5,2021,31,14.334,14.753,0.419,31.743,32.978,1.235,Muy similar,Muy similar,Comparable
2021,6,2021,32,15.49,15.36,0.13,31.851,32.826,0.975,Muy similar,Muy similar,Comparable
2021,7,2021,33,14.169,14.55,0.381,32.066,32.936,0.87,Muy similar,Muy similar,Comparable
2021,8,2021,34,13.746,13.945,0.199,32.157,33.205,1.048,Muy similar,Muy similar,Comparable
2021,9,2021,35,14.446,13.561,0.885,31.997,33.197,1.2,Muy similar,Muy similar,Comparable
2021,10,2021,36,14.3,13.186,1.114,32.072,33.196,1.124,Muy similar,Muy similar,Comparable
2021,11,2021,37,13.372,12.95,0.422,32.265,33.336,1.071,Muy similar,Muy similar,Comparable
2021,12,2021,38,13.49,12.529,0.961,32.207,33.185,0.978,Muy similar,Muy similar,Comparable
2021,13,2021,39,13.684,12.117,1.567,32.04,33.267,1.227,Muy similar,Muy similar,Comparable
2021,14,2021,40,13.512,11.925,1.587,32.006,33.125,1.119,Muy similar,Muy similar,Comparable
2021,15,2021,41,13.426,11.645,1.781,31.923,32.989,1.066,Muy similar,Muy similar,Comparable
2021,16,2021,42,12.962,10.999,1.963,32.035,33.038,1.003,Muy similar,Muy similar,Comparable
2021,17,2021,43,12.769,10.837,1.932,32.099,33.04,0.941,Muy similar,Muy similar,Comparable
2021,18,2021,44,12.025,10.587,1.438,31.996,32.807,0.811,Muy similar,Muy similar,Comparable
2021,19,2021,45,11.628,10.3,1.328,32.106,32.551,0.445,Muy similar,Muy similar,Comparable
2021,20,2021,46,11.352,9.934,1.418,31.996,32.316,0.32,Muy similar,Muy similar,Comparable
2021,21,2021,47,10.873,9.246,1.627,31.904,32.552,0.648,Muy similar,Muy similar,Comparable
2021,22,2021,48,10.309,7.902,2.407,31.785,32.576,0.791,Muy similar,Muy similar,Comparable
2021,23,2021,49,10.479,7.247,3.232,32.036,32.972,0.936,Diferente,Muy similar,No comparable / revisar
2021,24,2021,50,9.859,7.578,2.281,31.929,33.124,1.195,Muy similar,Muy similar,Comparable
2021,25,2021,51,10.011,7.227,2.784,32.3,33.226,0.926,Muy similar,Muy similar,Comparable
2021,26,2021,52,9.797,6.683,3.114,32.342,33.243,0.901,Diferente,Muy similar,No comparable / revisar
2021,27,2022,1,9.682,6.546,3.136,32.124,33.438,1.314,Diferente,Muy similar,No comparable / revisar
2021,28,2022,2,9.282,6.501,2.781,32.075,33.5,1.425,Muy similar,Muy similar,Comparable
2021,29,2022,3,9.06,6.688,2.372,31.92,33.782,1.862,Muy similar,Muy similar,Comparable
2021,30,2022,4,8.844,6.644,2.2,32.017,33.86,1.843,Muy similar,Muy similar,Comparable
2021,31,2022,5,8.842,6.223,2.619,32.019,33.951,1.932,Muy similar,Muy similar,Comparable
2021,32,2022,6,8.717,6.134,2.583,31.913,33.92,2.007,Muy similar,Muy similar,Comparable
2021,33,2022,7,8.902,5.734,3.168,31.973,33.85,1.877,Diferente,Muy similar,No comparable / revisar
2021,34,2022,8,8.59,5.515,3.075,31.952,33.735,1.783,Diferente,Muy similar,No comparable / revisar
2021,35,2022,9,8.751,5.498,3.253,31.428,33.665,2.237,Diferente,Muy similar,No comparable / revisar
2021,36,2022,10,9.259,5.563,3.696,31.551,33.724,2.173,Diferente,Muy similar,No comparable / revisar
2021,37,2022,11,9.377,5.633,3.744,31.595,33.78,2.185,Diferente,Muy similar,No comparable / revisar
2021,38,2022,12,9.655,6.03,3.625,31.41,33.875,2.465,Diferente,Muy similar,No comparable / revisar
2021,39,2022,13,9.871,6.074,3.797,31.566,33.903,2.337,Diferente,Muy similar,No comparable / revisar
2021,40,2022,14,9.935,6.076,3.859,31.642,33.897,2.255,Diferente,Muy similar,No comparable / revisar
2021,41,2022,15,10.416,6.343,4.073,31.529,33.927,2.398,Diferente,Muy similar,No comparable / revisar
2021,42,2022,16,10.706,7.126,3.58,31.369,33.862,2.493,Diferente,Muy similar,No comparable / revisar
2021,43,2022,17,10.817,6.975,3.842,31.435,33.773,2.338,Diferente,Muy similar,No comparable / revisar
2021,44,2022,18,11.659,7.031,4.628,31.415,34.002,2.587,Diferente,Muy similar,No comparable / revisar
2021,45,2022,19,12.604,7.392,5.212,31.315,34.063,2.748,No comparable,Muy similar,No comparable / revisar
2021,46,2022,20,12.344,8.057,4.287,31.494,34.095,2.601,Diferente,Muy similar,No comparable / revisar
2021,47,2022,21,12.424,9.087,3.337,31.2,34.019,2.819,Diferente,Muy similar,No comparable / revisar
2021,48,2022,22,12.53,9.766,2.764,31.249,33.978,2.729,Muy similar,Muy similar,Comparable
2021,49,2022,23,13.189,9.722,3.467,31.469,33.985,2.516,Diferente,Muy similar,No comparable / revisar
2021,50,2022,24,13.535,10.008,3.527,31.404,33.748,2.344,Diferente,Muy similar,No comparable / revisar
2021,51,2022,25,13.18,10.948,2.232,31.811,33.478,1.667,Muy similar,Muy similar,Comparable
2021,52,2022,26,14.132,12.176,1.956,31.925,33.251,1.326,Muy similar,Muy similar,Comparable
2022,1,2022,27,14.238,11.905,2.333,31.74,33.01,1.27,Muy similar,Muy similar,Comparable
2022,2,2022,28,14.282,11.979,2.303,31.901,32.987,1.086,Muy similar,Muy similar,Comparable
2022,3,2022,29,14.905,12.409,2.496,31.905,32.887,0.982,Muy similar,Muy similar,Comparable
2022,4,2022,30,15.88,12.991,2.889,31.629,32.8,1.171,Muy similar,Muy similar,Comparable
2022,5,2022,31,15.469,13.429,2.04,31.672,32.742,1.07,Muy similar,Muy similar,Comparable
2022,6,2022,32,15.616,13.694,1.922,31.74,32.723,0.983,Muy similar,Muy similar,Comparable
2022,7,2022,33,15.179,14.071,1.108,31.873,32.6,0.727,Muy similar,Muy similar,Comparable
2022,8,2022,34,15.538,13.705,1.833,31.719,32.033,0.314,Muy similar,Muy similar,Comparable
2022,9,2022,35,14.377,13.351,1.026,31.795,32.014,0.219,Muy similar,Muy similar,Comparable
2022,10,2022,36,13.8,13.293,0.507,31.649,32.047,0.398,Muy similar,Muy similar,Comparable
2022,11,2022,37,13.534,13.087,0.447,31.874,32.053,0.179,Muy similar,Muy similar,Comparable
2022,12,2022,38,13.21,12.608,0.602,31.912,32.19,0.278,Muy similar,Muy similar,Comparable
2022,13,2022,39,12.512,12.428,0.084,31.86,32.516,0.656,Muy similar,Muy similar,Comparable
2022,14,2022,40,12.118,12.17,0.052,31.479,33.329,1.85,Muy similar,Muy similar,Comparable
2022,15,2022,41,11.912,11.871,0.041,31.451,33.414,1.963,Muy similar,Muy similar,Comparable
2022,16,2022,42,11.836,11.395,0.441,31.766,33.241,1.475,Muy similar,Muy similar,Comparable
2022,17,2022,43,10.903,11.03,0.127,31.544,32.998,1.454,Muy similar,Muy similar,Comparable
2022,18,2022,44,10.55,10.91,0.36,31.504,32.623,1.119,Muy similar,Muy similar,Comparable
2022,19,2022,45,10.286,10.756,0.47,31.427,32.227,0.8,Muy similar,Muy similar,Comparable
2022,20,2022,46,10.016,10.168,0.152,31.615,32.176,0.561,Muy similar,Muy similar,Comparable
2022,21,2022,47,9.558,9.293,0.265,31.492,32.574,1.082,Muy similar,Muy similar,Comparable
2022,22,2022,48,8.944,9.566,0.622,31.563,32.943,1.38,Muy similar,Muy similar,Comparable
2022,23,2022,49,9.149,8.684,0.465,31.658,32.947,1.289,Muy similar,Muy similar,Comparable
2022,24,2022,50,8.828,7.328,1.5,31.321,32.898,1.577,Muy similar,Muy similar,Comparable
2022,25,2022,51,8.096,7.025,1.071,31.43,32.925,1.495,Muy similar,Muy similar,Comparable
2022,26,2022,52,8.127,6.831,1.296,31.384,33.134,1.75,Muy similar,Muy similar,Comparable
2022,27,2023,1,7.841,6.706,1.135,31.29,33.342,2.052,Muy similar,Muy similar,Comparable
2022,28,2023,2,7.707,6.978,0.729,31.406,33.489,2.083,Muy similar,Muy similar,Comparable
2022,29,2023,3,7.965,6.444,1.521,31.737,33.485,1.748,Muy similar,Muy similar,Comparable
2022,30,2023,4,7.654,7.046,0.608,31.735,33.793,2.058,Muy similar,Muy similar,Comparable
2022,31,2023,5,7.566,6.824,0.742,31.658,33.89,2.232,Muy similar,Muy similar,Comparable
2022,32,2023,6,7.818,6.73,1.088,31.893,33.774,1.881,Muy similar,Muy similar,Comparable
2022,33,2023,7,7.703,6.728,0.975,31.804,33.677,1.873,Muy similar,Muy similar,Comparable
2022,34,2023,8,7.72,6.255,1.465,31.727,33.695,1.968,Muy similar,Muy similar,Comparable
2022,35,2023,9,7.781,6.175,1.606,31.787,33.749,1.962,Muy similar,Muy similar,Comparable
2022,36,2023,10,7.937,5.428,2.509,31.636,33.735,2.099,Muy similar,Muy similar,Comparable
2022,37,2023,11,8.369,5.341,3.028,31.482,33.788,2.306,Diferente,Muy similar,No comparable / revisar
2022,38,2023,12,8.715,5.464,3.251,31.41,33.797,2.387,Diferente,Muy similar,No comparable / revisar
2022,39,2023,13,9.239,5.28,3.959,31.385,33.808,2.423,Diferente,Muy similar,No comparable / revisar
2022,40,2023,14,9.539,5.71,3.829,31.568,33.795,2.227,Diferente,Muy similar,No comparable / revisar
2022,41,2023,15,9.803,6.144,3.659,31.517,33.767,2.25,Diferente,Muy similar,No comparable / revisar
2022,42,2023,16,10.959,6.94,4.019,31.278,33.778,2.5,Diferente,Muy similar,No comparable / revisar
2022,43,2023,17,10.771,6.349,4.422,31.494,33.932,2.438,Diferente,Muy similar,No comparable / revisar
2022,44,2023,18,11.518,6.865,4.653,31.387,33.902,2.515,Diferente,Muy similar,No comparable / revisar
2022,45,2023,19,12.201,8.135,4.066,31.247,33.896,2.649,Diferente,Muy similar,No comparable / revisar
2022,46,2023,20,12.427,8.237,4.19,31.25,33.892,2.642,Diferente,Muy similar,No comparable / revisar
2022,47,2023,21,12.757,8.394,4.363,31.142,33.878,2.736,Diferente,Muy similar,No comparable / revisar
2022,48,2023,22,12.938,8.113,4.825,31.35,33.866,2.516,Diferente,Muy similar,No comparable / revisar
2022,49,2023,23,13.013,8.813,4.2,31.074,33.895,2.821,Diferente,Muy similar,No comparable / revisar
2022,50,2023,24,13.564,10.06,3.504,30.979,33.742,2.763,Diferente,Muy similar,No comparable / revisar
2022,51,2023,25,14.176,11.155,3.021,31.251,33.526,2.275,Diferente,Muy similar,No comparable / revisar
2022,52,2023,26,13.314,12.215,1.099,31.52,33.679,2.159,Muy similar,Muy similar,Comparable
2023,1,2023,27,13.611,12.979,0.632,31.41,33.737,2.327,Muy similar,Muy similar,Comparable
2023,2,2023,28,13.812,13.939,0.127,31.222,33.64,2.418,Muy similar,Muy similar,Comparable
2023,3,2023,29,14.899,13.726,1.173,31.383,33.601,2.218,Muy similar,Muy similar,Comparable
2023,4,2023,30,15.282,14.022,1.26,31.359,33.601,2.242,Muy similar,Muy similar,Comparable
2023,5,2023,31,15.089,14.601,0.488,31.505,33.498,1.993,Muy similar,Muy similar,Comparable
2023,6,2023,32,14.997,13.891,1.106,31.728,33.253,1.525,Muy similar,Muy similar,Comparable
2023,7,2023,33,13.806,14.253,0.447,31.784,33.301,1.517,Muy similar,Muy similar,Comparable
2023,8,2023,34,13.374,14.243,0.869,31.985,33.132,1.147,Muy similar,Muy similar,Comparable
2023,9,2023,35,13.578,13.815,0.237,31.859,33.103,1.244,Muy similar,Muy similar,Comparable
2023,10,2023,36,13.478,13.822,0.344,31.486,32.841,1.355,Muy similar,Muy similar,Comparable
2023,11,2023,37,13.098,13.652,0.554,31.417,32.776,1.359,Muy similar,Muy similar,Comparable
2023,12,2023,38,12.765,13.311,0.546,31.908,32.675,0.767,Muy similar,Muy similar,Comparable
2023,13,2023,39,12.198,13.535,1.337,31.992,32.401,0.409,Muy similar,Muy similar,Comparable
2023,14,2023,40,12.0,13.432,1.432,31.697,32.376,0.679,Muy similar,Muy similar,Comparable
2023,15,2023,41,11.44,12.515,1.075,31.666,32.447,0.781,Muy similar,Muy similar,Comparable
2023,16,2023,42,11.275,11.447,0.172,31.972,32.591,0.619,Muy similar,Muy similar,Comparable
2023,17,2023,43,11.103,10.471,0.632,31.774,32.503,0.729,Muy similar,Muy similar,Comparable
2023,18,2023,44,10.922,9.298,1.624,31.581,32.563,0.982,Muy similar,Muy similar,Comparable
2023,19,2023,45,10.908,9.376,1.532,31.64,32.59,0.95,Muy similar,Muy similar,Comparable
2023,20,2023,46,10.79,9.096,1.694,31.754,32.67,0.916,Muy similar,Muy similar,Comparable
2023,21,2023,47,10.142,8.85,1.292,31.657,32.863,1.206,Muy similar,Muy similar,Comparable
2023,22,2023,48,9.909,7.928,1.981,31.636,33.088,1.452,Muy similar,Muy similar,Comparable
2023,23,2023,49,9.485,7.24,2.245,31.537,33.163,1.626,Muy similar,Muy similar,Comparable
2023,24,2023,50,8.933,7.327,1.606,31.538,33.449,1.911,Muy similar,Muy similar,Comparable
2023,25,2023,51,8.919,7.233,1.686,31.82,33.554,1.734,Muy similar,Muy similar,Comparable
2023,26,2023,52,8.715,6.503,2.212,31.473,33.636,2.163,Muy similar,Muy similar,Comparable
2023,27,2024,1,8.659,6.095,2.564,31.593,33.759,2.166,Muy similar,Muy similar,Comparable
2023,28,2024,2,8.275,6.528,1.747,31.502,33.843,2.341,Muy similar,Muy similar,Comparable
2023,29,2024,3,8.26,6.084,2.176,31.598,33.786,2.188,Muy similar,Muy similar,Comparable
2023,30,2024,4,8.341,6.066,2.275,31.579,33.578,1.999,Muy similar,Muy similar,Comparable
2023,31,2024,5,8.5,6.096,2.404,31.71,33.484,1.774,Muy similar,Muy similar,Comparable
2023,32,2024,6,8.342,5.689,2.653,31.469,33.557,2.088,Muy similar,Muy similar,Comparable
2023,33,2024,7,8.14,5.528,2.612,31.257,33.645,2.388,Muy similar,Muy similar,Comparable
2023,34,2024,8,8.25,5.517,2.733,31.541,33.588,2.047,Muy similar,Muy similar,Comparable
2023,35,2024,9,8.501,5.516,2.985,31.57,33.472,1.902,Muy similar,Muy similar,Comparable
2023,36,2024,10,8.554,5.406,3.148,31.514,33.418,1.904,Diferente,Muy similar,No comparable / revisar
2023,37,2024,11,9.042,5.318,3.724,31.573,33.372,1.799,Diferente,Muy similar,No comparable / revisar
2023,38,2024,12,9.022,5.318,3.704,31.343,33.288,1.945,Diferente,Muy similar,No comparable / revisar
2023,39,2024,13,9.424,5.375,4.049,31.655,33.278,1.623,Diferente,Muy similar,No comparable / revisar
2023,40,2024,14,9.78,5.113,4.667,31.739,33.322,1.583,Diferente,Muy similar,No comparable / revisar
2023,41,2024,15,9.682,5.396,4.286,31.69,33.256,1.566,Diferente,Muy similar,No comparable / revisar
2023,42,2024,16,10.436,5.756,4.68,31.487,33.359,1.872,Diferente,Muy similar,No comparable / revisar
2023,43,2024,17,10.981,6.17,4.811,31.844,33.375,1.531,Diferente,Muy similar,No comparable / revisar
2023,44,2024,18,11.182,7.221,3.961,31.439,33.363,1.924,Diferente,Muy similar,No comparable / revisar
2023,45,2024,19,11.4,7.598,3.802,31.463,33.147,1.684,Diferente,Muy similar,No comparable / revisar
2023,46,2024,20,10.918,9.215,1.703,31.762,32.805,1.043,Muy similar,Muy similar,Comparable
2023,47,2024,21,11.013,10.303,0.71,31.501,32.776,1.275,Muy similar,Muy similar,Comparable
2023,48,2024,22,11.28,11.4,0.12,31.628,32.75,1.122,Muy similar,Muy similar,Comparable
2023,49,2024,23,12.151,11.215,0.936,31.523,32.695,1.172,Muy similar,Muy similar,Comparable
2023,50,2024,24,12.715,11.386,1.329,31.675,32.66,0.985,Muy similar,Muy similar,Comparable
2023,51,2024,25,13.569,11.952,1.617,31.271,32.616,1.345,Muy similar,Muy similar,Comparable
2023,52,2024,26,13.833,12.229,1.604,31.536,32.509,0.973,Muy similar,Muy similar,Comparable
2024,1,2024,27,14.792,12.267,2.525,31.625,32.456,0.831,Muy similar,Muy similar,Comparable
2024,2,2024,28,13.988,12.962,1.026,31.704,32.452,0.748,Muy similar,Muy similar,Comparable
2024,3,2024,29,14.145,14.14,0.005,31.771,32.197,0.426,Muy similar,Muy similar,Comparable
2024,4,2024,30,14.679,14.853,0.174,31.82,32.169,0.349,Muy similar,Muy similar,Comparable
2024,5,2024,31,15.79,15.197,0.593,31.718,32.383,0.665,Muy similar,Muy similar,Comparable
2024,6,2024,32,15.468,16.001,0.533,31.848,32.307,0.459,Muy similar,Muy similar,Comparable
2024,7,2024,33,15.259,15.272,0.013,32.017,32.297,0.28,Muy similar,Muy similar,Comparable
2024,8,2024,34,15.369,14.803,0.566,31.874,32.282,0.408,Muy similar,Muy similar,Comparable
2024,9,2024,35,15.291,14.465,0.826,31.728,32.054,0.326,Muy similar,Muy similar,Comparable
2024,10,2024,36,14.522,14.569,0.047,31.97,31.929,0.041,Muy similar,Muy similar,Comparable
2024,11,2024,37,13.8,14.205,0.405,32.001,31.849,0.152,Muy similar,Muy similar,Comparable
2024,12,2024,38,12.989,13.78,0.791,32.029,32.097,0.068,Muy similar,Muy similar,Comparable
2024,13,2024,39,12.988,12.843,0.145,31.91,32.007,0.097,Muy similar,Muy similar,Comparable
2024,14,2024,40,12.407,12.108,0.299,32.024,32.058,0.034,Muy similar,Muy similar,Comparable
2024,15,2024,41,12.111,11.253,0.858,31.813,32.119,0.306,Muy similar,Muy similar,Comparable
2024,16,2024,42,12.393,10.582,1.811,31.996,32.478,0.482,Muy similar,Muy similar,Comparable
2024,17,2024,43,11.568,10.859,0.709,31.939,32.854,0.915,Muy similar,Muy similar,Comparable
2024,18,2024,44,10.533,10.49,0.043,31.832,32.875,1.043,Muy similar,Muy similar,Comparable
2024,19,2024,45,9.651,10.477,0.826,31.795,33.127,1.332,Muy similar,Muy similar,Comparable
2024,20,2024,46,9.18,10.24,1.06,31.959,33.189,1.23,Muy similar,Muy similar,Comparable
2024,21,2024,47,9.1,8.972,0.128,31.801,33.285,1.484,Muy similar,Muy similar,Comparable
2024,22,2024,48,8.972,8.53,0.442,31.72,33.153,1.433,Muy similar,Muy similar,Comparable
2024,23,2024,49,8.905,8.329,0.576,31.541,33.148,1.607,Muy similar,Muy similar,Comparable
2024,24,2024,50,9.065,7.917,1.148,31.427,33.038,1.611,Muy similar,Muy similar,Comparable
2024,25,2024,51,8.76,7.558,1.202,31.544,33.041,1.497,Muy similar,Muy similar,Comparable
2024,26,2024,52,8.602,7.418,1.184,31.72,33.381,1.661,Muy similar,Muy similar,Comparable
2024,27,2025,1,8.309,7.468,0.841,31.783,33.896,2.113,Muy similar,Muy similar,Comparable
