fecha,profundidad_m,latitud_promedio,longitud_promedio,temperatura_C,salinidad_PSU,archivo_origen,codigo_establecimiento,centro
2014-01-01,0.494025,-45.4,-74.36666,12.4926603063941,33.438520431518555,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-02,0.494025,-45.4,-74.36666,11.581353199481963,33.557542618364096,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-03,0.494025,-45.4,-74.36666,10.972252580523492,33.62895593047142,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-04,0.494025,-45.4,-74.36666,11.207660154998303,33.62254704348743,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-05,0.494025,-45.4,-74.36666,11.64331798106432,33.58287298120558,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-06,0.494025,-45.4,-74.36666,11.728428000211716,33.59965816140175,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-07,0.494025,-45.4,-74.36666,11.715097515285015,33.61095000989735,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-08,0.494025,-45.4,-74.36666,11.840198989212514,33.59508038498461,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-09,0.494025,-45.4,-74.36666,11.87872555553913,33.59599594026804,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-10,0.494025,-45.4,-74.36666,11.955485710501671,33.59874260611832,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-11,0.494025,-45.4,-74.36666,12.428644680976868,33.56852928176522,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-12,0.494025,-45.4,-74.36666,12.897408986091614,33.5297707747668,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-13,0.494025,-45.4,-74.36666,12.90224311798811,33.54197817854583,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-14,0.494025,-45.4,-74.36666,12.95043794810772,33.542588548734784,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-15,0.494025,-45.4,-74.36666,13.217047646641731,33.528855219483376,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-16,0.494025,-45.4,-74.36666,13.647724851965904,33.467207830399275,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-17,0.494025,-45.4,-74.36666,13.876247450709343,33.440656727179885,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-18,0.494025,-45.4,-74.36666,13.940995520353317,33.41349525377154,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-19,0.494025,-45.4,-74.36666,14.044856111705304,33.366801934316754,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-20,0.494025,-45.4,-74.36666,13.886794647574424,33.358867121860385,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-21,0.494025,-45.4,-74.36666,13.328965124487876,33.470870051532984,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-22,0.494025,-45.4,-74.36666,12.90121769607067,33.50352485664189,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-23,0.494025,-45.4,-74.36666,12.646913060545922,33.52275151759386,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-24,0.494025,-45.4,-74.36666,12.02873013317585,33.599963346496224,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-25,0.494025,-45.4,-74.36666,11.927359852194787,33.61888482235372,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-26,0.494025,-45.4,-74.36666,11.914029367268085,33.62620926462114,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-27,0.494025,-45.4,-74.36666,11.840784944593906,33.63597518764436,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-28,0.494025,-45.4,-74.36666,12.015399648249149,33.60759297385812,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-29,0.494025,-45.4,-74.36666,12.131858280301094,33.58043150044978,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-30,0.494025,-45.4,-74.36666,12.211548212170602,33.561815209686756,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-01-31,0.494025,-45.4,-74.36666,12.250074778497218,33.561815209686756,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-01,0.494025,-45.4,-74.36666,12.130246903002263,33.58043150044978,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-02,0.494025,-45.4,-74.36666,11.949186690151691,33.61095000989735,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-03,0.494025,-45.4,-74.36666,12.0197943136096,33.59385964460671,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-04,0.494025,-45.4,-74.36666,12.122043527662754,33.5801263153553,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-05,0.494025,-45.4,-74.36666,11.990643033385277,33.593554459512234,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-06,0.494025,-45.4,-74.36666,11.84840236455202,33.605761863291264,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-07,0.494025,-45.4,-74.36666,11.829065836966038,33.61339149065316,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-08,0.494025,-45.4,-74.36666,11.974675749242305,33.602710012346506,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-09,0.494025,-45.4,-74.36666,12.046015816926957,33.59660631045699,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-10,0.494025,-45.4,-74.36666,12.229273362457752,33.5688344668597,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-11,0.494025,-45.4,-74.36666,12.392022469639778,33.56212039478123,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-12,0.494025,-45.4,-74.36666,12.409454642236232,33.55571150779724,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-13,0.494025,-45.4,-74.36666,12.146800142526626,33.55082854628563,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-14,0.494025,-45.4,-74.36666,12.319949957728387,33.47178560681641,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-15,0.494025,-45.4,-74.36666,12.600329607725143,33.422650806605816,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-16,0.494025,-45.4,-74.36666,13.035547967255116,33.36985378526151,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-17,0.494025,-45.4,-74.36666,13.522916355729103,33.32285528071225,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-18,0.494025,-45.4,-74.36666,13.333359789848327,33.43241672962904,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-19,0.494025,-45.4,-74.36666,12.77113560140133,33.513901149854064,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-20,0.494025,-45.4,-74.36666,12.752970984578132,33.48063597455621,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
2014-02-21,0.494025,-45.4,-74.36666,12.443879520893097,33.53617966175079,ACS15_110758_temp_sal_2014_(3).nc,110758,ACS15
