año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles
2016,6,110758,2.22,2.9,0.9
2016,7,110758,2.38,2.72,1.92
2016,8,110758,2.92,2.97,2.38
2016,9,110758,3.83,6.38,2.17
2016,10,110758,4.1,4.38,4.5
2016,11,110758,4.32,3.8,4.32
2016,12,110758,4.22,4.53,4.07
2016,13,110758,2.75,3.0,2.1
2016,14,110758,3.55,3.15,2.13
2016,15,110758,0.0,0.0,0.3
2016,16,110758,0.0,0.08,0.22
2016,17,110758,0.05,0.28,0.43
2016,18,110758,0.22,0.35,0.52
2016,19,110758,1.2,0.77,1.73
2016,20,110758,2.05,1.95,2.13
2016,21,110758,2.35,2.8,1.8
2016,22,110758,2.5,3.2,5.1
2016,23,110758,0.0,0.0,0.4
2016,24,110758,0.15,0.22,0.57
2016,25,110758,0.35,0.43,0.45
2016,26,110758,0.63,0.63,0.68
2016,27,110758,0.65,0.82,1.3
2016,28,110758,0.85,0.95,1.38
2016,29,110758,1.73,1.65,1.95
2016,30,110758,2.33,2.75,1.88
2016,31,110758,2.4,3.6,2.2
2016,32,110758,NA,NA,NA
2016,33,110758,NA,NA,NA
2016,34,110758,NA,NA,NA
2016,35,110758,NA,NA,NA
2016,36,110758,NA,NA,NA
2016,37,110758,NA,NA,NA
2016,38,110758,NA,NA,NA
2016,39,110758,NA,NA,NA
2016,40,110758,NA,NA,NA
2016,41,110758,NA,NA,NA
2016,42,110758,NA,NA,NA
2016,43,110758,NA,NA,NA
2016,44,110758,NA,NA,NA
2016,45,110758,NA,NA,NA
2016,46,110758,NA,NA,NA
2016,47,110758,NA,NA,NA
2016,48,110758,NA,NA,NA
2016,49,110758,NA,NA,NA
2016,50,110758,NA,NA,NA
2016,51,110758,NA,NA,NA
2016,52,110758,NA,NA,NA
2017,1,110758,NA,NA,NA
2017,2,110758,NA,NA,NA
2017,3,110758,NA,NA,NA
2017,4,110758,NA,NA,NA
2017,5,110758,NA,NA,NA
2017,6,110758,NA,NA,NA
2017,7,110758,NA,NA,NA
2017,8,110758,NA,NA,NA
2017,9,110758,NA,NA,NA
2017,10,110758,NA,NA,NA
2017,11,110758,NA,NA,NA
2017,12,110758,NA,NA,NA
2017,13,110758,NA,NA,NA
2017,14,110758,NA,NA,NA
2017,15,110758,NA,NA,NA
2017,16,110758,NA,NA,NA
2017,17,110758,NA,NA,NA
2017,18,110758,NA,NA,NA
2017,19,110758,NA,NA,NA
2017,20,110758,NA,NA,NA
2017,21,110758,NA,NA,NA
2017,22,110758,NA,NA,NA
2017,23,110758,NA,NA,NA
2017,24,110758,NA,NA,NA
2017,25,110758,NA,NA,NA
2017,26,110758,0.0,0.0,0.0
2017,27,110758,0.0,0.0,0.15
2017,28,110758,0.0,0.0,0.17
2017,29,110758,0.0,0.0,0.32
2017,30,110758,0.05,0.38,0.35
2017,31,110758,0.1,0.22,0.32
2017,32,110758,0.1,0.17,0.32
2017,33,110758,0.13,0.22,0.3
2017,34,110758,0.2,0.32,0.38
2017,35,110758,0.43,0.55,0.45
2017,36,110758,0.52,0.55,0.68
2017,37,110758,0.25,0.4,0.57
2017,38,110758,0.7,0.57,0.45
2017,39,110758,1.15,1.05,0.45
2017,40,110758,1.08,1.08,1.05
2017,41,110758,0.0,0.05,0.13
2017,42,110758,0.0,0.05,0.2
2017,43,110758,0.0,0.08,0.3
2017,44,110758,0.0,0.08,0.55
2017,45,110758,0.08,0.3,0.45
2017,46,110758,0.0,0.22,0.77
2017,47,110758,0.1,0.35,0.5
2017,48,110758,0.43,0.47,0.3
2017,49,110758,0.8,0.88,0.15
2017,50,110758,0.82,0.9,0.32
2017,51,110758,0.85,0.98,0.45
2017,52,110758,1.05,0.6,0.32
2018,1,110758,1.52,1.35,0.52
2018,2,110758,1.7,1.23,0.98
2018,3,110758,1.55,1.4,0.93
2018,4,110758,0.63,2.2,0.45
2018,5,110758,0.82,1.08,0.73
2018,6,110758,0.95,1.35,0.88
2018,7,110758,1.38,1.23,1.15
2018,8,110758,0.8,1.48,0.57
2018,9,110758,1.58,1.25,0.47
2018,10,110758,1.48,1.33,1.38
2018,11,110758,1.17,0.95,0.32
2018,12,110758,1.15,1.08,0.75
2018,13,110758,1.35,1.25,1.75
2018,14,110758,0.8,0.73,0.32
2018,15,110758,1.95,1.77,0.9
2018,16,110758,2.05,1.05,3.17
2018,17,110758,1.3,1.75,0.6
2018,18,110758,2.63,2.35,1.63
2018,19,110758,0.03,0.08,0.4
2018,20,110758,0.47,0.98,1.33
2018,21,110758,0.7,0.88,1.4
2018,22,110758,1.7,1.15,1.0
2018,23,110758,1.92,1.3,0.63
2018,24,110758,2.33,1.45,2.13
2018,25,110758,0.0,0.13,0.25
2018,26,110758,1.1,1.55,1.58
2018,27,110758,2.33,4.3,1.42
2018,28,110758,2.42,2.97,2.13
2018,29,110758,1.98,1.02,1.65
2018,30,110758,1.52,1.95,1.52
2018,31,110758,2.03,1.73,2.25
2018,32,110758,2.6,4.32,1.9
2018,33,110758,2.3,2.75,2.15
2018,34,110758,0.15,0.25,0.9
2018,35,110758,2.83,2.83,2.28
2018,36,110758,0.3,0.5,1.02
2018,37,110758,1.33,1.65,2.03
2018,38,110758,1.38,1.67,1.83
2018,39,110758,2.35,3.0,3.88
2018,40,110758,3.35,4.1,2.97
2018,41,110758,2.4,2.72,3.55
2018,42,110758,2.3,4.0,2.28
2018,43,110758,2.75,4.05,3.03
2018,44,110758,1.48,1.4,1.65
2018,45,110758,2.53,3.78,2.4
2018,46,110758,2.47,3.8,3.2
2018,47,110758,2.65,3.97,3.97
2018,48,110758,4.07,3.5,4.43
2018,49,110758,NA,NA,NA
2018,50,110758,NA,NA,NA
2018,51,110758,NA,NA,NA
2018,52,110758,NA,NA,NA
2019,1,110758,NA,NA,NA
2019,2,110758,NA,NA,NA
2019,3,110758,NA,NA,NA
2019,4,110758,NA,NA,NA
2019,5,110758,NA,NA,NA
2019,6,110758,NA,NA,NA
2019,7,110758,NA,NA,NA
2019,8,110758,NA,NA,NA
2019,9,110758,NA,NA,NA
2019,10,110758,NA,NA,NA
2019,11,110758,NA,NA,NA
2019,12,110758,NA,NA,NA
2019,13,110758,NA,NA,NA
2019,14,110758,NA,NA,NA
2019,15,110758,NA,NA,NA
2019,16,110758,NA,NA,NA
2019,17,110758,NA,NA,NA
2019,18,110758,NA,NA,NA
2019,19,110758,NA,NA,NA
2019,20,110758,NA,NA,NA
2019,21,110758,NA,NA,NA
2019,22,110758,NA,NA,NA
2019,23,110758,NA,NA,NA
2019,24,110758,NA,NA,NA
2019,25,110758,NA,NA,NA
2019,26,110758,NA,NA,NA
2019,27,110758,NA,NA,NA
2019,28,110758,NA,NA,NA
2019,29,110758,NA,NA,NA
2019,30,110758,NA,NA,NA
2019,31,110758,NA,NA,NA
2019,32,110758,NA,NA,NA
2019,33,110758,NA,NA,NA
2019,34,110758,NA,NA,NA
2019,35,110758,NA,NA,NA
2019,36,110758,NA,NA,NA
2019,37,110758,0.0,0.0,0.0
2019,38,110758,0.0,0.0,0.0
2019,39,110758,0.0,0.0,0.0
2019,40,110758,0.0,0.0,0.0
2019,41,110758,0.0,0.0,0.0
2019,42,110758,0.0,0.0,0.0
2019,43,110758,0.0,0.0,0.0
2019,44,110758,0.0,0.0,0.0
2019,45,110758,0.0,0.0,0.08
2019,46,110758,0.0,0.0,0.0
2019,47,110758,0.0,0.0,0.0
2019,48,110758,0.05,0.0,0.0
2019,49,110758,0.2,0.03,0.08
2019,50,110758,0.1,0.0,0.03
2019,51,110758,0.03,0.0,0.0
2019,52,110758,0.08,0.0,0.0
2020,1,110758,0.1,0.1,0.0
2020,2,110758,0.05,0.03,0.0
2020,3,110758,0.0,0.0,0.0
2020,4,110758,0.05,0.0,0.0
2020,5,110758,0.08,0.0,0.0
2020,6,110758,0.05,0.0,0.0
2020,7,110758,0.0,0.03,0.0
2020,8,110758,0.03,0.0,0.0
2020,9,110758,0.0,0.0,0.0
2020,10,110758,0.0,0.0,0.0
2020,11,110758,0.0,0.0,0.0
2020,12,110758,0.0,0.0,0.0
2020,13,110758,0.0,0.0,0.0
2020,14,110758,0.0,0.0,0.0
2020,15,110758,0.0,0.0,0.1
2020,16,110758,0.1,0.0,0.1
2020,17,110758,0.1,0.0,0.0
2020,18,110758,0.0,0.1,0.0
2020,19,110758,0.0,0.1,0.55
2020,20,110758,0.3,0.22,0.32
2020,21,110758,0.13,0.13,0.22
2020,22,110758,0.4,0.15,0.08
2020,23,110758,0.3,0.28,0.38
2020,24,110758,0.32,0.32,0.25
2020,25,110758,0.32,0.2,0.22
2020,26,110758,0.35,0.25,0.28
2020,27,110758,0.3,0.3,0.15
2020,28,110758,0.43,0.38,0.7
2020,29,110758,0.45,0.43,0.45
2020,30,110758,0.98,0.8,0.5
2020,31,110758,2.0,1.05,0.32
2020,32,110758,1.3,1.0,0.47
2020,33,110758,1.65,1.13,0.43
2020,34,110758,1.7,1.15,0.65
2020,35,110758,1.95,1.95,1.7
2020,36,110758,2.22,1.8,0.85
2020,37,110758,2.55,1.38,0.3
2020,38,110758,2.28,1.23,2.17
2020,39,110758,2.47,1.55,0.98
2020,40,110758,2.8,1.38,0.88
2020,41,110758,2.65,2.13,1.02
2020,42,110758,0.95,1.17,1.42
2020,43,110758,2.83,1.5,1.23
2020,44,110758,2.28,1.13,1.2
2020,45,110758,1.25,1.33,1.7
2020,46,110758,1.88,1.95,1.5
2020,47,110758,1.88,1.85,0.75
2020,48,110758,2.72,2.47,1.38
2020,49,110758,2.67,1.67,1.23
2020,50,110758,2.58,2.9,4.07
2020,51,110758,2.83,1.75,2.55
2020,52,110758,2.63,2.13,2.13
2021,1,110758,2.65,2.05,2.5
2021,2,110758,NA,NA,NA
2021,3,110758,NA,NA,NA
2021,4,110758,NA,NA,NA
2021,5,110758,NA,NA,NA
2021,6,110758,NA,NA,NA
2021,7,110758,NA,NA,NA
2021,8,110758,NA,NA,NA
2021,9,110758,NA,NA,NA
2021,10,110758,NA,NA,NA
2021,11,110758,NA,NA,NA
2021,12,110758,NA,NA,NA
2021,13,110758,NA,NA,NA
2021,14,110758,NA,NA,NA
2021,15,110758,NA,NA,NA
2021,16,110758,NA,NA,NA
2021,17,110758,NA,NA,NA
2021,18,110758,NA,NA,NA
2021,19,110758,NA,NA,NA
2021,20,110758,NA,NA,NA
2021,21,110758,NA,NA,NA
2021,22,110758,NA,NA,NA
2021,23,110758,NA,NA,NA
2021,24,110758,NA,NA,NA
2021,25,110758,NA,NA,NA
2021,26,110758,NA,NA,NA
2021,27,110758,NA,NA,NA
2021,28,110758,NA,NA,NA
2021,29,110758,NA,NA,NA
2021,30,110758,NA,NA,NA
2021,31,110758,NA,NA,NA
2021,32,110758,NA,NA,NA
2021,33,110758,NA,NA,NA
2021,34,110758,NA,NA,NA
2021,35,110758,NA,NA,NA
2021,36,110758,NA,NA,NA
2021,37,110758,NA,NA,NA
2021,38,110758,NA,NA,NA
2021,39,110758,NA,NA,NA
2021,40,110758,NA,NA,NA
2021,41,110758,NA,NA,NA
2021,42,110758,NA,NA,NA
2021,43,110758,NA,NA,NA
2021,44,110758,NA,NA,NA
2021,45,110758,NA,NA,NA
2021,46,110758,NA,NA,NA
2021,47,110758,NA,NA,NA
2021,48,110758,NA,NA,NA
2021,49,110758,NA,NA,NA
2021,50,110758,NA,NA,NA
2021,51,110758,NA,NA,NA
2021,52,110758,NA,NA,NA
2022,1,110758,0.0,0.0,0.0
2022,2,110758,0.0,0.0,0.0
2022,3,110758,0.0,0.0,0.0
2022,4,110758,0.0,0.0,0.0
2022,5,110758,0.0,0.0,0.0
2022,6,110758,0.0,0.0,0.0
2022,7,110758,0.0,0.0,0.0
2022,8,110758,0.0,0.0,0.0
2022,9,110758,0.0,0.0,0.0
2022,10,110758,0.0,0.0,0.0
2022,11,110758,0.0,0.0,0.0
2022,12,110758,0.0,0.0,0.0
2022,13,110758,0.0,0.0,0.0
2022,14,110758,0.0,0.0,0.0
2022,15,110758,0.0,0.0,0.0
2022,16,110758,0.0,0.0,0.0
2022,17,110758,0.0,0.0,0.0
2022,18,110758,0.02,0.03,0.03
2022,19,110758,0.0,0.0,0.0
2022,20,110758,0.02,0.05,0.0
2022,21,110758,0.17,0.1,0.13
2022,22,110758,0.08,0.08,0.08
2022,23,110758,0.0,0.0,0.0
2022,24,110758,0.05,0.03,0.0
2022,25,110758,0.4,0.25,0.18
2022,26,110758,0.0,0.0,0.0
2022,27,110758,0.25,0.13,0.22
2022,28,110758,0.57,0.43,0.03
2022,29,110758,0.47,0.27,0.02
2022,30,110758,1.03,0.73,0.78
2022,31,110758,0.85,0.58,0.5
2022,32,110758,0.72,0.6,0.47
2022,33,110758,1.33,1.12,0.57
2022,34,110758,1.98,1.92,1.62
2022,35,110758,1.82,2.02,1.32
2022,36,110758,1.62,1.33,0.9
2022,37,110758,1.67,1.38,0.95
2022,38,110758,2.17,1.65,0.75
2022,39,110758,1.67,1.27,0.72
2022,40,110758,2.77,2.75,2.3
2022,41,110758,2.65,7.45,7.22
2022,42,110758,2.58,3.37,2.77
2022,43,110758,2.87,8.55,7.3
2022,44,110758,2.82,1.87,2.17
2022,45,110758,1.23,1.2,2.35
2022,46,110758,1.08,1.22,0.53
2022,47,110758,2.63,2.32,2.5
2022,48,110758,2.18,1.78,1.15
2022,49,110758,5.1,3.77,1.52
2022,50,110758,0.65,0.55,0.4
2022,51,110758,1.38,1.28,0.85
2022,52,110758,1.67,1.55,1.2
2023,1,110758,2.63,3.15,3.5
2023,2,110758,2.77,1.45,0.73
2023,3,110758,2.4,1.93,2.75
2023,4,110758,1.5,1.0,0.83
2023,5,110758,2.8,2.4,2.8
2023,6,110758,1.88,1.43,1.08
2023,7,110758,2.23,2.2,2.6
2023,8,110758,1.87,1.67,1.3
2023,9,110758,2.65,1.67,1.02
2023,10,110758,2.47,2.13,2.38
2023,11,110758,2.37,2.22,1.62
2023,12,110758,1.75,1.5,1.27
2023,13,110758,1.85,1.62,1.37
2023,14,110758,1.9,1.73,1.72
2023,15,110758,NA,NA,NA
2023,16,110758,NA,NA,NA
2023,17,110758,NA,NA,NA
2023,18,110758,NA,NA,NA
2023,19,110758,NA,NA,NA
2023,20,110758,NA,NA,NA
2023,21,110758,NA,NA,NA
2023,22,110758,NA,NA,NA
2023,23,110758,NA,NA,NA
2023,24,110758,NA,NA,NA
2023,25,110758,NA,NA,NA
2023,26,110758,NA,NA,NA
2023,27,110758,NA,NA,NA
2023,28,110758,NA,NA,NA
2023,29,110758,NA,NA,NA
2023,30,110758,NA,NA,NA
2023,31,110758,NA,NA,NA
2023,32,110758,NA,NA,NA
2023,33,110758,NA,NA,NA
2023,34,110758,NA,NA,NA
2023,35,110758,NA,NA,NA
2023,36,110758,NA,NA,NA
2023,37,110758,NA,NA,NA
2023,38,110758,NA,NA,NA
2023,39,110758,NA,NA,NA
2023,40,110758,NA,NA,NA
2023,41,110758,NA,NA,NA
2023,42,110758,NA,NA,NA
2023,43,110758,NA,NA,NA
2023,44,110758,NA,NA,NA
2023,45,110758,NA,NA,NA
2023,46,110758,NA,NA,NA
2023,47,110758,NA,NA,NA
2023,48,110758,NA,NA,NA
2023,49,110758,NA,NA,NA
2023,50,110758,NA,NA,NA
2023,51,110758,NA,NA,NA
2023,52,110758,NA,NA,NA
2024,1,110758,NA,NA,NA
2024,2,110758,NA,NA,NA
2024,3,110758,NA,NA,NA
2024,4,110758,NA,NA,NA
2024,5,110758,NA,NA,NA
2024,6,110758,NA,NA,NA
2024,7,110758,NA,NA,NA
2024,8,110758,NA,NA,NA
2024,9,110758,NA,NA,NA
2024,10,110758,NA,NA,NA
2024,11,110758,NA,NA,NA
2024,12,110758,NA,NA,NA
2024,13,110758,NA,NA,NA
2024,14,110758,NA,NA,NA
2024,15,110758,NA,NA,NA
2024,16,110758,NA,NA,NA
2024,17,110758,NA,NA,NA
2024,18,110758,NA,NA,NA
2024,19,110758,0.0,0.3,0.63
2024,20,110758,0.02,0.08,0.23
2024,21,110758,0.18,0.37,0.35
2024,22,110758,0.12,0.02,0.3
2024,23,110758,1.08,0.77,1.0
2024,24,110758,1.05,1.25,1.02
2024,25,110758,2.62,1.48,1.5
2024,26,110758,1.77,1.35,0.98
2024,27,110758,0.3,0.37,0.32
2024,28,110758,0.57,0.65,0.4
2024,29,110758,0.63,0.13,0.08
2024,30,110758,1.23,0.85,0.72
2024,31,110758,NA,NA,NA
2024,32,110758,NA,NA,NA
2024,33,110758,NA,NA,NA
2024,34,110758,NA,NA,NA
2024,35,110758,NA,NA,NA
2024,36,110758,NA,NA,NA
2024,37,110758,NA,NA,NA
2024,38,110758,NA,NA,NA
2024,39,110758,NA,NA,NA
2024,40,110758,NA,NA,NA
2024,41,110758,NA,NA,NA
2024,42,110758,NA,NA,NA
2024,43,110758,NA,NA,NA
2024,44,110758,NA,NA,NA
2024,45,110758,NA,NA,NA
2024,46,110758,NA,NA,NA
2024,47,110758,NA,NA,NA
2024,48,110758,NA,NA,NA
2024,49,110758,NA,NA,NA
2024,50,110758,NA,NA,NA
2024,51,110758,NA,NA,NA
2024,52,110758,NA,NA,NA
