anio,semana,temperatura_media_C,salinidad_media_PSU,temperatura_min_C,temperatura_max_C,salinidad_min_PSU,salinidad_max_PSU,n_dias
2023,16,4.46,33.806,4.306,4.61,33.751,33.851,7
2023,17,4.507,33.793,4.333,4.637,33.746,33.825,7
2023,18,4.79,33.759,4.661,4.967,33.738,33.775,7
2023,19,5.648,33.751,5.076,5.982,33.702,33.841,7
2023,20,6.557,33.929,6.337,6.7,33.875,33.973,7
2023,21,6.808,33.967,6.539,7.054,33.931,33.999,7
2023,22,6.828,33.914,6.718,6.935,33.9,33.927,7
2023,23,7.311,33.893,6.901,7.786,33.806,33.959,7
2023,24,8.075,33.952,7.695,8.92,33.884,34.006,7
2023,25,11.197,33.305,10.05,11.791,32.275,33.883,7
2023,26,11.466,33.289,10.315,11.986,32.554,33.983,7
2023,27,10.741,33.965,10.1,11.545,33.76,34.054,7
2023,28,13.03,33.406,11.937,13.655,33.186,33.632,7
2023,29,13.442,33.11,12.919,13.953,32.963,33.287,7
2023,30,13.11,33.34,11.999,13.693,33.018,33.668,7
2023,31,12.727,33.596,11.881,13.504,33.216,33.725,7
2023,32,14.078,33.24,13.617,14.51,33.055,33.468,7
2023,33,13.417,33.495,12.662,14.485,33.07,33.775,7
2023,34,12.691,33.735,12.648,12.753,33.653,33.778,7
2023,35,12.952,33.619,12.816,13.038,33.479,33.76,7
2023,36,12.524,33.886,12.333,12.906,33.534,34.059,7
2023,37,11.932,34.025,11.581,12.356,34.005,34.05,7
2023,38,10.85,34.064,10.527,11.508,34.013,34.09,7
2023,39,10.496,33.896,10.38,10.603,33.764,34.061,7
2023,40,9.519,33.789,8.984,10.166,33.77,33.811,7
2023,41,8.554,33.791,8.371,8.914,33.767,33.818,7
2023,42,8.298,33.838,8.126,8.5,33.815,33.849,7
2023,43,7.681,33.822,7.514,8.006,33.786,33.854,7
2023,44,7.088,33.757,6.477,7.468,33.75,33.774,7
2023,45,6.624,33.738,6.376,6.805,33.711,33.756,7
2023,46,6.185,33.671,6.133,6.239,33.619,33.708,7
2023,47,6.063,33.614,5.954,6.229,33.601,33.626,7
2023,48,5.375,33.644,5.209,5.81,33.606,33.682,7
2023,49,5.081,33.699,4.88,5.354,33.68,33.72,7
2023,50,5.02,33.732,4.729,5.642,33.716,33.749,7
2023,51,5.152,33.732,4.561,5.624,33.713,33.759,7
2023,52,4.589,33.801,4.282,4.919,33.769,33.85,7
2024,1,4.345,33.896,4.058,4.787,33.866,33.916,7
2024,2,4.821,33.881,4.476,5.07,33.865,33.924,7
2024,3,3.619,33.98,3.129,4.294,33.938,34.001,7
2024,4,3.963,33.947,3.734,4.351,33.884,33.986,7
2024,5,4.389,33.808,4.029,4.695,33.746,33.871,7
2024,6,3.516,33.811,3.156,3.969,33.781,33.833,7
2024,7,3.009,33.892,2.84,3.178,33.838,33.926,7
2024,8,3.371,33.958,3.198,3.641,33.855,34.061,7
2024,9,4.181,34.217,3.799,4.653,34.1,34.317,7
2024,10,4.764,34.341,4.659,4.918,34.333,34.346,7
2024,11,4.714,34.331,4.23,5.02,34.321,34.339,7
2024,12,4.538,34.301,4.343,4.673,34.285,34.321,7
2024,13,4.056,34.278,3.986,4.261,34.254,34.313,7
2024,14,3.817,34.339,3.721,3.954,34.327,34.357,7
2024,15,4.434,34.308,3.896,4.796,34.294,34.356,7
2024,16,4.699,34.318,4.63,4.758,34.312,34.328,7
2024,17,4.99,34.336,4.636,5.33,34.331,34.339,7
2024,18,5.744,34.233,5.415,5.983,34.167,34.327,7
2024,19,5.591,34.136,5.548,5.625,33.979,34.2,7
2024,20,6.154,33.799,5.674,6.521,33.712,33.907,7
2024,21,6.646,33.694,6.138,7.56,33.629,33.724,7
2024,22,9.205,33.481,7.849,9.74,33.372,33.615,7
2024,23,9.939,33.319,9.354,10.371,33.267,33.348,7
2024,24,10.499,33.399,10.049,10.87,33.331,33.488,7
2024,25,11.499,33.21,11.237,11.93,32.916,33.347,7
2024,26,11.528,33.16,11.127,11.847,32.907,33.27,7
2024,27,12.089,33.281,11.81,12.528,33.206,33.378,7
2024,28,12.023,33.071,11.819,12.382,33.025,33.114,7
2024,29,13.276,33.116,12.415,14.476,32.752,33.261,7
2024,30,15.123,32.645,14.79,15.507,32.565,32.744,7
2024,31,15.08,32.75,14.845,15.612,32.612,32.824,7
2024,32,16.507,32.611,16.047,16.685,32.541,32.701,7
2024,33,16.58,32.688,16.234,16.8,32.52,32.856,7
2024,34,15.693,33.003,15.241,16.109,32.913,33.031,7
2024,35,14.544,33.038,14.047,15.09,32.985,33.093,7
2024,36,14.127,33.05,14.011,14.242,33.006,33.077,7
2024,37,13.761,32.976,13.367,14.075,32.949,33.001,7
2024,38,12.835,32.886,12.221,13.277,32.823,32.955,7
2024,39,11.746,32.983,11.477,12.009,32.848,33.056,7
2024,40,11.111,33.077,10.672,11.354,33.063,33.092,7
2024,41,10.073,33.216,9.937,10.412,33.126,33.287,7
2024,42,10.183,33.09,10.002,10.288,33.035,33.174,7
2024,43,9.976,33.017,9.754,10.122,32.997,33.04,7
2024,44,8.822,33.019,8.289,9.56,32.995,33.074,7
2024,45,8.64,33.211,8.173,8.959,33.118,33.252,7
2024,46,8.35,33.168,8.077,8.589,33.006,33.265,7
2024,47,7.273,33.232,6.925,7.884,33.121,33.299,7
2024,48,7.14,33.351,6.962,7.408,33.328,33.369,7
2024,49,6.505,33.347,6.366,6.771,33.309,33.381,7
2024,50,6.193,33.372,5.609,6.895,33.299,33.474,7
2024,51,5.216,33.467,4.929,5.711,33.457,33.482,7
2024,52,5.141,33.53,4.643,5.43,33.492,33.557,7
2025,1,5.099,33.558,4.989,5.21,33.548,33.568,2
