variable,shap_importancia_media_abs
parasitos_totales,1.2773577757886023
adultos_moviles,0.886330522227676
hembras_ovigeras,0.6559007418970442
juveniles,0.5693723892800908
temperatura,0.32577536875896446
salinidad,0.1387714820931947
semana_cos,0.10635175413185645
estacion_Otoño,0.05678801836731357
semana_sin,0.04161024649679902
estacion_Primavera,0.017295136747136078
estacion_Invierno,0.015974462963727603
estacion_Verano,0.01579007728871459
