anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,centro,region,indice_temporal,cluster_original,cluster,PCA1,PCA2,tiempo_decimal
2020,6,32677,0.12,0.62,0.04,6.586,33.569,Noruega,Invierno,0.78,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,318,2,2,-1.000019235536885,-0.6182039457318641,2020.0943396226414
2020,7,32677,0.17,0.74,0.02,6.347,33.525,Noruega,Invierno,0.93,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,319,2,2,-0.9309889911581228,-0.6784061181002821,2020.1132075471698
2020,8,32677,0.13,0.43,0.08,6.195,33.424,Noruega,Invierno,0.64,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,320,2,2,-0.9992878665004846,-0.588346570053191,2020.132075471698
2020,9,32677,0.21,0.49,0.07,5.714,33.379,Noruega,Invierno,0.77,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,321,2,2,-0.9362276167534976,-0.702409310075582,2020.1509433962265
2020,10,32677,0.18,0.53,0.18,5.253,33.439,Noruega,Invierno,0.8899999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,322,2,2,-0.9818364489735618,-0.8415212847911466,2020.1698113207547
2020,11,32677,0.16,0.65,0.25,5.253,33.354,Noruega,Invierno,1.06,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,323,2,2,-0.9045265155868164,-0.8157765566844866,2020.188679245283
2020,12,32677,0.13,0.69,0.28,5.411,33.503,Noruega,Invierno,1.1,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,324,2,2,-0.9614503088535856,-0.873371211899195,2020.2075471698113
2020,13,32677,0.19,0.9,0.22,5.654,33.557,Noruega,Invierno,1.31,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,325,2,2,-0.8715474351487961,-0.912921372634482,2020.2264150943397
2020,14,32677,0.15,0.81,0.09,5.665,33.665,Noruega,Primavera,1.05,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,326,2,2,-1.0304466395248684,-0.9076347164942569,2020.245283018868
2020,15,32677,0.08,0.95,0.21,5.824,33.618,Noruega,Primavera,1.24,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,327,2,2,-0.9780244614301388,-0.8630045093929876,2020.2641509433963
2020,16,32677,0.17,0.86,0.16,5.801,33.624,Noruega,Primavera,1.19,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,328,2,2,-0.9400450985152672,-0.8937114862266105,2020.2830188679245
2020,17,32677,0.15,1.25,0.09,6.376,33.571,Noruega,Primavera,1.49,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,329,2,2,-0.8039398976449972,-0.7893575839075605,2020.301886792453
2020,18,32677,0.26,0.87,0.07,6.57,33.436,Noruega,Primavera,1.2,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,330,2,2,-0.7305112872955583,-0.6659112644800473,2020.3207547169811
2020,19,32677,0.19,0.71,0.14,6.642,33.493,Noruega,Primavera,1.04,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,331,2,2,-0.8316641185057491,-0.6394649221288109,2020.3396226415093
2020,20,32677,0.19,0.65,0.05,6.659,33.577,Noruega,Primavera,0.8900000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,332,2,2,-0.9177019721403911,-0.6552434468470784,2020.3584905660377
2020,21,32677,0.26,0.55,0.09,7.64,33.546,Noruega,Primavera,0.9,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,333,2,2,-0.7555885463525569,-0.4854196805535833,2020.377358490566
2020,22,32677,0.26,0.56,0.15,8.705,33.462,Noruega,Primavera,0.97,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,334,2,2,-0.5920886110953283,-0.25208320321924643,2020.3962264150944
2020,23,32677,0.17,0.34,0.06,9.986,33.421,Noruega,Primavera,0.5700000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,335,2,2,-0.6326414321806024,0.11911391956657778,2020.4150943396226
2020,24,32677,0.16,0.46,0.69,10.328,33.147,Noruega,Primavera,1.31,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,336,2,2,-0.2146098627780544,0.18044156983833004,2020.433962264151
2020,25,32677,0.15,1.0,0.23,12.645,32.915,Noruega,Primavera,1.38,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,337,1,1,0.0645067541605298,0.7836056265921785,2020.4528301886792
2020,26,32677,0.16,1.76,1.23,13.966,32.685,Noruega,Primavera,3.15,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,338,1,1,0.8891271710706945,0.7963295682113696,2020.4716981132076
2020,27,32677,0.21,4.2,0.87,13.308,32.95,Noruega,Verano,5.28,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,339,1,1,1.2735698250946614,0.1790245652134519,2020.4905660377358
2020,28,32677,0.28,1.93,1.24,12.611,33.343,Noruega,Verano,3.45,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,340,1,1,0.6362188367527077,0.05041335995155726,2020.5094339622642
2020,29,32677,0.25,2.09,1.53,13.744,33.556,Noruega,Verano,3.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,341,1,1,0.7758236436358694,0.05346294407292837,2020.5283018867924
2020,30,32677,0.33,2.8,0.71,13.723,33.495,Noruega,Verano,3.84,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,342,1,1,0.7515586697577811,0.1275672822186447,2020.5471698113208
2020,31,32677,0.25,1.63,0.21,14.647,33.386,Noruega,Verano,2.09,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,343,1,1,0.3040660739872361,0.7214653207131962,2020.566037735849
2020,32,32677,0.45,1.05,1.62,14.942,33.031,Noruega,Verano,3.12,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,344,1,1,1.0672364754216133,0.6300180989653875,2020.5849056603774
2020,33,32677,0.48,1.76,1.91,15.261,32.339,Noruega,Verano,4.15,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,345,1,1,1.7320773502654467,0.9045585296289254,2020.6037735849056
2020,34,32677,0.47,1.34,1.02,15.188,31.77,Noruega,Verano,2.83,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,346,1,1,1.5099816340357608,1.5248163045106897,2020.622641509434
2020,35,32677,0.72,2.49,1.02,14.527,31.59,Noruega,Verano,4.23,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,347,1,1,2.074050130403743,1.1859980782985642,2020.6415094339623
2020,36,32677,0.92,2.86,1.01,14.446,31.663,Noruega,Verano,4.79,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,348,1,1,2.321140078198179,0.9592416068585792,2020.6603773584907
2020,37,32677,1.07,3.42,1.08,13.961,32.153,Noruega,Verano,5.57,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,349,1,1,2.3807306589757102,0.3828405673120959,2020.6792452830189
2020,38,32677,1.68,6.65,4.29,13.095,32.425,Noruega,Verano,12.62,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,350,0,0,4.865904605363538,-1.5856692537042387,2020.698113207547
2020,39,32677,0.38,0.89,0.2,12.338,32.646,Noruega,Verano,1.47,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,351,1,1,0.3327697679316748,0.786886783559506,2020.7169811320755
2020,40,32677,0.25,1.18,1.36,12.13,32.374,Noruega,Otoño,2.79,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,352,1,1,0.8327317555855702,0.6534079194057014,2020.7358490566037
2020,41,32677,0.39,2.7,0.69,11.805,32.47,Noruega,Otoño,3.78,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,353,1,1,1.043077601420596,0.37526364254536343,2020.754716981132
2020,42,32677,0.44,11.3,4.04,10.851,32.743,Noruega,Otoño,15.78,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,354,0,0,4.476410976931401,-2.205306540293422,2020.7735849056603
2021,23,32677,0.0,0.0,0.0,12.069,33.295,Noruega,Primavera,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,387,2,2,-0.6571532163859377,0.7475505719566119,2021.4150943396226
2021,24,32677,0.0,0.0,0.02,11.38,33.844,Noruega,Primavera,0.02,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,388,2,2,-0.9557622749075211,0.2829461785730377,2021.433962264151
2021,25,32677,0.0,0.01,1.24,11.874,33.898,Noruega,Primavera,1.25,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,389,2,2,-0.4599578478437376,0.04313275076225351,2021.4528301886792
2021,26,32677,0.0,1.76,0.31,12.402,33.73,Noruega,Primavera,2.07,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,390,2,2,-0.22552358828125987,0.18688760495454176,2021.4716981132076
2021,27,32677,0.0,1.85,0.22,14.224,33.451,Noruega,Verano,2.0700000000000003,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,391,1,1,0.0589127389652335,0.7028952049982111,2021.4905660377358
2021,28,32677,0.18,0.49,0.25,14.275,33.175,Noruega,Verano,0.92,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,392,1,1,0.0043704076720717955,0.9925106920972334,2021.5094339622642
2021,29,32677,0.05,1.11,0.42,13.651,33.186,Noruega,Verano,1.58,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,393,1,1,0.04766066411635132,0.799029527672398,2021.5283018867924
2021,30,32677,0.07,0.85,0.51,14.591,33.089,Noruega,Verano,1.43,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,394,1,1,0.16338487960820935,1.0422161647102095,2021.5471698113208
2021,31,32677,0.08,2.95,0.33,14.753,32.978,Noruega,Verano,3.3600000000000003,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,395,1,1,0.7305015995322576,0.8379133659567313,2021.566037735849
2021,32,32677,0.48,2.65,1.59,15.36,32.826,Noruega,Verano,4.72,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,396,1,1,1.6428094322855886,0.5635071857535487,2021.5849056603774
2021,33,32677,0.17,2.31,0.44,14.55,32.936,Noruega,Verano,2.92,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,397,1,1,0.6867667066194045,0.8524786585427699,2021.6037735849056
2021,34,32677,0.41,1.11,0.21,13.945,33.205,Noruega,Verano,1.73,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,398,1,1,0.33094219284805254,0.6954949670369663,2021.622641509434
2021,35,32677,0.14,0.36,0.14,13.561,33.197,Noruega,Verano,0.64,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,399,1,1,-0.18840405160629395,0.91579558742003,2021.6415094339623
2021,36,32677,0.2,0.57,0.14,13.186,33.196,Noruega,Verano,0.91,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,400,1,1,-0.10972891920555139,0.7792997334707819,2021.6603773584907
2021,37,32677,0.14,1.12,0.4,12.95,33.336,Noruega,Verano,1.66,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,401,1,1,-0.0034171384252512428,0.5313254297578517,2021.6792452830189
2021,38,32677,0.2,1.5,0.51,12.529,33.185,Noruega,Verano,2.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,402,1,1,0.2247218108421681,0.4222925621733578,2021.698113207547
2021,39,32677,0.1,2.33,1.32,12.117,33.267,Noruega,Verano,3.75,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,403,1,1,0.5885051906377802,0.018803141940161167,2021.7169811320755
2021,40,32677,0.14,3.69,0.46,11.925,33.125,Noruega,Otoño,4.29,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,404,1,1,0.7041162941829346,0.036378238951605996,2021.7358490566037
2021,41,32677,0.11,0.74,0.13,11.645,32.989,Noruega,Otoño,0.98,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,405,1,1,-0.20916421056245363,0.6407104247040284,2021.754716981132
2021,42,32677,0.19,0.49,0.09,10.999,33.038,Noruega,Otoño,0.7699999999999999,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,406,2,2,-0.29764479821141987,0.49665585705199283,2021.7735849056603
2021,43,32677,0.2,0.47,0.06,10.837,33.04,Noruega,Otoño,0.73,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,407,2,2,-0.32120209614495465,0.4702409619204902,2021.7924528301887
2021,44,32677,0.15,0.26,0.04,10.587,32.807,Noruega,Otoño,0.45,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,408,2,2,-0.3544086996231104,0.6304339111973659,2021.811320754717
2021,45,32677,0.11,0.42,0.11,10.3,32.551,Noruega,Otoño,0.64,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,409,1,1,-0.23760126509865137,0.7102014723532436,2021.8301886792453
2021,46,32677,0.21,0.68,0.03,9.934,32.316,Noruega,Otoño,0.92,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,410,1,1,-0.03443567102953953,0.7058803630185023,2021.8490566037735
2021,47,32677,0.11,0.52,0.09,9.246,32.552,Noruega,Otoño,0.72,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,411,2,2,-0.31871708258594683,0.501387797724507,2021.867924528302
2021,48,32677,0.26,0.7,0.08,7.902,32.576,Noruega,Otoño,1.04,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,412,2,2,-0.26846169073216597,0.1265181720956108,2021.8867924528302
2021,49,32677,0.34,0.91,0.05,7.247,32.972,Noruega,Otoño,1.3,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,413,2,2,-0.38304350353031824,-0.3053353829242553,2021.9056603773586
2021,50,32677,0.23,0.67,0.07,7.578,33.124,Noruega,Otoño,0.97,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,414,2,2,-0.5804061847317717,-0.240588214921903,2021.9245283018868
2021,51,32677,0.23,0.71,0.08,7.227,33.226,Noruega,Otoño,1.02,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,415,2,2,-0.6438518803974536,-0.37657638253861536,2021.9433962264152
2021,52,32677,0.16,0.7,0.12,6.683,33.243,Noruega,Otoño,0.98,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,416,2,2,-0.7571070540746472,-0.458049153529491,2021.9622641509434
2022,1,32677,0.27,0.78,0.28,6.546,33.438,Noruega,Invierno,1.33,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,417,2,2,-0.6672919858475053,-0.7138221449071074,2022.0
2022,2,32677,0.27,1.09,0.15,6.501,33.5,Noruega,Invierno,1.51,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,418,2,2,-0.6657868749434296,-0.7780453251393389,2022.0188679245282
2022,3,32677,0.25,1.43,0.13,6.688,33.782,Noruega,Invierno,1.81,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,419,2,2,-0.7076606607050426,-0.9522710486908186,2022.0377358490566
2022,4,32677,0.19,1.46,0.17,6.644,33.86,Noruega,Invierno,1.82,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,420,2,2,-0.7800787223500579,-0.9890953444464368,2022.0566037735848
2022,5,32677,0.39,1.35,0.32,6.223,33.951,Noruega,Invierno,2.06,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,421,2,2,-0.6400720995232078,-1.2515945051554522,2022.0754716981132
2022,6,32677,0.38,1.14,0.24,6.134,33.92,Noruega,Invierno,1.76,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,422,2,2,-0.7315646915594523,-1.1904929013542218,2022.0943396226414
2022,7,32677,0.49,1.6,0.09,5.734,33.85,Noruega,Invierno,2.18,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,423,2,2,-0.5678724767550011,-1.3214364253328867,2022.1132075471698
2022,8,32677,0.37,1.49,0.07,5.515,33.735,Noruega,Invierno,1.93,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,424,2,2,-0.6901908682605346,-1.2042283988450846,2022.132075471698
2022,9,32677,0.41,1.23,0.04,5.498,33.665,Noruega,Invierno,1.68,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,425,2,2,-0.7039995281180051,-1.1378180308405714,2022.1509433962265
2022,10,32677,0.37,1.23,0.08,5.563,33.724,Noruega,Invierno,1.6800000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,426,2,2,-0.7466454481151952,-1.1489832312846442,2022.1698113207547
2022,11,32677,0.47,1.01,0.13,5.633,33.78,Noruega,Invierno,1.61,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,427,2,2,-0.708555203340571,-1.2013461553883007,2022.188679245283
2022,12,32677,0.49,0.92,0.11,6.03,33.875,Noruega,Invierno,1.5200000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,428,2,2,-0.7253711133501808,-1.1760192890943555,2022.2075471698113
2022,13,32677,0.3,0.86,0.05,6.074,33.903,Noruega,Invierno,1.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,429,2,2,-0.9546318073852186,-1.055665287250239,2022.2264150943397
2022,14,32677,0.48,0.87,0.05,6.076,33.897,Noruega,Primavera,1.4,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,430,2,2,-0.7767723264548242,-1.1524359858327768,2022.245283018868
2022,15,32677,0.45,0.88,0.09,6.343,33.927,Noruega,Primavera,1.4200000000000002,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,431,2,2,-0.7753062110333122,-1.1155058382861194,2022.2641509433963
2022,16,32677,0.17,0.42,0.12,7.126,33.862,Noruega,Primavera,0.71,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,432,2,2,-1.0524751279588862,-0.7086773955337787,2022.2830188679245
2022,17,32677,0.1,0.25,0.13,6.975,33.773,Noruega,Primavera,0.48,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,433,2,2,-1.136419393670761,-0.6195947779192882,2022.301886792453
2022,18,32677,0.12,0.46,0.15,7.031,34.002,Noruega,Primavera,0.7300000000000001,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,434,2,2,-1.1485460119387934,-0.797095084123142,2022.3207547169811
2022,19,32677,0.14,0.61,0.33,7.392,34.063,Noruega,Primavera,1.08,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,435,2,2,-1.0124548708798242,-0.8456850004957914,2022.3396226415093
2022,20,32677,0.15,1.25,0.84,8.057,34.095,Noruega,Primavera,2.24,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,436,2,2,-0.5859513767754743,-0.9743950823699827,2022.3584905660377
2022,21,32677,0.14,1.3,0.73,9.087,34.019,Noruega,Primavera,2.17,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,437,2,2,-0.4936352217588563,-0.7118734772022518,2022.377358490566
2022,22,32677,0.45,2.26,1.29,9.766,33.978,Noruega,Primavera,4.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,438,2,2,0.35853816908811376,-1.0232039396390165,2022.3962264150944
2022,23,32677,0.3,2.41,0.32,9.722,33.985,Noruega,Primavera,3.03,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,439,2,2,-0.12587859832188958,-0.7404312598297659,2022.4150943396226
2022,24,32677,0.39,1.93,0.65,10.008,33.748,Noruega,Primavera,2.97,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,440,2,2,0.08995898731448758,-0.5965669075486023,2022.433962264151
2022,25,32677,0.28,1.04,0.89,10.948,33.478,Noruega,Primavera,2.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,441,2,2,0.04612931004529415,-0.1121203745758965,2022.4528301886792
2022,26,32677,0.43,2.71,0.94,12.176,33.251,Noruega,Primavera,4.08,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,442,1,1,0.8725266219572444,-0.11100655391342003,2022.4716981132076
2022,27,32677,0.35,2.84,0.68,11.905,33.01,Noruega,Verano,3.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,443,1,1,0.8107680414972288,0.07018086073298851,2022.4905660377358
2022,28,32677,0.33,2.32,0.92,11.979,32.987,Noruega,Verano,3.57,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,444,1,1,0.7618328817112174,0.13445569837896112,2022.5094339622642
2022,29,32677,0.4,1.23,0.52,12.409,32.887,Noruega,Verano,2.15,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,445,1,1,0.4672268551253741,0.5106494525504156,2022.5283018867924
2022,30,32677,0.18,0.37,0.25,12.991,32.8,Noruega,Verano,0.8,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,446,1,1,0.015348702270205895,0.9981546125818808,2022.5471698113208
2022,31,32677,0.42,3.16,0.76,13.429,32.742,Noruega,Verano,4.34,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,447,1,1,1.2563363990874055,0.4065829481476246,2022.566037735849
2022,32,32677,0.42,1.37,0.08,13.694,32.723,Noruega,Verano,1.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,448,1,1,0.5480212976536666,0.923360449586414,2022.5849056603774
2022,33,32677,0.24,0.54,0.14,14.071,32.6,Noruega,Verano,0.92,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,449,1,1,0.26604069086766025,1.2867982562430689,2022.6037735849056
2022,34,32677,0.89,1.58,0.8,13.705,32.033,Noruega,Verano,3.2700000000000005,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,450,1,1,1.6358202512665363,0.8727364810274139,2022.622641509434
2022,35,32677,0.3,3.1,1.1,13.351,32.014,Noruega,Verano,4.5,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,451,1,1,1.56867707158177,0.82371503159159,2022.6415094339623
2022,36,32677,0.43,1.76,0.81,13.293,32.047,Noruega,Verano,3.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,452,1,1,1.2023036118666612,1.0091121779923002,2022.6603773584907
2022,37,32677,0.27,0.53,0.13,13.087,32.053,Noruega,Verano,0.93,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,453,1,1,0.43530473711519874,1.4203015996539117,2022.6792452830189
2022,38,32677,0.48,3.15,0.53,12.608,32.19,Noruega,Verano,4.16,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,454,1,1,1.387183657179463,0.6107528219480144,2022.698113207547
2022,39,32677,0.34,1.7,0.48,12.428,32.516,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,455,1,1,0.6850505346768566,0.7046156842454206,2022.7169811320755
2022,40,32677,0.71,2.64,1.21,12.17,33.329,Noruega,Otoño,4.5600000000000005,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,456,1,1,1.1910856399822731,-0.3679807082856336,2022.7358490566037
2022,41,32677,0.46,2.21,1.72,11.871,33.414,Noruega,Otoño,4.39,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,457,1,1,0.9673364238256907,-0.39232488637175317,2022.754716981132
2022,42,32677,0.15,0.68,0.29,11.395,33.241,Noruega,Otoño,1.12,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,458,2,2,-0.2596254679517148,0.39067884257088387,2022.7735849056603
2022,43,32677,0.32,2.01,0.54,11.03,32.998,Noruega,Otoño,2.87,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,459,1,1,0.42809518242206607,0.09901844400960047,2022.7924528301887
2022,44,32677,0.46,2.82,1.34,10.91,32.623,Noruega,Otoño,4.62,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,460,1,1,1.2408055357143586,-0.10089745827188967,2022.811320754717
2022,45,32677,1.46,5.26,1.94,10.756,32.227,Noruega,Otoño,8.66,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,461,0,0,3.2427851948364017,-0.9832052298002772,2022.8301886792453
2022,46,32677,6.05,7.31,2.04,10.168,32.176,Noruega,Otoño,15.4,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,462,0,0,8.192525634166612,-3.946720644307487,2022.8490566037735
2022,47,32677,7.68,12.15,3.85,9.293,32.574,Noruega,Otoño,23.68,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,463,0,0,11.490253846873088,-6.473428885775246,2022.867924528302
2023,29,32677,0.0,0.0,0.0,13.726,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,497,1,1,-0.6346828669390564,0.8726166044574074,2023.5283018867924
2023,30,32677,0.0,0.0,0.0,14.022,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,498,1,1,-0.6066636132032708,0.927915015339604,2023.5471698113208
2023,31,32677,0.0,0.0,0.0,14.601,33.498,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,499,1,1,-0.5066229699667849,1.0981837679278563,2023.566037735849
2023,32,32677,0.0,0.0,0.02,13.891,33.253,Noruega,Verano,0.02,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,500,1,1,-0.4585327682140527,1.1083732476856574,2023.5849056603774
2023,33,32677,0.0,0.05,0.28,14.253,33.301,Noruega,Verano,0.33,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,501,1,1,-0.3317646281632619,1.0754754816820784,2023.6037735849056
2023,34,32677,0.03,0.43,2.06,14.243,33.132,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,502,1,1,0.5579239972936818,0.6627853255831059,2023.622641509434
2023,35,32677,0.09,2.98,3.41,13.815,33.103,Noruega,Verano,6.48,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,503,1,1,1.7911833821563476,-0.17519198191717916,2023.6415094339623
2023,36,32677,0.24,2.75,0.41,13.822,32.841,Noruega,Verano,3.4000000000000004,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,504,1,1,0.8329651241715565,0.6712966282986768,2023.6603773584907
2023,37,32677,0.09,0.29,0.04,13.652,32.776,Noruega,Verano,0.42,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,505,1,1,-0.1000746627020796,1.249915889272907,2023.6792452830189
2023,38,32677,0.09,0.08,0.04,13.311,32.675,Noruega,Verano,0.21,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,506,1,1,-0.14428081643122148,1.2810993348296587,2023.698113207547
2023,39,32677,0.08,0.12,0.02,13.535,32.401,Noruega,Verano,0.22,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,507,1,1,-0.009310416271722584,1.4920633092949849,2023.7169811320755
2023,40,32677,0.18,0.19,0.06,13.432,32.376,Noruega,Otoño,0.43,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,508,1,1,0.12184421818581129,1.4117150436999997,2023.7358490566037
2023,41,32677,0.15,0.38,0.01,12.515,32.447,Noruega,Otoño,0.54,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,509,1,1,0.006791664050509402,1.195572334574515,2023.754716981132
2023,42,32677,0.19,0.54,0.21,11.447,32.591,Noruega,Otoño,0.94,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,510,1,1,0.0007013451275271231,0.8124572319982499,2023.7735849056603
2023,43,32677,0.31,0.69,0.22,10.471,32.503,Noruega,Otoño,1.22,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,511,1,1,0.10591665131388141,0.5903599251428103,2023.7924528301887
2023,44,32677,0.4,0.68,0.24,9.298,32.563,Noruega,Otoño,1.32,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,512,2,2,0.059735423479619666,0.2822093872726163,2023.811320754717
2023,45,32677,0.21,0.68,0.01,9.376,32.59,Noruega,Otoño,0.9,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,513,2,2,-0.2152897210823572,0.44131981890905286,2023.8301886792453
2023,46,32677,0.32,0.71,0.04,9.096,32.67,Noruega,Otoño,1.07,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,514,2,2,-0.1519989689601488,0.26800729041801485,2023.8490566037735
