anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,centro,region,carga_total_piojos,adultos_totales,indice_temporal,cluster,PCA1,PCA2
2014,1,110758,3.8,1.65,1.6,11.579,33.566,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.049999999999999,5.449999999999999,1,1,2.3600781152785486,-0.38435524198582605
2014,2,110758,2.42,2.38,2.47,12.063,33.586,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.27,4.8,2,1,2.1925932698713217,-0.45695729476532576
2014,3,110758,3.78,3.28,4.4,13.511,33.472,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,11.46,7.06,3,1,4.2467552621067295,-0.2960236225067004
2014,4,110758,4.38,3.03,1.1,12.662,33.529,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.51,7.41,4,1,3.284448064943535,-0.15358968848766813
2014,5,110758,6.6,5.45,1.77,12.076,33.591,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,13.82,12.05,5,1,6.171077145054541,-0.5166058170543456
2014,6,110758,0.0,0.03,1.05,11.976,33.598,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.08,0.03,6,0,-1.0717191047375185,-0.22481424975165973
2014,7,110758,0.0,0.2,0.45,12.448,33.5,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.65,0.2,7,0,-1.1800126845054855,0.0022948535240823334
2014,8,110758,0.08,0.65,0.43,12.719,33.497,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.16,0.73,8,0,-0.8977568421082825,0.036445525443964
2014,9,110758,0.45,1.92,4.05,12.549,33.575,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.42,2.37,9,0,1.2920938315019819,-0.5108270269574058
2014,10,110758,1.85,4.55,2.03,13.129,33.544,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.43,6.4,10,1,2.8305141887023137,-0.30272505318807935
2014,11,110758,4.35,3.78,2.7,12.18,33.591,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,10.829999999999998,8.129999999999999,11,1,4.220880504232259,-0.5189540599284375
2014,12,110758,4.57,3.65,2.88,11.099,33.693,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,11.100000000000001,8.22,12,1,4.328841024342454,-0.8345510275380739
2014,13,110758,4.0,3.53,2.9,11.077,33.663,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,10.43,7.529999999999999,13,1,3.9191779910169884,-0.8198095089612628
2014,14,110758,3.75,2.15,1.45,10.721,33.6,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.3500000000000005,5.9,14,1,2.5212444329738113,-0.6114347890140263
2014,15,110758,8.75,4.13,2.4,11.074,33.561,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,15.28,12.879999999999999,15,1,7.049245272018338,-0.6506023437452795
2014,16,110758,8.32,4.28,3.28,10.477,33.613,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,15.88,12.600000000000001,16,1,7.160783811861062,-0.9258531316639632
2014,17,110758,0.0,0.0,2.88,10.667,33.512,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.88,0.0,17,0,-0.43160630778644016,-0.6249022982657404
2014,18,110758,0.22,0.28,3.3,10.602,33.541,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.8,0.5,18,0,-0.00019488575824439552,-0.7191421474806262
2014,19,110758,1.42,1.27,2.22,10.49,33.497,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.91,2.69,19,0,0.8866121574070093,-0.6421415125831585
2014,20,110758,2.17,2.55,3.3,10.176,33.434,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.02,4.72,20,1,2.421778323862752,-0.843238620788834
2014,21,110758,2.67,2.75,3.15,9.772,33.272,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.57,5.42,21,1,2.8035195472685164,-0.7938034326543727
2014,22,110758,3.45,3.38,3.63,9.855,33.454,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,10.46,6.83,22,1,3.7722917122209916,-0.9941312474431604
2014,23,110758,3.72,3.92,4.68,9.49,33.26,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,12.32,7.640000000000001,23,1,4.625186910520739,-1.0617565942752634
2014,24,110758,2.5,4.2,4.6,9.522,33.389,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,11.3,6.7,24,1,3.959655379721822,-1.184532329315365
2014,25,110758,2.1,5.4,7.2,9.481,33.313,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,14.7,7.5,25,1,5.284135979422172,-1.4883691823278555
2015,14,110758,1.35,2.67,2.2,12.027,33.416,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.22,4.02,26,0,1.5979478050418945,-0.3423540023680515
2015,15,110758,1.15,2.83,1.23,12.147,33.329,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,5.21,3.98,27,0,1.2196345471798744,-0.16319065063464033
2015,16,110758,1.35,2.22,1.08,12.157,33.23,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.65,3.5700000000000003,28,0,0.9854647500723295,-0.026177243285416218
2015,17,110758,1.42,2.63,1.55,11.661,33.297,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,5.6,4.05,29,0,1.3983519673758749,-0.2577343764100517
2015,18,110758,2.53,3.35,4.93,11.74,33.233,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,10.809999999999999,5.88,30,1,3.700808298408254,-0.5695581584644099
2015,19,110758,4.9,5.5,4.03,11.121,33.285,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,14.43,10.4,31,1,5.975063165161632,-0.7495082436354116
2015,20,110758,2.85,5.8,5.88,11.258,33.227,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,14.530000000000001,8.65,32,1,5.521684443631443,-0.9203720733607054
2015,21,110758,9.2,7.07,4.88,11.119,33.295,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,21.15,16.27,33,1,9.80188235100099,-0.8766572103188822
2015,22,110758,9.5,7.85,5.8,10.693,33.251,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,23.150000000000002,17.35,34,1,10.731136104755931,-1.074589589694531
2015,23,110758,0.03,0.0,0.1,10.609,33.183,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.13,0.03,35,0,-1.371129700038194,-0.09585285165322308
2015,24,110758,0.1,0.03,0.98,10.318,33.134,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.1099999999999999,0.13,36,0,-0.9909590367576,-0.21191798573990048
2015,25,110758,0.57,0.4,0.65,10.018,33.189,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.62,0.97,37,0,-0.6323468368197441,-0.3004953752394007
2015,26,110758,0.7,0.85,1.0,9.764,33.188,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.55,1.5499999999999998,38,0,-0.19190652354088453,-0.417258060736966
2015,27,110758,0.15,0.57,1.2,9.496,33.179,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.92,0.72,39,0,-0.6136970976809376,-0.47899999897232626
2015,28,110758,1.0,1.85,1.17,9.312,33.152,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.02,2.85,40,0,0.5806155873299353,-0.5637082088552945
2015,29,110758,1.3,1.73,0.77,9.069,33.181,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.8000000000000003,3.0300000000000002,41,0,0.5550079756895079,-0.5837259728417364
2015,30,110758,1.25,2.2,1.92,8.961,33.152,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,5.37,3.45,42,0,1.1870002282956353,-0.7347698858766705
2015,31,110758,0.98,1.35,1.42,9.259,33.168,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.75,2.33,43,0,0.3936790872516113,-0.5809143860133894
2015,32,110758,1.45,1.25,1.38,9.356,33.204,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.08,2.7,44,0,0.6182797532185658,-0.5695308665545625
2015,33,110758,1.3,0.75,2.9,9.165,33.082,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.949999999999999,2.05,45,0,0.8248884674901686,-0.643270238011034
2015,34,110758,1.15,1.1,0.82,9.127,33.109,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.07,2.25,46,0,0.15963461600607012,-0.4824523859210382
2015,35,110758,1.25,1.1,0.7,9.46,33.157,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.05,2.35,47,0,0.1766359170488897,-0.43437030839724206
2015,36,110758,1.17,1.25,1.52,9.41,33.132,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.94,2.42,48,0,0.5034452563830851,-0.5216452993244068
2015,37,110758,1.45,1.7,1.67,9.103,33.142,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.82,3.15,49,0,0.9637961456127445,-0.6350252253806372
2015,38,110758,1.42,0.77,0.7,8.785,33.152,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.8899999999999997,2.19,50,0,0.10313745983898565,-0.5501198207593634
2015,39,110758,0.85,1.2,1.23,9.314,33.062,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.28,2.05,51,0,0.18015762501115656,-0.4602351724086355
2015,40,110758,0.77,1.0,1.33,9.412,33.006,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.1,1.77,52,0,0.0701401318350048,-0.394808011519231
2015,41,110758,1.13,1.35,0.65,9.61,33.043,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.13,2.48,53,0,0.231495571983771,-0.3276575235659309
2015,42,110758,1.8,2.75,2.15,10.008,33.003,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.699999999999999,4.55,54,1,1.9362101751340444,-0.4472225118867193
2015,43,110758,2.35,2.25,2.05,10.2,32.99,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.6499999999999995,4.6,55,1,1.9878768980861994,-0.3442140012073831
2015,44,110758,2.38,2.92,2.17,10.697,33.005,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.47,5.3,56,1,2.40466588693293,-0.30538825026820504
2015,45,110758,2.5,2.05,1.7,10.337,33.142,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.25,4.55,57,0,1.8320665993144292,-0.3804207632847737
2015,46,110758,2.58,2.2,2.03,11.142,33.095,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.8100000000000005,4.78,58,1,2.0960059482594744,-0.21511837502547237
2015,47,110758,2.53,3.55,2.53,11.495,33.1,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.61,6.08,59,1,2.955149196084262,-0.2842403650960075
2015,48,110758,2.78,1.65,1.2,12.601,33.009,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,5.63,4.43,60,0,1.663820857444687,0.28724485971656616
2015,49,110758,0.0,0.0,0.57,13.186,32.938,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.57,0.0,61,0,-1.1557470565212122,0.5933661590643382
2015,50,110758,0.22,0.47,0.17,12.275,33.11,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.86,0.69,62,0,-0.9503948797741539,0.2809181371840329
2015,51,110758,0.38,0.75,0.65,12.041,33.18,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.7799999999999998,1.13,63,0,-0.5426661975849877,0.11185063785068587
2015,52,110758,0.43,0.57,1.2,12.554,33.164,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.2,1.0,64,0,-0.39872800591755087,0.18927581132077734
2016,1,110758,1.9,1.33,1.0,13.231,33.15,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.23,3.23,65,0,0.8600606544237495,0.33989678217962166
2016,2,110758,1.58,0.75,1.17,13.072,33.313,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.5,2.33,66,0,0.39268175835837693,0.1953292870971194
2016,3,110758,1.6,1.98,0.47,15.231,33.138,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.05,3.58,67,0,0.8466939312320576,0.7830591600932343
2016,4,110758,1.13,0.95,0.85,15.332,33.148,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.93,2.08,68,0,0.14936771485014025,0.8169790070182433
2016,5,110758,2.13,1.77,2.63,15.355,33.092,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.529999999999999,3.9,69,0,1.8563105264832236,0.6441162580334234
2016,6,110758,2.22,2.9,0.9,14.162,33.282,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.0200000000000005,5.12,70,0,1.8399707117334445,0.349974430826143
2016,7,110758,2.38,2.72,1.92,13.767,33.359,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.02,5.1,71,1,2.1987594557844905,0.11534914587282201
2016,8,110758,2.92,2.97,2.38,13.821,33.379,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.27,5.890000000000001,72,1,2.8324891400864165,0.056541046050626646
2016,9,110758,3.83,6.38,2.17,14.087,33.259,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,12.38,10.21,73,1,5.132603155135844,0.020175062611766912
2016,10,110758,4.1,4.38,4.5,12.562,33.436,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,12.98,8.48,74,1,5.052900659282319,-0.5474049355482065
2016,11,110758,4.32,3.8,4.32,12.145,33.467,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,12.440000000000001,8.120000000000001,75,1,4.81324386027075,-0.6001429172223804
2016,12,110758,4.22,4.53,4.07,11.952,33.495,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,12.82,8.75,76,1,5.036229210649797,-0.6862829313057563
2016,13,110758,2.75,3.0,2.1,12.637,33.342,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,7.85,5.75,77,1,2.631154505459803,-0.14324548300500217
2016,14,110758,3.55,3.15,2.13,12.346,33.25,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.829999999999998,6.699999999999999,78,1,3.2318200509071424,-0.13403454544710475
2016,15,110758,0.0,0.0,0.3,11.757,33.289,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.3,0.0,79,0,-1.3183757907336375,0.046088542654647256
2016,16,110758,0.0,0.08,0.22,10.961,33.309,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.3,0.08,80,0,-1.3177439544539915,-0.13600560550522617
2016,17,110758,0.05,0.28,0.43,10.791,33.12,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.76,0.33,81,0,-1.082195749392293,-0.06053802058261852
2016,18,110758,0.22,0.35,0.52,10.782,32.867,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.0899999999999999,0.57,82,0,-0.871932075544452,0.12144770937796855
2016,19,110758,1.2,0.77,1.73,10.847,32.691,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.7,1.97,83,0,0.42441309457625676,0.13468756575858312
2016,20,110758,2.05,1.95,2.13,10.617,32.633,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.13,4.0,84,0,1.725130361899409,0.026125017103612244
2016,21,110758,2.35,2.8,1.8,10.103,32.72,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.95,5.15,85,1,2.221278877591247,-0.16685676995228083
2016,22,110758,2.5,3.2,5.1,9.909,32.781,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,10.8,5.7,86,1,3.7042452154983994,-0.6199832486093663
2016,23,110758,0.0,0.0,0.4,9.676,32.947,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.4,0.0,87,0,-1.2608836446521663,-0.1444567221491902
2016,24,110758,0.15,0.22,0.57,9.592,32.953,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.94,0.37,88,0,-0.9920791052394363,-0.1964268094619727
2016,25,110758,0.35,0.43,0.45,9.402,32.937,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.23,0.78,89,0,-0.7999822478739298,-0.22258657003468557
2016,26,110758,0.63,0.63,0.68,9.235,32.929,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.94,1.26,90,0,-0.4374794362912014,-0.2842126749233208
2016,27,110758,0.65,0.82,1.3,9.247,32.911,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.77,1.47,91,0,-0.09927510251796438,-0.3439365934473932
2016,28,110758,0.85,0.95,1.38,9.263,32.838,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.1799999999999997,1.7999999999999998,92,0,0.1333562248196628,-0.2977062503734976
2016,29,110758,1.73,1.65,1.95,9.32,32.986,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,5.33,3.38,93,0,1.2383390139895871,-0.4895904639902783
2016,30,110758,2.33,2.75,1.88,9.201,32.9,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,6.96,5.08,94,1,2.1758825133888235,-0.503243190430106
2016,31,110758,2.4,3.6,2.2,9.389,32.967,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,8.2,6.0,95,1,2.773281058674733,-0.602128046897439
2017,26,110758,0.0,0.0,0.0,9.107,32.897,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.0,0.0,96,0,-1.4052183189922711,-0.18590720765514132
2017,27,110758,0.0,0.0,0.15,9.245,33.057,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.15,0.0,97,0,-1.3712891509806788,-0.2952808404770738
2017,28,110758,0.0,0.0,0.17,8.896,33.103,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.17,0.0,98,0,-1.3745914625670081,-0.4072150256213823
2017,29,110758,0.0,0.0,0.32,8.588,33.031,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.32,0.0,99,0,-1.3144058048061715,-0.4329172226549779
2017,30,110758,0.05,0.38,0.35,8.815,33.157,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.78,0.43,100,0,-1.0877374765014385,-0.5086559506663463
2017,31,110758,0.1,0.22,0.32,8.883,33.141,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.64,0.32,101,0,-1.1479002886590348,-0.46746450321899885
2017,32,110758,0.1,0.17,0.32,9.345,33.234,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.5900000000000001,0.27,102,0,-1.1811592374865552,-0.43735302192417
2017,33,110758,0.13,0.22,0.3,9.282,33.213,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.6499999999999999,0.35,103,0,-1.14126239608705,-0.4353003103832451
2017,34,110758,0.2,0.32,0.38,9.2,33.172,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.9,0.52,104,0,-1.0115161158920605,-0.43482308995647645
2017,35,110758,0.43,0.55,0.45,9.229,33.131,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.43,0.98,105,0,-0.7155230030160937,-0.41546882547755953
2017,36,110758,0.52,0.55,0.68,9.18,33.109,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.75,1.07,106,0,-0.573658918481435,-0.4312514529438349
2017,37,110758,0.25,0.4,0.57,9.099,33.099,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.22,0.65,107,0,-0.8609884084007386,-0.4241378423626996
2017,38,110758,0.7,0.57,0.45,9.211,33.054,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.72,1.27,108,0,-0.5252335864598537,-0.3568040187706276
2017,39,110758,1.15,1.05,0.45,9.422,33.015,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.6500000000000004,2.2,109,0,0.016440406153880795,-0.30560164376691706
2017,40,110758,1.08,1.08,1.05,9.575,33.019,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.21,2.16,110,0,0.205883370231218,-0.34120270067180053
2017,41,110758,0.0,0.05,0.13,9.909,33.047,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.18,0.05,111,0,-1.3429069572008954,-0.14717805382261023
2017,42,110758,0.0,0.05,0.2,10.26,33.022,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.25,0.05,112,0,-1.3099898154768121,-0.06030390219160439
2017,43,110758,0.0,0.08,0.3,10.489,32.971,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.38,0.08,113,0,-1.2484825070970098,0.015532975485942764
2017,44,110758,0.0,0.08,0.55,11.697,32.667,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.63,0.08,114,0,-1.1021645045598465,0.48153540916140536
2017,45,110758,0.08,0.3,0.45,12.501,32.611,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.8300000000000001,0.38,115,0,-0.955442530778921,0.6934493722833391
2017,46,110758,0.0,0.22,0.77,12.046,32.679,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.99,0.22,116,0,-0.9469481571379216,0.5148360755841742
2017,47,110758,0.1,0.35,0.5,11.129,32.921,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,0.95,0.44999999999999996,117,0,-0.9576506638535668,0.15390947725426032
2017,48,110758,0.43,0.47,0.3,11.801,32.929,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.2,0.8999999999999999,118,0,-0.75270195742615,0.3093581279414463
2017,49,110758,0.8,0.88,0.15,11.775,33.053,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.83,1.6800000000000002,119,0,-0.377120341520015,0.20316448127255327
2017,50,110758,0.82,0.9,0.32,12.394,33.041,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.04,1.72,120,0,-0.2836355091263194,0.3258577637842253
2017,51,110758,0.85,0.98,0.45,12.383,33.095,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.2800000000000002,1.83,121,0,-0.18354759672340693,0.26374191194887636
2017,52,110758,1.05,0.6,0.32,12.54,33.081,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.97,1.65,122,0,-0.29993686458173535,0.3495374826862393
2018,1,110758,1.52,1.35,0.52,12.574,33.042,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.39,2.87,123,0,0.46559726610472557,0.3250473652442752
2018,2,110758,1.7,1.23,0.98,13.488,32.936,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.9099999999999997,2.9299999999999997,124,0,0.707260741712208,0.564878514172023
2018,3,110758,1.55,1.4,0.93,13.522,32.954,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.8800000000000003,2.95,125,0,0.6819835375570229,0.549858139067275
2018,4,110758,0.63,2.2,0.45,13.449,33.013,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.2800000000000002,2.83,126,0,0.3410226454548884,0.47104953963620694
2018,5,110758,0.82,1.08,0.73,13.674,33.026,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.63,1.9,127,0,-0.023976608145163614,0.5562375016800898
2018,6,110758,0.95,1.35,0.88,14.195,33.013,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.1799999999999997,2.3,128,0,0.2611649494649383,0.6463931767424198
2018,7,110758,1.38,1.23,1.15,13.79,33.027,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.76,2.61,129,0,0.5588893530024654,0.5362779233735585
2018,8,110758,0.8,1.48,0.57,14.429,32.888,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.85,2.2800000000000002,130,0,0.14313346361790827,0.8137006616957907
2018,9,110758,1.58,1.25,0.47,14.529,32.811,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,3.3,2.83,131,0,0.4881567453905774,0.9326137055296451
2018,10,110758,1.48,1.33,1.38,14.39,32.822,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.1899999999999995,2.81,132,0,0.7922317611061165,0.7935482481508325
2018,11,110758,1.17,0.95,0.32,13.495,32.89,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.44,2.12,133,0,-0.0037303137483897363,0.6795270966538546
2018,12,110758,1.15,1.08,0.75,12.847,32.961,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,2.98,2.23,134,0,0.1892733874277908,0.4333767327265231
2018,13,110758,1.35,1.25,1.75,12.674,32.957,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.35,2.6,135,0,0.7629133721633812,0.2884166371544593
2018,14,110758,0.8,0.73,0.32,12.412,32.901,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,1.85,1.53,136,0,-0.36584533658466867,0.44833074505515325
2018,15,110758,1.95,1.77,0.9,11.815,32.843,Chile,cargas_parasitarias_chile_110758_piojos_temp_sal_2014_2024,Aysén,4.62,3.7199999999999998,137,0,1.1104181955688994,0.25699912482121773
