pais,zona,localidad,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,error_rf,error_abs_rf
Noruega,Centro,32677,2023,49,2023.0,50.0,1.7799999999999998,0.1999999999999999,1.9202197041847031,-1.7202197041847032,1.7202197041847032
Noruega,Centro,32677,2023,50,2023.0,51.0,0.1999999999999999,0.16,0.9657888293650794,-0.8057888293650793,0.8057888293650793
Noruega,Centro,32677,2023,51,2023.0,52.0,0.16,0.1699999999999999,0.7699060682720059,-0.599906068272006,0.599906068272006
Noruega,Centro,32677,2023,52,2024.0,1.0,0.1699999999999999,0.27,0.7455126104797977,-0.47551261047979765,0.47551261047979765
Noruega,Centro,32677,2024,1,2024.0,2.0,0.27,0.4399999999999999,0.41711009920634956,0.02288990079365033,0.02288990079365033
Noruega,Centro,32677,2024,2,2024.0,3.0,0.4399999999999999,0.64,0.5406731994047626,0.09932680059523746,0.09932680059523746
Noruega,Centro,32677,2024,3,2024.0,4.0,0.64,0.6500000000000001,0.6983166765873017,-0.048316676587301544,0.048316676587301544
Noruega,Centro,32677,2024,4,2024.0,5.0,0.6500000000000001,0.88,0.774343194444445,0.10565680555555501,0.10565680555555501
Noruega,Centro,32677,2024,5,2024.0,6.0,0.88,0.75,0.9436821081349209,-0.19368210813492093,0.19368210813492093
Noruega,Centro,32677,2024,6,2024.0,7.0,0.75,0.8200000000000001,0.9062595211038962,-0.08625952110389612,0.08625952110389612
Noruega,Centro,32677,2024,7,2024.0,8.0,0.8200000000000001,1.09,0.9003863216991331,0.18961367830086695,0.18961367830086695
Noruega,Centro,32677,2024,8,2024.0,9.0,1.09,0.7999999999999999,1.1399848214285693,-0.33998482142856934,0.33998482142856934
Noruega,Centro,32677,2024,9,2024.0,10.0,0.7999999999999999,0.0,0.9356973633658003,-0.9356973633658003,0.9356973633658003
Noruega,Centro,32677,2024,10,2024.0,11.0,0.0,0.06,0.6015088244047616,-0.5415088244047617,0.5415088244047617
Noruega,Centro,32677,2024,11,2024.0,12.0,0.06,0.08,0.578500069444444,-0.49850006944444397,0.49850006944444397
Noruega,Centro,32677,2024,12,2024.0,13.0,0.08,0.04,0.49293696518759,-0.45293696518759,0.45293696518759
Noruega,Centro,32677,2024,13,2024.0,14.0,0.04,0.12,0.16911585813492042,-0.04911585813492042,0.04911585813492042
Noruega,Centro,32677,2024,14,2024.0,15.0,0.12,0.18,0.1412644459706958,0.0387355540293042,0.0387355540293042
Noruega,Centro,32677,2024,15,2024.0,16.0,0.18,0.18,0.16256847582972564,0.017431524170274354,0.017431524170274354
Noruega,Centro,32677,2024,16,2024.0,17.0,0.18,0.37,0.1662527317821066,0.2037472682178934,0.2037472682178934
Noruega,Centro,32677,2024,17,2024.0,18.0,0.37,0.8900000000000001,0.4193615674603175,0.4706384325396826,0.4706384325396826
Noruega,Centro,32677,2024,18,2024.0,19.0,0.8900000000000001,1.2000000000000002,0.9859169642857138,0.21408303571428633,0.21408303571428633
Noruega,Centro,32677,2024,19,2024.0,20.0,1.2000000000000002,1.4600000000000002,1.3458015534812415,0.11419844651875866,0.11419844651875866
Noruega,Centro,32677,2024,20,2024.0,21.0,1.4600000000000002,1.29,1.6882016567460325,-0.3982016567460325,0.3982016567460325
Noruega,Centro,32677,2024,21,2024.0,22.0,1.29,0.4899999999999999,1.603240615079366,-1.1132406150793663,1.1132406150793663
Noruega,Centro,32677,2024,22,2024.0,23.0,0.4899999999999999,0.61,0.99723390376984,-0.38723390376984,0.38723390376984
Noruega,Centro,32677,2024,23,2024.0,24.0,0.61,1.27,0.9648978025793653,0.3051021974206347,0.3051021974206347
Noruega,Centro,32677,2024,24,2024.0,25.0,1.27,3.77,1.6691291468253986,2.1008708531746016,2.1008708531746016
Noruega,Centro,32677,2024,25,2024.0,26.0,3.77,2.0900000000000003,3.668522859813797,-1.5785228598137966,1.5785228598137966
Noruega,Centro,32677,2024,26,2024.0,27.0,2.0900000000000003,3.47,2.939619314435567,0.5303806855644333,0.5303806855644333
Noruega,Centro,32677,2024,27,2024.0,28.0,3.47,3.71,3.9259805140692667,-0.21598051406926677,0.21598051406926677
Noruega,Centro,32677,2024,28,2024.0,29.0,3.71,1.14,3.1850862481962423,-2.0450862481962426,2.0450862481962426
Noruega,Centro,32677,2024,29,2024.0,30.0,1.14,3.1300000000000003,3.019919335317455,0.1100806646825454,0.1100806646825454
Noruega,Centro,32677,2024,30,2024.0,31.0,3.1300000000000003,0.45,3.3374765277777807,-2.8874765277777805,2.8874765277777805
Noruega,Centro,32677,2024,31,2024.0,32.0,0.45,2.79,2.1619557481060614,0.6280442518939386,0.6280442518939386
Noruega,Centro,32677,2024,32,2024.0,33.0,2.79,7.890000000000001,3.2267380605158746,4.663261939484126,4.663261939484126
Noruega,Centro,32677,2024,33,2024.0,34.0,7.890000000000001,11.66,5.178927549603176,6.481072450396824,6.481072450396824
Noruega,Centro,32677,2024,34,2024.0,35.0,11.66,1.18,7.470208764880945,-6.290208764880945,6.290208764880945
