anio,semana,temperatura_media_C,salinidad_media_PSU,temperatura_min_c,temperatura_max_c,salinidad_min_psu,salinidad_max_psu,n_dias,archivo_origen,pais,region
2014,46,12.745,32.775,12.492,13.365,32.746,32.796,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,47,13.507,32.812,13.166,13.79,32.786,32.832,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,48,13.962,32.854,13.713,14.095,32.841,32.874,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,49,14.845,32.901,14.251,15.304,32.885,32.908,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,50,14.863,32.994,14.62,15.099,32.923,33.071,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,51,14.669,33.122,14.053,14.962,33.088,33.143,7,102424_Semanal_2014_2024,Chile,Los Lagos
2014,52,14.237,33.121,14.098,14.434,33.081,33.144,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,1,14.511,33.083,14.376,14.792,33.057,33.107,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,2,14.717,33.141,14.619,14.813,33.113,33.16,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,3,14.721,33.168,14.537,15.028,33.159,33.177,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,4,15.564,33.19,14.944,16.287,33.172,33.208,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,5,16.194,33.182,15.814,16.47,33.167,33.192,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,6,16.373,33.204,16.17,16.585,33.195,33.213,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,7,15.489,33.247,15.167,15.958,33.215,33.275,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,8,14.848,33.325,14.557,15.325,33.283,33.358,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,9,14.552,33.392,14.287,14.785,33.359,33.412,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,10,14.667,33.385,14.62,14.759,33.366,33.397,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,11,14.969,33.363,14.835,15.144,33.357,33.372,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,12,14.697,33.354,14.474,14.854,33.338,33.385,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,13,14.603,33.401,14.473,14.73,33.394,33.408,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,14,14.197,33.406,13.999,14.447,33.403,33.412,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,15,14.069,33.391,13.931,14.221,33.37,33.413,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,16,13.917,33.372,13.726,14.079,33.346,33.385,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,17,13.569,33.373,13.492,13.634,33.366,33.378,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,18,13.381,33.375,13.144,13.56,33.364,33.389,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,19,12.945,33.39,12.853,13.068,33.357,33.409,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,20,12.724,33.332,12.551,12.841,33.324,33.344,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,21,12.305,33.284,11.979,12.518,33.232,33.322,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,22,11.896,33.221,11.861,11.928,33.167,33.297,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,23,11.806,33.076,11.719,11.849,32.991,33.14,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,24,11.484,32.955,11.368,11.598,32.879,33.013,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,25,11.174,33.0,11.075,11.328,32.981,33.03,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,26,11.004,32.991,10.968,11.05,32.97,33.008,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,27,10.909,33.011,10.86,10.987,33.001,33.024,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,28,10.803,33.002,10.693,10.871,32.945,33.039,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,29,10.585,33.015,10.501,10.645,32.955,33.043,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,30,10.459,32.845,10.396,10.519,32.737,32.931,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,31,10.528,32.706,10.507,10.548,32.615,32.841,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,32,10.458,32.708,10.373,10.506,32.642,32.784,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,33,10.32,32.614,10.291,10.369,32.547,32.653,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,34,10.371,32.66,10.326,10.474,32.628,32.702,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,35,10.496,32.718,10.405,10.545,32.669,32.791,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,36,10.516,32.669,10.454,10.593,32.618,32.718,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,37,10.307,32.654,10.207,10.472,32.612,32.667,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,38,10.109,32.762,10.07,10.199,32.683,32.837,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,39,10.539,32.83,10.235,10.702,32.795,32.856,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,40,10.669,32.792,10.618,10.727,32.765,32.831,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,41,10.889,32.754,10.716,11.307,32.683,32.82,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,42,11.311,32.695,11.161,11.447,32.656,32.755,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,43,11.688,32.673,11.519,11.886,32.663,32.685,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,44,11.938,32.729,11.829,12.064,32.688,32.776,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,45,12.042,32.872,11.727,12.494,32.802,32.919,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,46,12.88,32.936,12.512,13.148,32.911,32.959,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,47,13.027,32.873,12.865,13.381,32.863,32.887,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,48,13.758,32.847,13.509,14.173,32.828,32.855,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,49,14.445,32.866,14.147,14.655,32.828,32.904,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,50,14.096,32.939,14.019,14.34,32.919,32.946,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,51,14.35,32.964,14.146,14.779,32.949,32.982,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,52,14.745,32.972,14.564,14.917,32.96,32.986,7,102424_Semanal_2014_2024,Chile,Los Lagos
2015,53,16.089,32.962,15.006,16.761,32.957,32.969,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,1,15.842,33.016,15.553,16.327,32.976,33.044,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,2,15.826,33.064,15.517,16.175,33.054,33.077,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,3,16.684,33.073,16.345,16.907,33.064,33.08,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,4,16.854,33.072,16.621,17.043,33.061,33.084,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,5,17.039,33.108,16.585,17.563,33.09,33.131,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,6,16.728,33.143,16.592,16.824,33.133,33.151,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,7,16.466,33.154,16.357,16.612,33.151,33.156,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,8,16.312,33.172,16.045,16.51,33.16,33.185,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,9,15.93,33.206,15.67,16.081,33.194,33.223,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,10,15.311,33.244,14.91,15.654,33.225,33.273,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,11,14.718,33.286,14.313,14.993,33.271,33.309,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,12,14.256,33.319,14.13,14.344,33.303,33.334,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,13,14.259,33.299,14.131,14.307,33.28,33.316,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,14,13.944,33.313,13.654,14.188,33.291,33.336,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,15,13.467,33.342,13.174,13.656,33.334,33.348,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,16,12.897,33.342,12.749,13.088,33.327,33.35,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,17,12.644,33.324,12.594,12.7,33.317,33.327,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,18,12.591,33.296,12.551,12.654,33.262,33.317,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,19,12.593,33.256,12.573,12.61,33.223,33.27,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,20,12.489,33.179,12.379,12.593,33.164,33.203,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,21,12.194,33.04,12.082,12.337,32.957,33.15,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,22,11.727,32.621,11.524,11.992,32.501,32.872,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,23,11.645,32.75,11.585,11.693,32.676,32.81,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,24,11.52,32.856,11.433,11.561,32.828,32.873,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,25,11.311,32.906,11.273,11.351,32.878,32.933,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,26,11.229,32.886,11.122,11.312,32.867,32.904,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,27,11.105,32.914,11.093,11.115,32.878,32.946,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,28,11.019,32.879,10.948,11.101,32.812,32.959,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,29,10.894,32.809,10.71,10.983,32.578,32.927,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,30,10.631,32.586,10.497,10.723,32.433,32.742,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,31,10.712,32.406,10.677,10.733,32.313,32.523,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,32,10.761,32.088,10.703,10.808,31.953,32.271,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,33,10.607,31.939,10.52,10.69,31.895,31.959,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,34,10.616,31.987,10.576,10.655,31.929,32.062,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,35,10.52,32.145,10.451,10.614,32.049,32.281,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,36,10.731,32.177,10.654,10.799,32.053,32.26,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,37,10.838,32.258,10.766,11.019,32.224,32.29,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,38,11.296,32.302,11.068,11.57,32.221,32.333,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,39,11.675,32.383,11.549,11.823,32.351,32.401,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,40,11.831,32.401,11.774,12.023,32.378,32.435,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,41,11.618,32.493,11.543,11.724,32.44,32.554,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,42,12.342,32.413,11.629,12.993,32.391,32.433,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,43,13.33,32.427,13.055,13.502,32.381,32.484,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,44,12.921,32.564,12.807,13.08,32.518,32.593,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,45,13.132,32.579,13.055,13.205,32.566,32.592,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,46,13.129,32.662,12.917,13.311,32.615,32.708,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,47,14.353,32.733,13.444,14.815,32.704,32.75,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,48,15.18,32.762,14.638,15.499,32.74,32.776,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,49,15.314,32.754,15.178,15.405,32.733,32.766,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,50,15.049,32.792,14.853,15.238,32.771,32.801,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,51,15.404,32.797,15.306,15.569,32.791,32.804,7,102424_Semanal_2014_2024,Chile,Los Lagos
2016,52,15.973,32.805,15.585,16.263,32.796,32.816,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,1,15.962,32.835,15.837,16.135,32.815,32.846,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,2,15.946,32.864,15.811,16.077,32.848,32.878,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,3,16.418,32.877,16.056,16.935,32.873,32.882,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,4,17.403,32.88,16.844,17.738,32.877,32.884,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,5,17.081,32.871,16.957,17.253,32.862,32.88,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,6,17.02,32.858,16.937,17.132,32.854,32.863,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,7,17.151,32.866,16.592,17.619,32.851,32.884,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,8,16.763,32.88,16.595,16.927,32.867,32.892,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,9,16.55,32.892,16.421,16.809,32.882,32.9,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,10,16.201,32.88,15.972,16.533,32.873,32.899,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,11,16.077,32.882,15.885,16.297,32.871,32.894,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,12,16.083,32.881,15.92,16.253,32.876,32.884,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,13,16.0,32.851,15.857,16.173,32.816,32.876,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,14,15.415,32.86,15.25,15.726,32.852,32.867,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,15,14.817,32.914,14.646,15.182,32.858,32.938,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,16,14.599,32.904,14.398,14.803,32.896,32.928,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,17,14.188,32.895,14.103,14.359,32.891,32.899,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,18,13.85,32.884,13.647,14.098,32.869,32.901,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,19,13.514,32.835,13.399,13.641,32.809,32.859,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,20,13.062,32.745,12.852,13.304,32.693,32.811,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,21,12.488,32.693,12.36,12.703,32.612,32.755,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,22,12.272,32.584,12.168,12.331,32.551,32.616,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,23,12.02,32.678,11.926,12.106,32.617,32.738,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,24,11.615,32.725,11.382,11.86,32.677,32.761,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,25,11.216,32.736,11.038,11.347,32.664,32.764,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,26,10.927,32.659,10.903,10.97,32.596,32.714,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,27,10.822,32.713,10.752,10.915,32.654,32.744,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,28,10.486,32.634,10.14,10.678,32.449,32.698,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,29,10.161,32.394,10.085,10.226,32.345,32.458,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,30,10.243,32.546,10.207,10.281,32.497,32.61,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,31,10.209,32.578,10.164,10.306,32.501,32.768,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,32,10.355,32.715,10.315,10.384,32.656,32.754,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,33,10.28,32.729,10.221,10.32,32.692,32.761,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,34,10.18,32.839,10.101,10.256,32.79,32.875,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,35,10.117,32.798,10.087,10.156,32.726,32.846,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,36,10.057,32.662,9.974,10.116,32.516,32.777,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,37,10.109,32.43,10.013,10.32,32.401,32.481,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,38,10.375,32.454,10.296,10.478,32.416,32.516,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,39,10.583,32.558,10.448,10.716,32.538,32.599,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,40,10.609,32.612,10.536,10.697,32.581,32.655,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,41,10.992,32.597,10.708,11.448,32.573,32.623,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,42,11.455,32.631,11.302,11.702,32.619,32.645,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,43,11.671,32.632,11.501,11.862,32.612,32.647,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,44,12.063,32.518,11.651,12.543,32.394,32.609,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,45,12.926,32.342,12.525,13.241,32.322,32.369,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,46,13.082,32.349,12.92,13.29,32.327,32.379,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,47,12.613,32.501,12.4,12.772,32.359,32.586,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,48,13.15,32.636,12.699,13.493,32.612,32.681,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,49,13.676,32.691,13.481,14.046,32.682,32.697,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,50,14.531,32.669,14.319,14.636,32.645,32.691,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,51,14.813,32.655,14.64,14.886,32.644,32.667,7,102424_Semanal_2014_2024,Chile,Los Lagos
2017,52,15.106,32.659,14.905,15.173,32.65,32.669,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,1,15.105,32.67,14.954,15.219,32.661,32.675,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,2,15.464,32.679,15.144,15.852,32.669,32.698,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,3,15.573,32.713,15.319,15.823,32.707,32.729,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,4,15.591,32.772,15.434,15.788,32.738,32.792,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,5,15.906,32.809,15.525,16.704,32.793,32.821,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,6,16.34,32.824,15.821,16.944,32.805,32.862,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,7,16.195,32.841,15.863,16.5,32.807,32.876,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,8,16.458,32.789,16.267,16.752,32.77,32.808,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,9,16.739,32.766,16.634,16.789,32.758,32.77,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,10,16.549,32.756,16.188,16.753,32.746,32.762,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,11,15.506,32.776,15.112,16.054,32.758,32.785,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,12,14.775,32.804,14.589,15.006,32.786,32.82,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,13,14.485,32.838,14.372,14.573,32.823,32.859,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,14,14.059,32.878,13.772,14.434,32.842,32.904,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,15,13.509,32.935,13.384,13.719,32.91,32.954,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,16,13.304,32.985,13.204,13.42,32.956,33.009,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,17,13.032,33.027,12.833,13.171,33.018,33.039,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,18,12.713,33.034,12.646,12.789,33.018,33.042,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,19,12.71,32.984,12.636,12.785,32.965,33.003,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,20,12.496,32.924,12.394,12.62,32.897,32.964,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,21,12.209,32.871,12.01,12.347,32.854,32.892,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,22,11.627,32.827,11.451,11.888,32.815,32.849,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,23,11.267,32.833,11.109,11.413,32.822,32.842,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,24,10.915,32.842,10.798,11.051,32.831,32.86,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,25,10.535,32.891,10.341,10.749,32.861,32.914,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,26,10.242,32.932,10.14,10.314,32.908,32.962,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,27,9.992,32.782,9.909,10.067,32.649,32.866,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,28,9.991,32.573,9.943,10.046,32.449,32.699,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,29,9.578,32.185,9.377,9.86,31.91,32.473,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,30,9.433,32.166,9.412,9.456,32.108,32.252,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,31,9.406,32.481,9.348,9.504,32.296,32.647,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,32,9.592,32.578,9.528,9.652,32.55,32.606,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,33,9.717,32.591,9.672,9.767,32.475,32.621,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,34,9.728,32.373,9.667,9.764,32.33,32.457,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,35,9.802,32.237,9.74,9.894,32.152,32.316,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,36,9.953,32.368,9.827,10.197,32.285,32.419,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,37,10.187,32.423,10.082,10.347,32.361,32.442,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,38,10.425,32.465,10.265,10.533,32.447,32.478,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,39,10.663,32.352,10.559,10.727,32.265,32.42,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,40,10.658,32.22,10.501,10.811,32.135,32.334,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,41,10.799,32.245,10.711,10.875,32.132,32.331,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,42,11.179,32.355,10.857,11.53,32.319,32.383,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,43,11.927,32.39,11.575,12.219,32.36,32.435,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,44,12.149,32.443,11.83,12.5,32.404,32.54,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,45,12.603,32.473,11.809,13.593,32.347,32.575,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,46,13.206,32.454,12.813,13.944,32.334,32.507,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,47,13.129,32.507,12.967,13.437,32.486,32.524,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,48,13.831,32.447,13.543,14.054,32.429,32.468,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,49,14.154,32.508,13.743,14.539,32.46,32.533,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,50,14.435,32.523,14.296,14.508,32.51,32.53,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,51,14.759,32.549,14.444,15.045,32.541,32.555,7,102424_Semanal_2014_2024,Chile,Los Lagos
2018,52,15.351,32.487,15.054,15.668,32.453,32.533,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,1,15.137,32.444,14.894,15.417,32.419,32.461,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,2,15.123,32.339,14.913,15.34,32.228,32.407,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,3,15.464,32.272,15.381,15.623,32.252,32.284,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,4,15.564,32.268,15.476,15.706,32.245,32.282,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,5,15.484,32.297,15.249,16.159,32.287,32.302,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,6,16.417,32.278,15.998,16.891,32.242,32.295,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,7,15.764,32.27,15.59,16.127,32.26,32.279,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,8,15.661,32.226,15.243,16.071,32.164,32.299,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,9,14.905,32.352,14.746,15.107,32.314,32.403,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,10,14.597,32.176,14.471,14.922,32.039,32.271,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,11,14.839,32.257,14.709,14.953,32.225,32.289,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,12,14.198,32.238,13.989,14.571,32.172,32.278,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,13,14.077,32.285,13.986,14.234,32.248,32.304,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,14,13.676,32.298,13.537,13.947,32.259,32.33,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,15,13.407,32.345,12.919,13.664,32.318,32.376,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,16,12.613,32.373,12.511,12.83,32.337,32.392,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,17,12.354,32.341,12.209,12.459,32.249,32.383,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,18,11.78,32.032,11.492,12.101,31.814,32.271,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,19,11.488,32.09,11.422,11.604,32.008,32.164,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,20,11.38,32.068,11.196,11.534,31.997,32.148,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,21,10.887,31.889,10.694,11.135,31.816,31.962,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,22,10.47,31.718,10.421,10.623,31.645,31.787,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,23,10.56,31.537,10.489,10.643,31.461,31.636,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,24,10.2,31.475,10.073,10.389,31.41,31.617,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,25,10.066,31.665,9.99,10.173,31.547,31.702,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,26,9.825,31.501,9.596,10.004,31.465,31.546,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,27,9.435,31.428,9.391,9.566,31.37,31.459,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,28,9.621,31.527,9.498,9.676,31.466,31.598,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,29,9.556,31.482,9.347,9.666,31.388,31.591,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,30,9.248,31.51,9.227,9.291,31.427,31.595,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,31,9.264,31.488,9.219,9.338,31.451,31.543,7,102424_Semanal_2014_2024,Chile,Los Lagos
2019,32,9.195,31.576,9.152,9.247,31.527,31.639,7,102424_Semanal_2014_2024,Chile,Los Lagos
